,CODE_INSEE,TX_POVERTY,TX_NSCOL15P,TX_MENSEUL,TX_FAMMONO,TX_65ETPLUS,TX_25ETMOINS,TX_DEMANDEUR_EMPLOIS,COUVERTURE_HD_THD
56,2A141,,47.45762711864407,52.77777777777778,8.333333333333332,37.288135593220346,7.627118644067798,,1.0
57,2A142,,53.35970390892308,38.338658146964825,13.418530351437688,35.749668139589346,9.037729876407347,,1.0
58,2A144,,72.44897959183673,48.148148148148145,9.25925925925926,39.795918367346935,6.1224489795918355,,1.0
59,2A146,,63.04347826086957,48.387096774193544,16.129032258064516,60.86956521739131,0.0,,1.0
60,2A154,,60.638297872340424,40.384615384615394,3.8461538461538463,48.93617021276596,1.0638297872340423,,1.0
61,2A158,,72.41379310344827,52.631578947368425,0.0,62.06896551724138,3.4482758620689653,,1.0
62,2A160,,50.638297872340424,40.625,7.8125,42.127659574468076,10.212765957446807,,1.0
63,2A163,,52.77908240126818,46.84476279321245,8.1433271019616,35.524347183797005,9.105139615044903,,1.0
64,2A174,,69.13580246913581,46.93877551020415,8.163265306122446,37.037037037037,3.703703703703705,,1.0
65,2A181,,54.70507676972246,35.68627450980394,9.411764705882367,28.811937689375423,8.736944791725444,,1.0
66,2A186,,57.76699029126213,45.76271186440679,5.932203389830509,40.77669902912621,4.368932038834951,,1.0
67,2A189,,50.427350427350426,34.915254237288124,9.830508474576273,32.193732193732195,8.262108262108264,,1.0
68,2A191,,50.0,26.66666666666667,15.0,26.36363636363636,10.0,,1.0
69,2A196,,53.70370370370371,61.111111111111114,8.333333333333332,44.444444444444436,3.7037037037037033,,1.0
70,2A197,,61.29032258064518,50.0,1.6129032258064506,40.86021505376351,2.150537634408603,,1.0
71,2A198,,61.834095155455934,39.60864338964147,6.529051086531952,29.150329088983874,9.136267614519117,,1.0
72,2A200,,71.52317880794709,42.8571428571428,10.71428571428572,44.37086092715219,10.5960264900662,,1.0
73,2A203,,65.26315789473685,33.9622641509434,11.320754716981131,53.68421052631579,2.1052631578947367,,1.0
74,2A204,,69.23076923076923,51.06382978723404,6.382978723404255,29.67032967032967,6.593406593406594,,1.0
75,2A209,23.34983498349835,47.59878419452888,28.622754491017965,9.700598802395211,23.525835866261396,10.455927051671733,,1.0
76,2A211,,48.41269841269839,40.6593406593407,8.791208791208797,41.66666666666668,8.531746031746028,,1.0
77,2A212,,68.22469249511957,43.91430226451124,3.6727284526199777,33.31687697289665,7.57487765057869,,1.0
78,2A215,,42.45880861850444,38.37471783295711,7.6749435665914225,32.19264892268694,8.365019011406844,,1.0
79,2A228,,39.375613272282,21.482540140161387,7.903342154669108,32.23560700411295,10.360356482366463,,1.0
80,2A232,,52.32558139534878,40.13157894736835,11.184210526315765,37.59689922480613,6.976744186046487,,1.0
81,2A240,,58.09595217181357,24.242424242424253,9.090909090909095,31.55653744726736,13.012704210017947,,1.0
82,2A247,27.524188958451905,48.48787428763235,31.224173317484684,10.274980721494831,22.108114545691862,11.856548708677057,30.195460236360887,1.0
83,2A249,35.106866757617105,59.329515844998866,39.31870669745965,10.565819861431876,29.221477149782718,10.568682680969427,,1.0
84,2A253,,44.0,38.46153846153847,3.8461538461538463,54.0,6.0,,1.0
85,2A254,,65.02732240437159,50.847457627118644,3.3898305084745757,42.076502732240435,6.557377049180328,,1.0
86,2A258,,59.2592592592592,50.00000000000014,5.882352941176486,46.29629629629628,5.555555555555562,,1.0
87,2A259,,61.01694915254241,33.33333333333336,10.000000000000002,57.627118644067814,3.389830508474573,,1.0
88,2A262,,63.63636363636363,34.615384615384606,7.6923076923076925,52.27272727272727,4.545454545454546,,1.0
89,2A266,,50.58823529411754,39.58333333333324,12.499999999999995,55.294117647058926,4.7058823529411775,,1.0
90,2A268,,54.16666666666666,51.11111111111111,2.2222222222222223,43.055555555555564,2.7777777777777777,,1.0
91,2A269,,53.79046652008026,34.01443941931468,10.276777961942194,28.480850940665487,11.79491426419352,,1.0
92,2A270,,46.979930835698525,39.613003990688426,7.7564237204460795,30.864847329709157,9.610497673972244,,1.0
93,2A271,26.196928635953025,54.03631216226199,28.66451129805592,9.942700002426676,22.945490336113465,11.482883918202974,,1.0
94,2A272,35.477284328739145,50.970988005171826,38.60657886770557,10.787190572411316,29.40939330542991,11.178263248115313,,1.0
95,2A276,,47.3564058065001,39.587462595893356,4.6754038736210335,33.17732902844338,6.729956130490901,,1.0
96,2A278,,38.75,54.54545454545454,7.272727272727272,33.75,3.75,,1.0
97,2A279,,63.636363636363726,46.03174603174614,6.349206349206352,33.63636363636374,3.636363636363652,,1.0
98,2A282,,50.7246376811596,41.55844155844157,3.896103896103895,57.246376811594295,6.521739130434799,,1.0
99,2A284,,56.58682634730538,39.79591836734702,13.265306122448989,38.62275449101797,5.6886227544910195,,1.0
100,2A285,,48.68421052631579,41.30434782608695,4.3478260869565215,57.894736842105274,2.631578947368421,,1.0
101,2A288,,48.71693291583063,32.560149910214584,10.839663073626898,26.259219951619833,10.540472695031443,,1.0
102,2A295,,57.14285714285718,31.99999999999996,7.999999999999999,13.186813186813188,7.6923076923076925,,1.0
103,2A300,,46.76564156945917,34.25742574257426,8.118811881188119,27.041357370095444,10.286320254506894,,1.0
104,2A308,,58.97882786963069,42.07920792079209,8.415841584158409,42.742340191783455,9.06495408862185,,1.0
105,2A310,,65.06024096385542,31.818181818181817,15.909090909090908,32.53012048192771,10.843373493975903,,1.0
106,2A312,,51.766517486353905,29.6506019511771,12.498088215171233,27.6287410591125,8.27706189167143,,1.0
107,2A322,,65.62500000000001,44.23076923076926,9.615384615384619,37.500000000000014,13.541666666666668,,1.0
108,2A323,,41.690962099125294,32.02247191011229,10.674157303370764,20.4081632653061,9.329446064139924,,1.0
109,2A324,,51.87319884726225,43.961352657004824,6.280193236714977,37.752161383285305,5.187319884726224,,1.0
110,2A326,,44.16666666666681,52.564102564102534,5.12820512820513,33.333333333333414,7.500000000000027,,1.0
111,2A330,,44.23963133640554,36.12334801762114,11.894273127753305,24.88479262672811,12.903225806451614,,1.0
112,2A331,,60.60606060606061,57.500000000000185,5.000000000000001,43.9393939393939,12.121212121212116,,1.0
113,2A336,,43.967828418230546,18.02325581395348,9.883720930232561,21.715817694369978,14.477211796246664,,1.0
114,2A345,,40.81196581196581,27.896995708154503,9.871244635193133,23.931623931623932,13.888888888888891,,1.0
115,2A348,,57.477116786756724,38.72687039451954,6.88165778067308,35.73089586362689,8.590999605369722,,1.0
116,2A349,,46.875,27.95389048991355,8.93371757925072,22.767857142857146,12.053571428571427,,1.0
117,2A351,,41.19718620059108,23.933818232545352,3.948114918084761,22.899533933060017,6.283032076142164,,1.0
118,2A357,,27.500000000000004,55.99999999999999,8.0,22.5,7.500000000000001,,1.0
119,2A358,,55.555555555555564,36.66666666666666,10.0,42.5925925925926,5.5555555555555545,,1.0
120,2A359,,64.95327102803739,47.933884297520656,8.264462809917356,42.056074766355145,7.4766355140186915,,1.0
121,2A360,,60.0,39.130434782608695,8.695652173913043,44.8,3.2,,1.0
122,2A362,25.082327113062572,50.71748878923758,31.930693069306887,9.983498349835003,25.87443946188346,10.26905829596416,,1.0
123,2A363,,54.90196078431373,48.27586206896552,13.793103448275865,56.862745098039206,0.0,,1.0
124,26002,21.503330161750718,57.20512623379301,27.104411547782174,6.339370003635608,19.938412090990404,11.804094564700724,,1.0
125,26003,,64.99999999999999,40.0,0.0,30.000000000000004,10.0,,1.0
126,26004,19.29046563192905,49.83218061370246,22.764829848982433,7.599874229609644,17.733743991253807,13.998028910111813,,1.0
127,26005,20.379620379620377,43.946815955213445,20.0,11.111111111111109,25.12246326102169,11.406578026592024,,1.0
128,26006,19.05829596412556,43.89763779527559,21.890547263681594,5.970149253731343,22.785433070866144,12.942913385826769,,1.0
129,26007,,38.04347826086958,22.222222222222317,22.222222222222317,19.56521739130435,17.39130434782609,,1.0
130,26008,,50.552486187845325,31.932773109243644,8.403361344537812,21.823204419889393,12.70718232044196,,1.0
131,26009,,63.19661553781615,30.23985973183113,9.629181334726367,24.075754210516497,11.205141277194333,,1.0
132,26010,19.804183355585227,57.007343941248465,29.799426934097422,10.31518624641834,25.979192166462674,13.096695226438188,,1.0
133,26011,27.588510354041414,54.457364341085274,30.414746543778804,10.138248847926267,27.131782945736433,12.063953488372094,,1.0
134,26012,,39.130434782608646,49.99999999999981,49.99999999999981,30.43478260869566,8.695652173913047,,1.0
135,26013,,35.9375,28.57142857142857,0.0,14.0625,12.5,,1.0
136,26014,,44.65811965811966,17.391304347826086,2.1739130434782608,18.803418803418804,12.17948717948718,,1.0
137,26015,,33.96226415094342,33.3333333333333,0.0,18.86792452830187,11.320754716981122,,1.0
138,26016,,49.543183518759406,30.48151239823072,10.681733779768214,27.49681530077618,9.853430654356757,,1.0
139,26017,,37.5,50.0,50.0,18.75,18.75,,1.0
140,26018,,60.0,0.0,0.0,0.0,20.0,,1.0
141,26019,,50.96153846153846,37.5,4.166666666666666,29.80769230769231,9.615384615384617,,1.0
142,26020,,42.977004847931326,30.0,5.0,27.390294885792017,6.124805414425751,,1.0
143,26021,,50.000000000000036,36.363636363636324,18.18181818181825,18.269230769230827,13.461538461538506,,1.0
144,26022,,58.33333333333334,44.444444444444436,11.111111111111109,34.72222222222222,8.333333333333332,,1.0
145,26023,,47.40834386852086,21.518987341772156,7.59493670886076,18.331226295828067,10.619469026548671,,1.0
146,26024,,37.45704467353952,21.428571428571427,3.571428571428571,28.1786941580756,12.027491408934708,,1.0
147,26025,,37.66233766233759,31.578947368421087,15.789473684210492,21.42857142857146,9.090909090909102,,1.0
148,26026,,39.68253968253968,50.000000000000114,0.0,34.920634920634896,6.3492063492063435,,1.0
149,26027,,53.44827586206896,23.076923076923126,0.0,26.72413793103456,10.344827586206923,,1.0
150,26028,,50.2415172866757,21.0526315789474,5.263157894736841,12.824351214774289,16.415169554911056,,1.0
151,26030,,66.66666666666666,,,33.33333333333333,0.0,,1.0
152,26031,,48.63861386138614,25.30120481927711,9.63855421686747,21.905940594059405,12.252475247524753,,1.0
153,26032,,35.439560439560495,28.205128205128247,5.128205128205137,25.5494505494506,10.439560439560452,,1.0
154,26033,,44.26174222880125,30.66666666666676,5.333333333333325,26.350734425888692,13.568503566644369,,1.0
155,26034,,45.66210045662107,20.93023255813959,9.302325581395378,17.80821917808223,12.785388127853905,,1.0
156,26035,,39.78201634877389,39.53488372093021,13.953488372093007,25.613079019073577,11.716621253405984,,1.0
157,26036,,26.744186046511626,45.45454545454545,18.181818181818183,10.465116279069766,6.9767441860465125,,1.0
158,26037,18.895481515289823,45.96047188383872,27.48957918821505,4.560001712501961,28.175058569557663,11.724812271277704,,1.0
159,26038,,51.33459058601375,21.171265770932568,8.079592519069465,19.332114606619104,13.152139751610074,,1.0
160,26039,,44.9624060150376,18.461538461538463,6.153846153846153,20.30075187969925,11.278195488721805,,1.0
161,26040,,61.016949152542374,42.857142857142854,28.57142857142857,25.423728813559322,10.16949152542373,,1.0
162,26041,,54.506437768240396,25.42372881355937,9.322033898305076,24.46351931330477,12.961373390557975,,1.0
163,26042,,51.301115241635685,23.4375,5.46875,39.182156133829004,9.814126394052042,,1.0
164,26043,,39.68253968253968,33.33333333333333,6.666666666666668,27.777777777777782,12.698412698412698,,1.0
165,26045,,44.528875379939215,30.82191780821918,10.958904109589039,27.431610942249236,9.498480243161096,,1.0
166,26046,,62.85714285714285,44.444444444444436,0.0,21.428571428571427,10.0,,1.0
167,26047,,40.54054054054054,37.5,0.0,21.621621621621625,8.108108108108109,,1.0
168,26048,,53.12499999999985,33.333333333333286,33.333333333333286,37.50000000000001,9.375000000000016,,1.0
169,26049,,45.96731898344071,28.712871287128614,2.9702970297029703,28.97836651952394,11.04565650310265,,1.0
170,26050,,45.58823529411765,16.666666666666664,0.0,33.82352941176471,8.823529411764708,,1.0
171,26051,,41.379310344827594,33.33333333333333,16.666666666666664,34.48275862068966,6.896551724137932,,1.0
172,26052,,46.838440550666334,21.89943683021788,8.463919898225786,18.813477789649625,11.829948510658085,,1.0
173,26054,,49.74933206694921,23.570402433727146,1.698173835917422,18.013296529251818,13.023874176954713,,1.0
174,26055,,25.806451612903185,35.714285714285744,7.142857142857148,25.0000000000001,11.290322580645206,,1.0
175,26056,,49.3048763643591,37.70491803278692,6.557377049180349,38.201190337738005,8.169238522544832,,1.0
176,26057,29.854254818993894,54.20620016567272,38.32846853475899,12.50529052528051,28.05161371555699,12.985856529210016,23.226425692661444,1.0
177,26058,26.764452113891288,48.26794291547826,35.84964052585662,10.764836599675665,26.364994746139846,13.741435117928448,23.399567954720034,1.0
178,26059,,61.13989637305701,31.81818181818193,9.090909090909124,32.64248704663212,8.808290155440412,,1.0
179,26060,,46.34609876043957,35.714285714285744,7.142857142857148,28.458130817813753,9.75707342325046,,1.0
180,26061,,52.26781857451404,25.53191489361702,2.127659574468085,25.05399568034557,10.799136069114473,,1.0
181,26062,,54.54545454545456,33.333333333333314,0.0,27.27272727272727,18.181818181818176,,1.0
182,26063,35.03448275862069,56.01919207130065,39.74811830336016,9.15546840873783,40.91386768206458,8.502226567044346,,1.0
183,26064,20.72393576344634,42.60488237756382,28.57142857142855,9.122203098106716,24.300087418574297,12.861786377089352,,1.0
184,26065,,40.99696265856692,29.032258064516085,6.451612903225794,28.129355011613445,10.119706985885305,,1.0
185,26066,,41.17647058823529,50.0,0.0,35.29411764705883,5.882352941176469,,1.0
186,26067,,30.188679245282984,49.999999999999815,0.0,43.396226415094375,9.43396226415095,,1.0
187,26068,,50.29940119760479,17.647058823529417,11.764705882352938,25.149700598802394,10.179640718562874,,1.0
188,26069,,35.96491228070175,27.27272727272727,18.181818181818183,28.947368421052637,13.157894736842106,,1.0
189,26070,,54.52586206896554,33.3333333333333,7.843137254901935,31.034482758620747,10.775862068965509,,1.0
190,26071,,45.545657015590194,25.555555555555486,8.888888888888888,22.383073496659236,14.587973273942096,,1.0
191,26072,,43.595041322313996,20.2020202020202,6.060606060606066,17.045454545454596,12.1900826446281,,1.0
192,26073,,42.028985507246254,30.434782608695716,0.0,21.739130434782638,8.695652173913059,,1.0
193,26074,,49.74446337308348,35.714285714285715,7.142857142857142,34.07155025553663,8.17717206132879,,1.0
194,26075,,49.999999999999936,0.0,0.0,53.12500000000002,9.374999999999984,,1.0
195,26076,,35.71428571428568,50.0,0.0,24.999999999999986,3.571428571428569,,1.0
196,26077,,49.12733797681955,18.761677711780735,7.068347662450467,17.61249613358092,14.26838828804692,,1.0
197,26078,,46.496491062601784,24.637681159420254,10.144927536231869,29.281064395521547,10.33902567316937,,1.0
198,26079,,41.26126126126128,23.684210526315745,4.385964912280704,18.73873873873879,10.540540540540563,,1.0
199,26080,,27.662624580066737,33.333333333333435,0.0,30.17740863280003,29.58604652346633,,1.0
200,26081,,37.004405286343605,21.73913043478261,4.3478260869565215,18.06167400881057,10.792951541850222,,1.0
201,26082,,34.589557181027665,33.333333333333414,11.111111111111114,30.781384855986968,8.977903916329533,,1.0
202,26083,,46.55476978945217,34.10400995835537,9.091480432944758,34.339883722203716,14.43474060650466,,1.0
203,26084,18.636564851704293,47.858721313010214,22.92993630573246,6.369426751592347,21.41707730650023,12.680123875353749,,1.0
204,26085,22.54180602006689,51.62637451182321,29.184549356223155,7.296137339055783,22.769357619952178,10.966565343977887,,1.0
205,26086,,48.47327605384963,47.296881519919424,9.458816894421151,44.55922998099256,4.5912602248102985,,1.0
206,26087,,50.125535929393045,22.376000926241698,10.797952759104183,22.116984211058956,12.311833082750695,,1.0
207,26088,16.427889207258833,46.62549625055131,22.36842105263156,7.0175438596491375,22.540802823114266,12.152624614027346,,1.0
208,26089,,47.36842105263153,40.00000000000009,0.0,29.824561403508767,12.280701754385968,,1.0
209,26090,,27.272727272727355,33.333333333333286,0.0,22.727272727272698,9.090909090909102,,1.0
210,26091,,47.058823529411725,25.0,0.0,35.29411764705878,0.0,,1.0
211,26092,,47.145488029465845,22.807017543859647,8.7719298245614,17.863720073664837,12.891344383057088,,1.0
212,26093,,42.920353982300895,23.40425531914893,14.893617021276595,25.66371681415929,12.610619469026547,,1.0
213,26094,,54.988440401733094,28.653065587598448,4.229470440473806,19.618833268420147,12.018535163548558,,1.0
214,26095,,63.780965787299024,30.00449561860569,2.649186498735395,30.068324956333857,10.21049232922894,,1.0
215,26096,25.02266545784225,53.489808523780106,24.375,5.0,21.185917232859786,14.32983323038913,,1.0
216,26097,,51.5919155870103,29.64956807100833,5.354903340687948,26.206901521030588,14.08240656070394,,1.0
217,26098,,35.29411764705896,13.33333333333334,13.33333333333334,29.41176470588239,7.352941176470603,,1.0
218,26099,,52.17490637709691,23.713198785491475,6.384399143627343,24.018992150055162,9.92471894031376,,1.0
219,26100,,35.816618911174736,24.324324324324287,18.918918918918887,20.05730659025792,9.169054441260768,,1.0
220,26101,,35.245901639344304,33.333333333333286,25.00000000000004,26.229508196721245,9.836065573770467,,1.0
221,26102,,51.63934426229514,25.0,0.0,28.688524590164015,8.196721311475425,,1.0
222,26103,,59.94087738808277,34.883720930232556,4.651162790697674,30.843065706401426,7.410911923652493,,1.0
223,26104,,57.53424657534254,49.999999999999886,0.0,41.09589041095892,5.479452054794519,,1.0
224,26105,,72.72727272727273,50.0,0.0,51.51515151515152,4.545454545454546,,1.0
225,26106,,52.43179122182681,24.41860465116279,8.13953488372093,16.132858837485173,13.523131672597867,,1.0
226,26107,,56.75185203165943,28.263985245170012,8.694965450887054,27.233154673224963,12.58471345247933,,1.0
227,26108,34.950385887541344,48.832981826753304,43.21728691476579,10.924369747899156,30.982364042065157,11.599360377721045,,1.0
228,26110,,50.907232731518185,16.66608046513101,8.210974598377657,18.91979948901077,11.381865765074355,,1.0
229,26111,,47.25274725274725,22.222222222222218,11.111111111111109,29.67032967032967,13.186813186813188,,1.0
230,26112,,46.470588235294095,36.84210526315785,10.526315789473683,21.764705882352995,8.235294117647072,,1.0
231,26113,35.41927409261577,50.2109731226398,43.42602458835557,9.952864783870972,31.37227839224308,10.835291559958787,,1.0
232,26114,32.11095439586272,46.52392847336584,45.962732919254655,5.5900621118012515,43.66462209534158,6.669909045065232,,1.0
233,26115,,44.47695152295413,22.38173077152005,13.980388616504536,20.881428580818568,16.993778561073366,,1.0
234,26116,25.463108320251173,58.794854918003814,28.30358487030001,11.588734879109206,19.2710223024382,13.769968035339224,,1.0
235,26117,,46.8085106382979,33.33333333333331,16.666666666666654,8.510638297872353,14.893617021276604,,1.0
236,26118,,53.71329879101899,25.806451612903228,7.258064516129032,23.229706390328154,11.917098445595856,,1.0
237,26119,,53.56037151702785,31.944444444444446,9.722222222222225,21.98142414860681,13.157894736842106,,1.0
238,26121,,47.15727263318967,22.025249423462324,6.900638282691813,22.19729915740655,11.824874451201255,,1.0
239,26122,,52.12129424657237,43.749999999999936,0.0,17.620462159543628,7.745084754230944,,1.0
240,26123,,54.16666666666657,66.66666666666667,0.0,62.500000000000064,0.0,,1.0
241,26124,19.184237815416523,44.85157699443414,22.068965517241377,8.505747126436782,20.524118738404454,14.100185528756954,,1.0
242,26125,,39.721851628177255,20.183486238532193,7.339449541284408,24.585349275638485,10.182737946253237,,1.0
243,26126,,61.97183098591545,37.500000000000064,0.0,36.61971830985913,4.225352112676057,,1.0
244,26127,,54.5454545454546,36.36363636363638,9.090909090909086,21.590909090909037,10.227272727272727,,1.0
245,26128,,43.396226415094375,20.000000000000046,0.0,32.07547169811316,3.773584905660377,,1.0
246,26129,,50.92239053140503,18.924725433914517,6.628289912945919,12.945745834778345,13.297548984530337,,1.0
247,26130,,54.54545454545454,66.66666666666666,0.0,36.36363636363637,4.545454545454546,,1.0
248,26131,,49.5934959349594,35.71428571428563,14.285714285714226,34.14634146341473,5.691056910569128,,1.0
249,26133,,49.64539007092198,26.66666666666667,6.666666666666668,36.87943262411347,7.8014184397163095,,1.0
250,26134,,37.68115942028986,42.857142857142854,14.285714285714285,23.18840579710145,14.492753623188404,,1.0
251,26135,,68.93203883495146,33.333333333333286,0.0,37.86407766990281,9.708737864077644,,1.0
252,26136,,47.8260869565217,39.99999999999999,0.0,39.13043478260863,8.695652173913047,,1.0
253,26137,,42.30769230769243,31.250000000000053,12.500000000000046,24.358974358974372,11.538461538461561,,1.0
254,26138,,44.25462035372541,26.49461852122603,8.607073752693347,28.432198586957835,10.85145666457134,,1.0
255,26139,19.66717095310136,43.39821146764861,22.52747252747253,3.8461538461538463,32.35139400315623,9.626512361914779,,1.0
256,26140,,43.62657091561939,18.181818181818183,7.272727272727272,16.337522441651707,12.926391382405743,,1.0
257,26141,,32.934131736527036,44.99999999999999,0.0,29.341317365269383,5.988023952095798,,1.0
258,26142,,38.775510204081655,40.000000000000036,0.0,27.55102040816325,11.224489795918355,,1.0
259,26143,,53.371592539454795,35.8974358974359,12.82051282051282,24.820659971305595,10.473457675753226,,1.0
260,26144,20.948970456580128,46.193548387096776,29.012345679012352,8.641975308641975,27.096774193548388,11.483870967741936,,1.0
261,26145,,38.46153846153849,28.070175438596443,12.280701754385936,20.695970695970672,14.468864468864474,,1.0
262,26146,26.7384916748286,53.08907430873715,36.5308306003035,9.825259369134477,32.773255862348435,8.59525225916005,,1.0
263,26147,,75.0,66.66666666666666,0.0,35.0,10.0,,1.0
264,26148,,53.186682788659276,33.749999999999964,6.874999999999999,33.698184984191265,9.989908974358269,,1.0
265,26149,,48.63204941190817,25.551599420940914,11.392050892255895,22.98525409278562,12.245159796430855,,1.0
266,26150,,20.000000000000025,0.0,0.0,10.0,20.000000000000025,,1.0
267,26152,,48.148148148148145,66.66666666666666,0.0,44.444444444444436,3.7037037037037033,,1.0
268,26153,,57.44680851063835,45.45454545454532,0.0,36.17021276595745,9.574468085106382,,1.0
269,26154,,58.70646766169164,39.13043478260872,8.695652173913029,43.781094527363244,6.467661691542292,,1.0
