Operateur;X;Y;C2G;C3G;C4G
64700;55.4878569004;-20.9003621316;1;1;1
64700;55.517445671;-20.8984533784;1;1;1
64700;55.442844661;-20.883987069;1;1;1
64700;55.4800604223;-20.8908440513;1;1;1
64700;55.4836072662;-20.9099901824;1;1;1
64700;55.4801611704;-20.9047021379;1;1;1
64700;55.4630449852;-20.8938174358;1;1;1
64700;55.4606218339;-20.9221511544;1;1;1
64700;55.4746230915;-20.9171368579;1;1;1
64700;55.438852951;-20.9149166081;1;1;1
64700;55.5194284888;-20.9236559096;1;1;1
64700;55.5019921343;-20.9048046178;1;1;1
64700;55.4950691827;-20.8991520927;1;1;1
64700;55.4837138402;-20.8888620519;1;1;1
64700;55.4759752941;-20.8879712014;1;1;1
64700;55.4692011471;-20.8953089849;1;1;1
64700;55.4747814951;-20.8948168752;1;1;1
64700;55.4900744575;-20.8958650407;1;1;1
64700;55.650950386;-20.9590925031;1;1;1
64700;55.6796633758;-20.9968349673;1;1;1
64700;55.7079091724;-21.0357168334;1;1;1
64700;55.7046161099;-21.0671115676;1;1;1
64700;55.7940116768;-21.1275935759;1;1;1
64700;55.8289610292;-21.1793601483;1;1;1
64700;55.5743594775;-21.1961942902;1;1;1
64700;55.6344264623;-21.1438622554;1;1;1
64700;55.5388858587;-21.2174987355;1;1;1
64700;55.6204271432;-20.9515218926;1;1;1
64700;55.5827173509;-20.9936254632;1;1;1
64700;55.532339631;-21.0645264009;1;1;1
64700;55.5388295682;-21.0286655602;1;1;1
64700;55.7191626758;-21.039650449;1;1;1
64700;55.7645876904;-21.1588467241;1;1;1
64700;55.6357620624;-20.9837512527;1;1;1
64700;55.6378423425;-20.9388609974;1;1;1
64700;55.6724233498;-20.9452224071;1;1;1
64700;55.720925865;-21.0461500821;1;1;1
64700;55.652923937;-20.9642393167;1;1;1
64700;55.7031890605;-21.2189854943;1;1;1
64700;55.3001378699;-20.9379535142;1;1;1
64700;55.286150061;-20.9259717205;1;1;1
64700;55.3409053475;-20.9518860555;1;1;1
64700;55.2764154613;-21.0077995824;1;1;1
64700;55.3187026725;-21.1480573322;1;1;1
64700;55.3875562249;-21.0687684316;1;1;1
64700;55.2668587673;-21.0871795645;1;1;1
64700;55.3313894695;-21.2067322668;1;1;1
64700;55.2258260338;-21.051077614;1;1;1
64700;55.3083326922;-21.2157882604;1;1;1
64700;55.2884278681;-21.1759713122;1;1;1
64700;55.3337296229;-20.9841987523;1;1;1
64700;55.2419749177;-21.0933455189;1;1;1
64700;55.2988077378;-21.0384378576;1;1;1
64700;55.309775851;-20.9418881927;1;1;1
64700;55.3335430528;-20.933333065;1;1;1
64700;55.3366055159;-20.9293975159;1;1;1
64700;55.318775796;-20.9625267138;1;1;1
64700;55.2836555822;-20.9971420245;1;1;1
64700;55.268097021;-21.0292667619;1;1;1
64700;55.2994695432;-20.9503036223;1;1;1
64700;55.2341988664;-21.0199037084;1;0;0
64700;55.2281809628;-21.0317638758;1;1;1
64700;55.2214095673;-21.0429836071;1;1;1
64700;55.3404609676;-20.9642748067;1;1;1
64700;55.3591926331;-20.9088313283;1;1;1
64700;55.2867380087;-20.9630116108;1;1;1
64700;55.3076909824;-20.9708084284;1;1;1
64700;55.30658085;-20.9549539876;1;1;1
64700;55.2893745589;-20.9442591492;1;1;1
64700;55.6478949699;-21.3343338539;1;1;1
64700;55.4662793714;-21.3344908103;1;1;1
64700;55.6164046956;-21.3775639545;1;1;1
64700;55.6981600199;-21.3700338395;1;1;1
64700;55.8017460651;-21.3359800168;1;1;1
64700;55.4722175868;-21.13444559;1;1;1
64700;55.4336370521;-21.1857978029;1;1;1
64700;55.4057941114;-21.2117417091;1;1;1
64700;55.3431598028;-21.2636631748;1;1;1
64700;55.3585301147;-21.2113791254;1;1;1
64700;55.5809479105;-21.3319481579;1;1;1
64700;55.4857929844;-21.3269716884;1;1;1
64700;55.451616074;-21.2303876533;1;1;1
64700;55.5818848566;-21.3708531366;1;1;1
64700;55.7664177741;-21.3601335421;1;1;1
64700;55.6651767306;-21.3754206583;1;1;1
64700;55.6644392894;-21.338675743;1;1;1
64700;55.6114043759;-21.352473315;1;1;1
64700;55.5224574035;-21.2767577623;1;1;1
64700;55.4680564163;-21.2858647177;1;1;1
64700;55.4204432313;-21.2906005338;1;1;1
64700;55.4374138658;-21.2652410981;1;1;1
64700;55.3353202839;-21.2718597063;1;1;1
64700;55.3337824793;-21.2432384505;1;1;1
64700;55.7087468774;-21.3747046694;1;1;1
64700;55.3727171268;-21.269479214;1;1;1
64700;55.5204815263;-21.3354916344;1;1;1
64700;55.6510520763;-21.3781080571;1;1;1
64700;55.4047743252;-21.2876887498;1;1;1
64700;55.6334405695;-21.3698716581;1;1;1
64700;55.5613741598;-21.3469845936;1;1;1
64700;55.5289785312;-21.3564507001;1;1;1
64700;55.5269473827;-21.2555601582;1;1;1
64700;55.4864940423;-21.3422707997;1;1;1
64700;55.5206686357;-21.2638427554;1;1;1
64700;55.4555173184;-21.2988027002;1;1;1
64700;55.510607986;-21.2868246446;1;1;1
64700;55.4977358093;-21.2987332449;1;1;1
64700;55.4125957285;-21.2854141627;1;1;1
64700;55.3995203128;-21.294052116;1;1;1
64700;55.4761910154;-21.3390974393;1;1;1
64700;55.4740367184;-21.3143367001;1;1;1
64700;55.429224404;-21.310464564;1;1;1
64700;55.5124761516;-21.3501357671;1;1;1
64700;55.4315836235;-21.2970728475;1;1;1
64700;55.3622201872;-21.2775700741;1;1;1
64700;55.4627782907;-21.3059238942;1;1;1
64700;55.4809810585;-20.8977447015;1;1;1
64700;55.5007123041;-20.8942875084;1;1;1
64700;55.4494808099;-20.875176685;1;1;1
64700;55.4463501091;-20.8786622232;1;1;1
64700;55.4494992137;-20.8855561027;1;1;1
64700;55.4567121853;-20.8851696983;1;1;1
64700;55.4579968602;-20.8911432742;1;1;1
64700;55.4903206676;-20.8914318131;1;1;1
64700;55.4911328905;-20.903453414;1;1;1
64700;55.5326559906;-20.9051249347;1;1;1
64700;55.5681478834;-20.8961666028;1;1;1
64700;55.5491254877;-20.8979754956;1;1;1
64700;55.5682045172;-20.9104582859;1;1;1
64700;55.5017306542;-20.9011257176;1;1;1
64700;55.5005228836;-20.9191458337;1;1;1
64700;55.4239328564;-20.897381653;1;1;1
64700;55.4737984695;-20.9007701113;1;1;1
64700;55.4573810194;-20.8940283748;1;1;1
64700;55.4122884653;-20.895882758;1;1;1
64700;55.5526655337;-20.9177619599;1;1;1
64700;55.4289808825;-20.8815477419;1;1;1
64700;55.4463873178;-20.8890598633;1;1;1
64700;55.4702886582;-20.8923377188;1;1;1
64700;55.4542811102;-20.8879119267;1;1;1
64700;55.4553632764;-20.8789064681;1;1;1
64700;55.4302456388;-20.8865547305;1;1;1
64700;55.4420006239;-20.8810164694;1;1;1
64700;55.4962134456;-20.8856120268;1;1;1
64700;55.4182387674;-20.8866969927;1;1;1
64700;55.5330209174;-20.8942878302;1;1;1
64700;55.4695571191;-20.9000185418;1;1;1
64700;55.5300222618;-20.9307213139;1;1;1
64700;55.494239341;-20.9235349664;1;1;1
64700;55.3953931834;-20.8819856063;1;1;1
64700;55.3749025787;-20.8970488914;1;1;1
64700;55.3850051549;-20.8907763527;1;1;1
64700;55.4500036316;-20.9225338467;1;1;1
64700;55.4324329855;-20.8860328066;1;1;1
64700;55.4466615262;-20.8997758107;1;1;1
64700;55.4628964732;-20.9083958675;1;1;1
64700;55.4930914554;-20.9123685998;1;1;1
64700;55.4838653963;-20.9139581226;1;1;1
64700;55.4955225348;-20.9356058518;1;1;1
64700;55.4822984137;-20.9043959362;1;1;1
64700;55.5282856031;-20.9155752444;1;1;1
64700;55.4298012436;-20.8858460583;1;1;1
64700;55.4477169807;-20.8737876261;1;1;1
64700;55.655668798;-20.9530500043;1;1;1
64700;55.664594889;-20.9691281209;1;1;1
64700;55.7107049454;-21.0518725937;1;1;1
64700;55.6142403533;-20.9131957817;1;1;1
64700;55.7279026891;-21.0563385265;1;1;1
64700;55.7449988409;-21.0890963431;1;1;1
64700;55.6940535865;-21.085260892;1;1;1
64700;55.6372105212;-20.9140942795;1;1;1
64700;55.7478981087;-21.118721953;1;1;1
64700;55.6352601239;-21.1884134835;1;1;1
64700;55.6786903732;-21.033035033;1;1;1
64700;55.5524381219;-21.2187265901;1;1;1
64700;55.6839543939;-21.0110332868;1;1;1
64700;55.6542599706;-21.2133449674;1;1;1
64700;55.6202212433;-21.1357794779;1;1;1
64700;55.8129545329;-21.2116805727;1;1;1
64700;55.5354910005;-21.1905322023;1;1;1
64700;55.5927533141;-21.2098444186;1;1;1
64700;55.6901073489;-20.9718285118;1;1;1
64700;55.4862152017;-21.0176905463;1;1;1
64700;55.6087015138;-21.1516655022;1;1;1
64700;55.6482904297;-20.9307955709;1;1;1
64700;55.6675376247;-21.1044139952;1;1;1
64700;55.7157563739;-21.0441236316;1;1;1
64700;55.7162177812;-21.0363218187;1;1;1
64700;55.7008794989;-21.0241179561;1;1;1
64700;55.6487688406;-20.9738996967;1;1;1
64700;55.6220528754;-20.9357079064;1;1;1
64700;55.7467073667;-21.1057404442;1;1;1
64700;55.8106040418;-21.1405844204;1;1;1
64700;55.6522131765;-20.999519707;1;1;1
64700;55.6885638014;-20.959123993;1;1;1
64700;55.7295622416;-21.072837854;1;1;1
64700;55.6993751593;-21.0533219866;1;1;1
64700;55.6539563198;-20.9391424547;1;1;1
64700;55.6957533804;-21.0349193618;1;1;1
64700;55.620709805;-20.9710370324;1;1;1
64700;55.7005700505;-21.0131936174;1;1;1
64700;55.7783101932;-21.1296130825;1;1;1
64700;55.6316473619;-20.9264080376;1;1;1
64700;55.6724222446;-20.9551596707;1;1;1
64700;55.6523393424;-20.9479015447;1;1;1
64700;55.692532924;-21.0036735716;1;1;1
64700;55.6087014668;-20.9060140927;1;1;1
64700;55.4597691462;-20.8936163137;1;1;1
64700;55.6022136413;-20.9048138504;1;1;1
64700;55.7690909399;-21.1266735371;1;1;1
64700;55.328138767;-20.9481301731;1;1;1
64700;55.3171555232;-20.9354304437;1;1;1
64700;55.2950359295;-20.9325462043;1;1;1
64700;55.2900289285;-20.9382860666;1;1;1
64700;55.2960031782;-20.9430789831;1;1;1
64700;55.3053462754;-20.9364968576;1;1;1
64700;55.3171072699;-20.9517883455;1;1;1
64700;55.3189151584;-20.97414423;1;1;1
64700;55.385578835;-20.9870196163;1;1;1
64700;55.2642197847;-21.0126615666;1;1;1
64700;55.2930279914;-20.9849518548;1;1;1
64700;55.2730302038;-21.0269504169;1;1;1
64700;55.2662115632;-21.0492003716;1;1;1
64700;55.2955871168;-21.0635704357;1;1;1
64700;55.2892268184;-21.0458568022;1;1;1
64700;55.2607232404;-21.1132114776;1;1;1
64700;55.2773055343;-21.1426550939;1;1;1
64700;55.3029558674;-21.1923401527;1;1;1
64700;55.2983877648;-20.9617824384;1;1;1
64700;55.3729370359;-20.9206424808;1;1;1
64700;55.3567499604;-20.9300804359;1;1;1
64700;55.2265155872;-21.0716424466;1;1;1
64700;55.232181858;-21.0807429485;1;1;1
64700;55.2696835885;-21.128269975;1;1;1
64700;55.3285126523;-21.1644764498;1;1;1
64700;55.3400503338;-21.2376007119;1;1;1
64700;55.4041361844;-21.2771595493;1;1;1
64700;55.487512407;-21.2786154913;1;1;1
64700;55.4120474836;-21.2897989185;1;1;1
64700;55.4304485544;-21.278698525;1;1;1
64700;55.470882628;-21.2501920898;1;1;1
64700;55.4744428004;-21.2328899909;1;1;1
64700;55.5045951232;-21.2361228271;1;1;1
64700;55.4977210469;-21.2593761233;1;1;1
64700;55.4956640553;-21.2455823459;1;1;1
64700;55.5055609714;-21.2750459615;1;1;1
64700;55.5424104823;-21.2793434875;1;1;1
64700;55.4538260874;-21.3167264745;1;1;1
64700;55.4580763457;-21.331579423;1;1;1
64700;55.4766824595;-21.3279191299;1;1;1
64700;55.5012415966;-21.3483738194;1;1;1
64700;55.4660033547;-21.3397093024;1;1;1
64700;55.5425823772;-21.3517817793;1;1;1
64700;55.4778602058;-21.3343070509;1;1;1
64700;55.4631351038;-21.3392404796;1;1;1
64700;55.4723140134;-21.3336244203;1;1;1
64700;55.5432359034;-21.3139205626;1;1;1
64700;55.541105548;-21.3090332307;1;1;1
64700;55.5697881286;-21.3563064314;1;1;1
64700;55.6337196293;-21.3397747435;1;1;1
64700;55.4608611762;-21.2947145871;1;1;1
64700;55.445517336;-21.2414420728;1;1;1
64700;55.4534156368;-21.2905544304;1;1;1
64700;55.4734632616;-21.28399884;1;1;1
64700;55.4707591952;-21.2929169276;1;1;1
64700;55.5102433905;-21.2971823537;1;1;1
64700;55.6269336728;-21.294986088;1;1;1
64700;55.5124080355;-21.274591688;1;1;1
64700;55.5188035541;-21.2682164699;1;1;1
64700;55.5107123982;-21.2419581495;1;1;1
64700;55.498209992;-21.2719725706;1;1;1
64700;55.5148009569;-21.2598978659;1;1;1
64700;55.5318037126;-21.2614198914;1;1;1
64700;55.5305480614;-21.3189319592;1;1;1
64700;55.5206413063;-21.2829656375;1;1;1
64700;55.5034647764;-21.2821996039;1;1;1
64700;55.5111161859;-21.2698469314;1;1;1
64700;55.5167796868;-21.2807275887;1;1;1
64700;55.5268319707;-21.2700663926;1;1;1
64700;55.3629941851;-21.2624840828;1;1;1
64700;55.3553783034;-21.2541179854;1;1;1
64700;55.4146045971;-21.2688308274;1;1;1
64700;55.4479411602;-21.2721853406;1;1;1
64700;55.4519338655;-21.2654473954;1;1;1
64700;55.5253010538;-21.241860522;1;1;1
64700;55.505521039;-21.294258939;1;1;1
64700;55.5243952277;-21.2254122213;1;1;1
64700;55.5803272243;-21.2751417172;1;1;1
64700;55.5322539042;-21.2956955958;1;1;1
64700;55.7962654835;-21.2915034074;1;1;1
64700;55.572458683;-21.2265844592;1;1;1
64700;55.5938700829;-21.2475229333;1;1;1
64700;55.421963724;-21.2021471393;1;1;1
64700;55.5523902251;-21.368315937;1;1;1
64700;55.5158099576;-21.2851633293;1;1;1
64700;55.5351499467;-21.3059463411;1;1;1
64700;55.5079291585;-21.2647873027;1;1;1
64700;55.505722189;-21.2619403886;1;1;1
64700;55.8009310619;-21.3128656481;1;1;1
64700;55.5149679534;-21.2711094321;1;1;1
64700;55.4360521934;-21.2536573522;1;1;1
64700;55.4853531198;-21.291838468;1;1;1
64700;55.411583315;-21.2477378855;1;1;1
64700;55.4448278861;-21.2795726256;1;1;1
64700;55.4068349287;-21.2833906068;1;1;1
64700;55.4165729814;-21.2857045339;1;1;1
64700;55.5733043291;-21.3705997486;1;1;1
64700;55.7265429741;-21.3633137856;1;1;1
64700;55.7525327627;-21.3644755236;1;1;1
64700;55.4752749484;-21.3307156093;1;1;1
64700;55.491341861;-21.2565369594;1;1;1
64700;55.4947905623;-21.3295275356;1;1;1
64700;55.4099444212;-21.2872950567;1;1;1
64700;55.4675941104;-21.3295076095;1;1;1
64700;55.5595673772;-21.3315675496;1;1;1
64700;55.6376853817;-21.3770063891;1;1;1
64700;55.6047208349;-21.3281364037;1;1;1
64700;55.7901445992;-21.3503238621;1;1;1
64700;55.4276380511;-21.3200335345;1;1;1
64700;55.6080819693;-21.3724274483;1;1;1
64700;55.4884610609;-21.3375552385;1;1;1
64700;55.4608731026;-21.3361124649;1;1;1
64700;55.6333939102;-21.311434325;1;1;1
64700;55.5970087362;-21.3402219837;1;1;1
64700;55.4822114675;-21.3302544814;1;1;1
64700;55.2505810165;-21.033955922;1;1;1
64700;55.255732687;-21.0558674496;1;1;1
64700;55.2767355345;-21.1170061221;1;1;1
64700;55.2953531853;-21.1590511627;1;1;1
64700;55.2968405673;-21.180527358;1;1;1
64700;55.3148259011;-21.2411622808;1;1;1
64700;55.2560099747;-21.0213120289;1;1;1
64700;55.3478639015;-21.0483159331;1;1;1
64700;55.3175985992;-20.9431036543;1;1;1
64700;55.2267250117;-21.0279731582;1;1;1
64700;55.2299596758;-21.0611557003;1;1;1
64700;55.26800724;-21.0777704176;1;1;1
64700;55.2879978536;-21.1648028302;1;1;1
64700;55.2558869445;-21.0426274339;1;1;1
64700;55.2732854133;-21.0248393913;1;1;1
64700;55.2650802598;-21.0197699158;1;1;1
64700;55.2944324953;-21.0348441866;1;1;1
64700;55.3004551102;-21.0212832801;1;1;1
64700;55.2980512427;-21.2278335559;1;1;1
64700;55.2983884446;-21.1040464554;1;1;1
64700;55.2738361675;-21.0404983912;1;1;1
64700;55.3107573132;-21.1286936617;1;1;1
64700;55.3156871065;-21.2136849673;1;1;1
64700;55.3221580265;-20.992061074;1;1;1
64700;55.3243841572;-21.0046024019;1;1;1
64700;55.2689692887;-21.0103795628;1;1;1
64700;55.3415660091;-20.9242067145;1;1;1
64700;55.3051007189;-20.9395203901;1;1;1
64700;55.3024852412;-21.2191889937;1;1;1
64700;55.512497968;-20.8913191054;1;1;1
64700;55.5113725895;-20.8913906098;1;1;1
64704;55.3019332955;-20.9519277785;0;0;1
64704;55.5003777531;-20.9011972279;0;0;1
64704;55.4487416216;-20.8732555564;0;0;1
64704;55.2969944025;-20.9293055773;0;0;1
64704;55.3178916601;-20.95046944;0;0;1
64704;55.4534055117;-21.3155749804;0;0;1
64704;55.4751611121;-21.3155305753;0;0;1
64704;55.5062916738;-21.2779861156;0;0;1
64704;55.5147888679;-21.2669055601;0;0;1
64704;55.4780971926;-20.8939694733;0;0;1
64704;55.4895888443;-21.3205889007;0;0;1
64704;55.7160082984;-21.0428222135;0;0;1
64704;55.4701277685;-20.8986416415;0;0;1
64704;55.6473361141;-20.9359110962;0;0;1
64704;55.467322205;-21.3388555355;0;0;1
64704;55.4835250265;-20.909583312;0;0;1
64704;55.4658333099;-21.30249163;0;0;1
64704;55.48121943;-20.8979194479;0;0;1
64704;55.6222222017;-20.9580555117;0;0;1
64704;55.7010694541;-21.0265582852;0;0;1
64704;55.4578111341;-20.8906083626;0;0;1
64704;55.6130500163;-20.9097971964;0;0;1
64704;55.458938929;-20.8799583176;0;0;1
64704;55.4643333559;-20.884263895;0;0;1
64704;55.4877472529;-20.895111133;0;0;1
64704;55.5683583356;-20.8973499661;0;0;1
64704;55.2426027699;-21.0936611144;0;0;1
64704;55.2950833757;-21.064666632;0;0;1
64704;55.4600028106;-21.294961102;0;0;1
64704;55.2266638833;-21.040030565;0;0;1
64704;55.7143083236;-21.0526055399;0;0;1
64704;55.4547222193;-21.2894444531;0;0;1
64704;55.6022221813;-20.9047222279;0;0;1
64704;55.5386110942;-21.2174999702;0;0;1
64704;55.6963694382;-21.0084111037;0;0;1
64704;55.481241681;-20.9014582886;0;0;1
64704;55.4302777326;-20.8866666758;0;0;1
64704;55.5190000479;-21.337574976;0;0;1
64704;55.5305555754;-21.2413888769;0;0;1
64704;55.485555526;-21.3269444376;0;0;1
64704;55.5124999895;-21.2433333219;0;0;1
64704;55.2622888598;-21.0627971766;0;0;1
64704;55.5295778117;-21.2902972526;0;0;1
64704;55.4972221831;-21.2477778184;0;0;1
64704;55.2668639159;-21.0872833099;0;0;1
64704;55.5269444622;-21.2686111427;0;0;1
64704;55.4888888992;-21.3344444303;0;0;1
64704;55.447919403;-20.8878638632;0;0;1
64704;55.4620249878;-20.8939972375;0;0;1
64704;55.3047222706;-21.2144444069;0;0;1
64704;55.2268110726;-21.0715972108;0;0;1
64704;55.4731778104;-21.3299110688;0;0;1
64704;55.6642944034;-20.9698555199;0;0;1
64704;55.6533332912;-20.9736110664;0;0;1
64704;55.7006111565;-21.0533610764;0;0;1
64704;55.4944528214;-20.9203166257;0;0;1
64704;55.6245000141;-21.3598333205;0;0;1
64704;55.6502971939;-20.9642778;0;0;1
64704;55.5094444096;-21.2336110891;0;0;1
64704;55.4740638826;-21.336166645;0;0;1
64704;55.3011611144;-20.9395611454;0;0;1
64704;55.3319222193;-20.951044448;0;0;1
64704;55.7692777982;-21.1268055258;0;0;1
64704;55.5820999712;-21.3712777986;0;0;1
64704;55.5555555873;-21.2227778034;0;0;1
64704;55.3277722046;-20.9452582973;0;0;1
64704;55.3629471805;-21.2621250307;0;0;1
64704;55.328055581;-20.9658333081;0;0;1
64704;55.5078638671;-21.2599250222;0;0;1
64704;55.5287722184;-20.9203194056;0;0;1
64704;55.4961639092;-20.8905083427;0;0;1
64704;55.6463888852;-20.9761110684;0;0;1
64704;55.2902777973;-21.1836110831;0;0;1
64704;55.506736066;-20.9160388522;0;0;1
64704;55.4617999662;-20.8878361146;0;0;1
64704;55.6549444176;-20.9484694679;0;0;1
64704;55.4527582858;-20.8791555446;0;0;1
64704;55.2797194675;-21.0155249924;0;0;1
64704;55.6917139113;-21.0019888728;0;0;1
64704;55.4465333685;-20.8786000226;0;0;1
64704;55.5155528213;-21.286516659;0;0;1
64704;55.7305833067;-21.0688055248;0;0;1
64704;55.6516917112;-20.9578778082;0;0;1
64704;55.5073389209;-21.2449444809;0;0;1
64704;55.475077792;-21.3416083364;0;0;1
64704;55.6598277343;-20.9632333437;0;0;1
64704;55.6767472556;-20.9631000168;0;0;1
