id,nom,ville,page,code_postal
1292,CSC ANNE FRANK, Bagnolet,41,93170 
1293,CENTRE SOCIAL MOSAIQUES DE JASSANS-RIOTTIER, Jassans,41,01480 
1294,CENTRE SOCIAL SERVENOBLE, Villefontaine,41,38090 
1295,CENTRE SOCIAL NANGIS LUDE, Nangis,41,77370 
1296,CS P. PICASSO - AUBY, Auby,41,59950 
1297,CENTRE SOCIAL MAISON DE QUARTIER EVRY SUD, Évry,41,91000 
1298,Centre Social et Culturel  LE PUZZLE, Mérignac,41,33700 
1299,centre socioculturel St Exupéry, Villenave,41,33140 
1300,CENTRE SOCIAL JEAN FERRAT - Association Community, Arques,41,62510 
1302,CENTRE SOCIAL JEAN BEDET, Avenières,41,38630 
1303,CENTRE SOCIO CULTUREL JEAN PAUL COSTE, Aix,41,13100 
1304,CENTRE SOCIAL DE LA PLAINE, Tarare,41,69170 
1305,MJC Centre Social de Saint Michel, Saint,41,16470 
1306,CENTRE SOCIAL ARRAS OUEST, Arras,42,62000 
1307,CS 4 Quartiers, ,42,59100 
1308,CENTRE SOCIAL ET CULTUREL LE RIONET - ASSOCIATION MULTI-RENCONTRES LE RIONET, Cazillac,42,46600 
1310,CENTRE SOCIAL BEAUVOIS L'Escale (REGIE PERSONNALISEE), Beauvois,42,59157 
1311,CENTRE SOCIAL ROGER SALENGRO MAISON DE QUARTIER DE FIVES, Lille,42,59000 
1312,CENTRE SOCIAL LA 20EME CHAISE, PARIS 20EME ARRONDISSEMENT,42,75020 
1314,CS AIRE DE STAT DU REALTOR, Aix,42,13090 
1315,CENTRE SOCIAL DE VILLENEUVE-LES- SALINES, Rochelle,42,17000 
1317,CENTRE SOCIAL ESPACE CARNOT - LE PORTEL, ,42,62480 
1318,ESPACE DE PROXIMITE ET DE CITOYENNETE CHARLOTTE DELBO, Chelles,42,77500 
1319,CENTRE SOCIAL LA MOSAIQUE, Nemours,42,77140 
1320,CENTRE SOCIAL LA PASSERELLE, Châtillon,42,01400 
1321,CENTRE SOCIAL MUNICIPAL NELSON MANDELA, Saint,42,91240 
1322,Le Mikado, Annecy,42,74000 
1323,Saint Fons- Centre Social Les Clochettes, Saint,42,69 190 
1324,Maison pour Tous Roser, Aubervilliers,42,93300 
1325,CENTRE SOCIO-CULTUREL LA MAISON NOUVELLE, Wasquehal,42,59290 
1326,Centre Social Les Allagniers, Rillieux,42,69140 
1327,PAYS MENIGOUTAIS, Vasles,42,79340 
1328,CENTRE SOCIOCULTUREL DE LA CARNIERE, Saint,42,69800 
1329,"UASF CITÉ SOCIALE, FAMECK", Fameck,42,57290 
1330,Centre Social des Perrières, Annonay,42,07100 
1331,CENTRE SOCIAL LAVOISIER, Melun,42,77000 
1333,Maison de quartier du Plateau Monmousseau, Ivry,42,94200 
1334,CS L'ABEILLE, Ciotat,42,13600 
1335,CENTRE SOCIAL BELLEVUE FORBACH, Forbach,43,57600 
1336,CS FABIEN MENOT, Port,43,13110 
1337,LA FOURMILIERE ASSOCIATION POUR  LES HABITANTS, Saint,43,73300 
1338,CS MPT MAISON DES FAMILLES ET DES ASSOCIATIONS, MARSEILLE 14EME ARRONDISS,43,13014 
1339,MAISON DE QUARTIER SALVADOR ALLENDE, Villiers,43,95400 
1340,CENTRE SOCIAL ET CULTUREL-ESPACE ROSA PARKS, Carrières,43,78955 
1341,CENTRE SOCIAL ALAIN MIMOUN, Villemomble,43,93250 
1342,CENTRE SOCIAL GEORGES BRASSENS, Domont,43,95330 
1343,CENTRE SOCIAL LES IZARDS-BORDEROUGE, Toulouse,43,31200 
1344,CS MOSAIQUE, Salon,43,13300 
1345,CENTRE SOCIAL Grand Montauban Communauté d'agglomération, Montauban,43,82 013 
1346,CENTRE CULTUREL ET SOCIAL  ASCO, Saint,43,33160 
1347,CS ESPACE NELSON MANDELA, Romainville,43,93110 
1348,CENTRE SOCIAL de VITRE, Vitré,43,35500 
1349,CS ASS G.G CSC LES MARNAUDES, Rosny,43,93110 
1350,COULEURS ET RENCONTRES, Ramonville,43,31520 
1351,MAISON DU MÉRIDIEN, Dunkerque,43,59240 
1352,CS GUY TOFFOLETTI, Bagnolet,43,93170 
1353,CENTRE SOCIAL IMAGINE, Mons,43,59370 
1354,"ASSOCIATION LA MOISSON, FLORANGE", Florange,43,57190 
1355,CENTRE SOCIAL D'ONET-LE-CHATEAU, Onet,43,12850 
1356,CENTRE SOCIAL RELAIS MÉNILMONTANT, PARIS 20EME ARRONDISSEMENT,43,75020 
1357,CENTRE SOCIAL DORIGNIES, Douai,43,59500 
1358,CS MPT TIVOLI - Chave, MARSEILLE 5EME ARRONDISSE,43,13005 
1359,CENTRE SOCIAL L'AMANDIER, Vigneux,43,91270 
1360,Association ACCES - Centre Social Pierre Julien, Hombourg,44,57470 
1361,CENTRE SOCIAL PONTIVY/ Maison pour Tous, Pontivy,44,56300 
1362,Association Espoir- Centre social Espoir Tsigane Solidarité, Toulouse,44,31200 
1363,CENTRE SOCIAL Rosa Parks, Voreppe,44,38340 
1364,CENTRESOCIAL LE TREMPLIN, Ploufragan,44,22440 
1366,CS AIR BEL, MARSEILLE 11EME ARRONDISS,44,13011 
1368,Centre social Espace Famille Animation, Isle,44,32 600 
1369,CENTRE SOCIAL DU PAYS D'OLT, Saint,44,12130 
1370,CENTRE SOCIAL RENE CASSIN, Meyzieu,44,69330 
1372,CENTRE SOCIAL LE TOIT DU MONDE, Poitiers,44,86000 
1373,MAISON DES HABITANTS-LE GRANJOU, Monestier,44,38650 
1374,Association de gestion et d'animation du Centre Social Malpassé, MARSEILLE 13EME ARRONDISS,44,13013 
1375,Centre social  ROSA PARKS , Bezons,44,95870 
1376,Centre Socioculturel Les Libellules, Gex,44,01170 
1377,CENTRE SOCIAL MONTBRISON, Montbrison,44,42600 
1378,ASSOCIATION CENTRE TECHNICO SOCIAL CADURCIEN, Cahors,44,46000 
1379,CENTRE D'ANIMATION SAINT JEAN, Villeurbanne,44,69100 
1380,Maison pour tous du Bois l'Abbé, Champigny,44,94500 
1381,CENTRE SOCIAL  le Kiosque et l'Arche, Écully,44,69130 
1382,VAL D'EGRAY, Champdeniers,44,79220 
1383,CS MENDE­S FRANCE/BAYARD, Saint,44,59430 
1384,CENTRE SOCIAL INTERCOMMUNAL LA FEDE / ALLAIRE, Allaire,44,56350 
1385,CS MER ET COLLINE, MARSEILLE 8EME ARRONDISSE,44,13008 
1386,CENTRE SOCIO CULTUREL ARC EN CIEL, Meschers,44,17132 
1387,CAVL CLÉ DE CONTACTS, Aubusson,44,23200 
1388,MAISON POUR TOUS-LES SORBIERS CHEVILLY LARUE, Chevilly,45,94550 
1389,MAISON DES HABITANTS PRÉMOL, Grenoble,45,38100 
1391,Centre Social Mermoz, LYON 8EME ARRONDISSEMENT,45,69008 
1392,CENTRE SOCIAL AGORA PYRENEES, Muret,45,31600 
1393,NUEIL-LES-AUBIERS, Nueil,45,79250 
1394,Centre socioculturel LE FORUM, Villeneuve,45,94290 
1395,LE NAUTILUS - CENTRE SOCIO-CULTUREL, Boulogne,45,62200 
1396,Espace de Vie  Saint Exupéry, Hem,45,59510 
1397,MAISON DES HABITANT-ES - ESPACE JACQUES PREVERT (CENTRE SOCIAL VILLAGE SUD), Échirolles,45,38130 
1398,CENTRE SOCIOCULTUREL ANDRE MALRAUX, Jarrie,45,38560 
1399,MAISON POUR TOUS DE CHATEAUNEUF   CENTRE SOCIO CULTUREL, Châtellerault,45,86100 
1400,CENTRE SOCIAL DE COLOMIERS SAINT EXUPERY, Colomiers,45,31770 
1401,AMICALE LAIQUE CHAPELON, Saint,45,42000 
1403,CENTRE SOCIAL ARRAS SUD, Arras,45,62000 
1405,CENTRE SOCIAL MJC MARELLE, Scaër,45,29390 
1406,CENTRE SOCIAL JOLIMONT-SOUPETARD, Toulouse,45,31500 
1407,CENTRE SOCIAL ITINERANT FAMILLES RURALES, Walincourt,45,59127 
1408,CENTRE SOCIAL PORTE DAUPHINE, Verpillière,45,38290 
1409,CS LA SAVINE / VALLON DES TUVES, MARSEILLE 15EME ARRONDISS,45,13015 
1410,CENTRE SOCIAL MUNICIPAL LE SEMAPHORE, Clayes,45,78340 
1411,CENTRE SOCIAL COURTE ECHELLE, Plouzané,45,29280 
1412,ESCAL, Vanves,45,CS40001 92170 CEDEX 
1413,Centre Social  Grand' Cote, LYON 1ER ARRONDISSEMENT,45,69001 
1414,CENTRE SOCIAL LE PICOULET, PARIS 11EME ARRONDISSEMENT,45,75011 
1415,CENTRE SOCIAL ET CULTUREL MJ BASSOT, Sangatte,45,62231 
10000,CENTRE SOCIOCULTUREL DE RIVET, Brive,46,19100 
10001,Centre Social Municipal de La Bastide, Limoges,46,87100 
10002,Centre Social Aristide Briand - ALIS, Limoges,46,87100 
10003,Association Le Chapeau Magique, Limoges,46,87100 
10005,CENTRE SOCIAL COMMUNAUE DE COMMUNES GRAND SUD TARN ET GARONNE, Labastide,46,82370 
10009,LA Maison Pop' centre socio-culturel, Montendre,46,17130 
10012,MAISON DE LA GIBAUDERIE, Poitiers,46,86000 
10014,LA MAISON DES HABITANTS, Croisilles,46,62128 
10016,CENTRE SOCIAL CHANTECLAIR, Saint,46,62223 
10017,CENTRE SOCIOCULTUREL INTERGENERATIONNEL, Aire,46,62120 
10018,CENTRE SOCIAL Chorus, ,46,35 330 
10023,CENTRE SOCIAL C.A.F., Saint,46,09200 
10024,CENTRE SOCIAL C.A.F., Lavelanet,46,09300 
10025,ESPACE d'INITIATIVES SOCIALES et ECONOMIQUES, Mirepoix,46,09500 
10026,CENTRE SOCIAL JOLIBOIS, Nancy,46,54000 
10027,CENTRE SOCIAL  BEAUREGARD-BUTHEGNEMONT, Nancy,46,54000 
10028,CENTRE SOCIAL  CAF LA CLAIRIERE, Nancy,46,54100 
10029,Centre Socio-Culturel  Communal de la ville de Toul, Toul,46,54200 
10030,CENTRE SOCIAL ST-MICHEL JERICHO, Saint,46,54130 
10031,CENTRE SOCIAL LES EPIS, Lunéville,46,54300 
10032,Centre Social  VILLE PLURIELLE  Place Neruda Allende, Homécourt,46,54310 
10033,CENTRE SOCIAL BLANCHE HAYE, Longwy,46,54400 
10034,MJC Centre Social Nomade, Vandœuvre,46,54 500 
10035,CENTRE SOCIAL LES 2 RIVES, Pont,46,54700 
10039,MDH Anatole France, Grenoble,46,38100 
10053,Centre Social et culturel des Berges du Rhône, Caluire,47,69300 
10057,CENTRE SOCIOCULTUREL DECLICC, Saint,47,73231 
10065,ST ELOI VIVRE ENSEMBLE, Poitiers,47,860000 
10073,CENTRE SOCIAL MERISIERS, Trappes,47,78190 
10075,CENTRE SOCIAL ANNETTE MORO, Trappes,47,78190 
10077,CENTRE SOCIAL MAISON DE QUARTIER BOIS SAUVAGE BOIS GUILLAUME, Évry,47,91000 
10079,CENTRE SOCIAL LINO VENTURA, Massy,47,91300 
10081,CENTRE SOCIAL GRAND VAUX, Savigny,47,91600 
10085,FAMILLES ACTIVES AU CENTRE SOCIAL, Fougères,47,35300 
10087,Maison de Quartier des Paradis, Fontenay,47,92260 
10093,MAISON DES JEUNES ET DE LA CULTURE, Montluçon,47,03100 
10095,CENTRE SOCIAL LA FARANDOLE, Donjon,47,03130 
10097,CENTRE SOCIAL  RENE BARJAVEL, Vichy,47,03200 
10099,CENTRE SOCIAL L'ESCALE, Souvigny,47,03210 
10101,CENTRE SOCIAL JALIGNY/NEUILLY, Jaligny,47,03220 
10103,CENTRE SOCIAL ET CULTUREL DU TERRITOIRE DE  CHEVAGNES, Chevagnes,47,03230 
10105,CENTRE SOCIAL RURAL DE LA MONTAGNE BOURBONNAISE, Mayet,47,03250 
10107,CENTRE SOCIAL RURAL DU SECTEUR DE LURCY LEVIS, ,47,03320 
10109,CENTRE SOCIAL RURAL DE SAINT-MARTINIEN, Saint,47,03380 
10111,CENTRE SOCIAL RURAL PAYS DE TRONCAIS / VAL DE CHER, Meaulne,47,03360 
10113,CENTRE SOCIAL d'YZEURE, Yzeure,47,03400 
10115,CENTRE SOCIAL RURAL DU PAYS DE MARCILLAT -EN-COMBRAILLE, Marcillat,47,03420 
10117,CENTRE SOCIAL RURAL DE VILLEFRANCHE D'ALLIER / MONTMARAULT, Villefranche,47,03430 
10119,"ASSOCIATION VIVA SIOULE, CENTRE SOCIAL", Ébreuil,47,03450 
10121,"Centre Social 1, 2, 3 Bocage", Montet,47,03240 
10123,ADEQUAT CENTRE SOCIAL, ,48,03160 
10125,CENTRE SOCIAL RURAL VICOMTE GASTON HENRI PAILLHOU - LAVAULT SAINTE ANNE, Lavault,48,03100 
10131,Centre socioculturel de Guitard, Puy,48,43000 
10133,Centre social municipal du Val Vert - Maison de quartier Germaine TILLION, Puy,48,43000 
10135,Centre Social Municipal du Centre Ville, Puy,48,43000 
10137,Centre d’animation de la vie sociale Déclic, Brioude,48,43100 
10139,Centre Social de Chadrac Association Vivre Mieux A Chadrac, Chadrac,48,43770 
10141,Maison pour tous de Brives-Charensac - Centre social, Brives,48,43700 
10145,"CYPRES, Centre Social du Pays de Craponne", Craponne,48,43500 
10167,CENTRE SOCIAL  LA PASSERELLE , Cusset,48,03300 
10171,CENTRE SOCIAL LA MAGIC, Broût,48,03110 
10187,Association du centre social de l'Hommelet, Roubaix,48,59512 
10203,Espace Socioculturel Le Ruban  vert association 1901                          Vert Mareuil, Mareuil,48,24340 
10205,Espace Socioculturel Le Ruban Vert Brantôme, Brantôme,48,24310 
10207,Centre social MOSAÏQUE, Boulazac,48,24 750 
10209,Centre Social SAINT-EXUPERY, Coulounieix,48,24660 
10211,Centre Social Muncipal Germaine TILLION, Bergerac,48,24100 
10213,Centre d’Animation LA BRUNETIERE, Bergerac,48,24100 
10215,PASSERELLE VEZERE HAUT PERIGORD NOIR, Thenon,48,24210 
10217,CCAS / Centre Social et Culturel LE FORUM@, Marsac,48,24430 
10219,Centre Social GOUR DE L’ARCHE, Périgueux,48,24000 
10221,Centre Social JEAN-MOULIN, Bergerac,48,24100 
10229,Centre social de Soustons, Soustons,48,40140 
10231,Espace Nelson Mandela, Dax,48,40100 
10235,Maison Pour Tous De La Masse, Agen,48,47000 
10237,Maison Montesquieu (Centre social centre-ville), Agen,49,47000 
10239,Centre social Odile Capelle, Port,49,47130 
10247,Centre social La Pépinière et association des usagers de la Pépinière, Pau,49,64000 
10249,Centre social Le Hameau, Pau,49,64000 
10251,Centre social La Haüt, Oloron,49,64400 
10253,Centre social Orthez, Orthez,49,64300 
10255,Centre Social Lo Solan, Mourenx,49,64150 
10257,Centre social et culturel de Monein, Monein,49,64360 
10259,Centre social CAP DE TOUT, Mazères,49,64110 
10261,Centre social Alexis Peyret, Serres,49,64120 
10263,Centre d'animation  municipal le LACAOU, Billère,49,64140 
10265,Centre social Gadjé Voyageur, Billère,49,64140 
10269,Centre Social Maria Pia, Biarritz,49,64200 
10271,DENENTZAT, Hendaye,49,64700 
10273,SAGARDIAN, Saint,49,64500 
10275,Maison Vie Citoyenne Saint Etienne, Bayonne,49,64100 
10277,Maison Vie Citoyenne Polo Beyris, Bayonne,49,64100 
10279,Maison Vie Citoyenne Bayonne Centre Ville, Bayonne,49,64100 
10281,Espace Socio-Culturel Municipal, Bayonne,49,64100 
10283,Espace Intergénérationnel des Marots, Troyes,49,10000 
10285,Espace intergénérationnel des Sénardes, Troyes,49,10000 
10289,CENTRE SOCIAL - MPT DE VENDEUVRE SUR BARSE, Vendeuvre,49,10140 
10293,CENTRE SOCIAL DE SAINTE SAVINE Maison des Viennes, Sainte,49,10300 
10295,MAISON POUR TOUS- CENTRE SOCIAL DE LA REGION DE BRIENNE-LE-CHATEAU, Brienne,49,10 500 
10297,ASSOCIATION Un Nouveau Monde, Arcis,49,10700 
10305,CENTRE MUNICIPAL D'ANIMATION DE LA FOLIE COUVRECHEF, Caen,50,14000 
10307,CENTRE SOCIO-CULTUREL DE LA PIERRE HEUZE, Caen,50,14000 
10309,CENTRE SOCIO-CULTUREL DU CHEMIN-VERT, Caen,50,14000 
10313,TANDEM - CENTRE D'ANIMATION Beaulieu Maladrerie, Caen,50,14000 
10315,CENTRE SOCIO-CULTUREL DE LA GRACE DE DIEU, Caen,50,14000 
10317,CENTRE D'ANIMATION CLEMENCEAU (Ex Union Sportive Saint-Jean Eudes), Caen,50,14000 
10321,CENTRE SOCIO-CULTUREL DE LA GUERINIERE, Caen,50,14020 
10323,CENTRE D'ANIMATION DU CALVAIRE SAINT-PIERRE, Caen,50,14076 
10325,CENTRE SOCIO-CULTUREL DE LISIEUX, Lisieux,50,14107 
10327,CENTRE SOCIO-CULTUREL DE MONDEVILLE, Mondeville,50,14120 
10331,CENTRE SOCIO-CULTUREL OUISTREHAM, Ouistreham,50,14150 
10333,CENTRE SOCIO-CULTUREL D'HEROUVILLE SAINT CLAIR, Hérouville,50,14200 
10335,ESPACE SAINT-JEAN DE BAYEUX, Bayeux,50,14400 
10337,CENTRE SOCIO-CULTUREL « ADAJ » DE DOUVRES LA DELIVRANDE, Douvres,50,14440 
10339,CENTRE SOCIO CULTUREL ET SPORTIF LEO LAGRANGE DE COLOMBELLES, Colombelles,50,14460 
10341,CENTRE SOCIO-CULTUREL CHARLES LEMAITRE MAIRIE DE VIRE, Vire,50,14500 
10345,CENTRE SOCIO-CULTUREL DE VIRE, Vire,50,14500 
10349,CENTRE SOCIOCULTUREL JEUNES SENIORS FAMILLES, Honfleur,50,14600 
10351,CENTRE SOCIAL DE FALAISE, Falaise,50,14700 
10357,ACEP Centre social CHERTSIGANES, Bourges,50,18000 
10361,Centre Social du Val d’Auron, Bourges,50,18000 
10363,CENTRE SOCIAL DE LA CHANCELLERIE, Bourges,50,18000 
10365,CENTRE SOCIAL C.A.F - VIERZON, Vierzon,50,18100 
10367,Le L.O.C.C.A.L (Lieu Ouvert Convivial de Concertation d'Animation et de Liens), Saint,50,18200 
10377,CENTRE SOCIAL DES GRESILLES, Dijon,50,21000 
10379,La Maison Maladière, Dijon,51,21000 
10381,CENTRE SOCIAL ET CULTUREL  LE TEMPO, Dijon,51,21000 
10383,La Maison-phare FFMJC, Dijon,51,21000 
10385,CENTRE SOCIAL DE LA PLAINE DIJONNAISE, Genlis,51,21110 
10389,Espace Socioculturel du Mail, Semur,51,21140 
10391,CENTRE SOCIAL BACHELARD, Marsannay,51,21160 
10393,"CENTRE SOCIAL ESPACE BEAUNE (BLANCHES FLEURS, BRETONNIERE, SAINT JACQUES)", Beaune,51,21200 
10399,CENTRE SOCIAL MUNICIPAL DE SAULIEU, Saulieu,51,21210 
10401,DIRECTION DES SOLIDARITES DE LA COMMUNAUTE DE COMMUNES DE GEVREY-CHAMBERTIN ET DE NUITS-SAINT-GEORGES, Gevrey,51,21220 
10403,CENTRE SOCIAL DU CANTON D'ARNAY-LE-DUC, Arnay,51,21230 
10405,CENTRE SOCIAL LA TURBINE, Talant,51,21240 
10411,CENTRE SOCIAL L'AGORA, Pouilly,51,21320 
10413,CENTRE SOCIAL DE PLOMBIERES LES DIJON, Plombières,51,21370 
10415,CENTRE SOCIO CULTUREL ET DE LOISIRS DU PAYS CHATILLONNAIS, Châtillon,51,21400 
10421,CENTRE SOCIAL MUNICIPAL ROMAIN ROLLAND, Montbard,51,21500 
10423,CENTRE SOCIAL La Ruche, Longvic,51,21600 
10425,Centre Social La Passerelle, Quetigny,51,21800 
10433,CCAS Centre Social de La Madeleine, Évreux,51,27000 
10443,CENTRE SOCIAL  DES GENS DU VOYAGE , Louviers,51,27405 
10445,MJC CENTRE SOCIAL VERNEUIL SUR AVRE, Verneuil,51,27136 
10447,CENTRE SOCIAL PAUL ELUARD, Gisors,51,27140 
10451,"ESPACE MAILISO, La Maison du Lien Social", Conches,51,27190 
10455,CENTRE SOCIAL - LES PENITENTS, Vernon,51,27200 
10459,ESPACE SIMONE VIEIL, Vernon,51,27200 
10467,ESPACE LIBRE - Centre Social, Charleval,51,27380 
10475,Centre social Espace des 2 rives, Pîtres,52,27590 
10477,ESPACE  CONDORCET CENTRE SOCIAL, Gaillon,52,27600 
10479,CENTRE SOCIAL DES ANDELYS, Andelys,52,27700 
10487,ASC Mezieres, Mézières,52,28500 
10491,Robert Doisneau, Lucé,52,28110 
10493,Clos Margis, Lucé,52,28110 
10495,Centre Socio-éducatif Jules Verne Léo Lagrange Nord Ile de France, Mainvilliers,52,28 300 
10497,Maison du Tertre, Nogent,52,28400 
10499,CENTRE SOCIAL DE LA TABELLIONNE, Vernouillet,52,28500 
10501,la Passerelle Centre Social des Vauvettes, Vernouillet,52,28500 
10507,CENTRE SOCIO-CULTUREL MOSAIQUE, Châteauroux,52,36000 
10509,CENTRE SOCIO-CULTUREL VAUGIRARD SAINT-CHRISTOPHE, Châteauroux,52,36000 
10513,CENTRE SOCIO-CULTUREL DE BEAULIEU - ACGCS, Châteauroux,52,36000 
10515,CENTRE SOCIO-CULTUREL SAINT JEAN/SAINT JACQUES, Châteauroux,52,36000 
10517,CENTRE SOCIAL QUARTIER EST, Châteauroux,52,36000 
10519,CENTRE SOCIAL LE BLANC, Blanc,52,36300 
10525,MARYSE BASTIE - SAINT FRANCOIS, Tours,52,37000 
10529,Centre social Pluriel(le)s, Tours,52,37000 
10531,Association socioculturelle Courteline, Tours,52,37000 
10533,Centre socio-culturel Léo Lagrange Tours Nord, Tours,52,37100 
10535,Centre social de la Douve, Langeais,52,37130 
10537,Centre socio culturel de Bléré, Bléré,52,37150 
10541,CENTRE SOCIAL DE LA RABIERE, Joué,52,37300 
10543,CENTRE SOCIAL DU MORIER, Joué,52,37300 
10545,CENTRE SOCIAL DE LA VALLEE VIOLETTE, Joué,52,37300 
10547,Centre Social du Véron, Avoine,53,37420 
10549,CENTRE SOCIAL CHINON, Chinon,53,37500 
10551,CENTRE JULES VERNE, Ballan,53,37510 
10553,CENTRE SOCIAL EQUINOXE, Riche,53,37520 
10555,Centre Social Camille Claudel, Ville,53,37700 
10561,MAISON DES PROVINCES, Blois,53,41000 
10563,CENTRE SOCIAL A.L.C.V., Blois,53,41000 
10565,CENTRE SOCIAL MIRABEAU, Blois,53,41000 
10567,MAISON DE BEGON, Blois,53,41000 
10569, ESPACE QUINIERE ROSA PARKS , Blois,53,41000 
10571,CENTRE SOCIAL LES ROTTES, Vendôme,53,41100 
10575,ESPACE SAINT EXUPERY-CENTRE CAF, Romorantin,53,41200 
10577,CENTRE SOCIAL du CIAS du BLAISOIS, Vineuil,53,41350 
10583,CENTRE SOCIAL LES MURLINS, Orléans,53,45000 
10585,CENTRE SOCIAL POT D'ARGENT, Orléans,53,45000 
10587,CENTRE SOCIAL CARMES, Orléans,53,45000 
10589,CENTRE SOCIAL DU GRAND VILLIERS, Orléans,53,45000 
10591,CENTRE SOCIAL DES BLOSSIERES, Orléans,53,45000 
10593,CENTRE D'ANIMATION SOCIALE BOURGOGNE, Orléans,53,45000 
10595,CENTRE SOCIAL GARE, Orléans,53,45000 
10597,CENTRE SOCIAL DE LA MADELEINE, Orléans,53,45000 
10601,ASSOCIATION  ACTION POUR LES  GENS DU VOYAGE, Orléans,53,45072 
10603,Centre social Sainte-Beuve, Orléans,53,45100 
10605,CENTRE SOCIAL ROMAIN ROLLAND, Orléans,53,45100 
10607,CENTRE SOCIAL DE LA BOLIERE, Orléans,53,45100 
10609,CENTRE SOCIAL DAUPHINE SAINT-MARCEAU - ASELQO, Orléans,54,45100 
10613,MAISON POUR TOUS SUD / ESPACE ROL TANGUY, Saint,54,45140 
10615,CENTRE SOCIAL -MPT ESPACE LEOPOLD SEDAR SENGHOR, Saint,54,45140 
10617,ASSOC. MONTARGOISE D'ANIMATION, Montargis,54,45200 
10619,Maison de l'Animation Sociale et de la Solidarité, Ferté,54,45240 
10621,Centre municipal Terre en couleurs, Pithiviers,54,45300 
10623,CENTRE SOCIAL ARC EN CIEL, Malesherbes,54,45330 
10625,MAISON POUR TOUS JEAN GABIN, Fleury,54,45400 
10627,CENTRE SOCIAL DU CLOS DE L'ARCHE, Saint,54,45800 
10629,CENTRE SOCIAL ASCA GARE, Saint,54,45800 
10631,CENTRE SOCIAL DU PONT BORDEAU, Saint,54,45800 
10637,CENTRE NELSON MANDELA, Saint,54,50000 
10639,CENTRE SOCIAL MARCEL MERSIER, Saint,54,50000 
10641,MAISON FRANCOISE GIROUD, Cherbourg,54,50100 
10643,MAISON FLORA TRISTAN, Cherbourg,54,50130 
10645,LE PUZZLE, Équeurdreville,54,50120 
10647,LE TOTEM, Équeurdreville,54,50120 
10649,MAISON OLYMPE DE GOUGES, Cherbourg,54,50130 
10651,CENTRE SOCIAL L'ESC-HALLES, Avranches,54,50300 
10653,Centre social du Val de Sée, Brécey,54,50370 
10655,CENTRE SOCIAL AGORA, Granville,54,50400 
10657,CENTRE SOCIAL de STE MERE EGLISE, Sainte,54,50400 
10659,MAISON DU PAYS DE LESSAY, Lessay,54,50430 
10661,CENTRE LA MOSAÏQUE, Cherbourg,54,50470 
10667,CENTRE SOCIO-CULTUREL BARATTE, Nevers,54,58000 
10669,CENTRE SOCIAL MEDIO BANLAY, Nevers,55,58 000 
10671,CENTRE SOCIAL VERTPRE MEDIO, Nevers,55,58000 
10673,ESPACE SOCIOCULTUREL GRAND OUEST, Nevers,55,58000 
10675,CENTRE SOCIAL ACCORDS DE LOIRE - MEDIO, Nevers,55,58000 
10677,CENTRE SOCIAL DU BAZOIS, Châtillon,55,58110 
10679,CENTRE SOCIAL ET MEDICO-SOCIAL DU HAUT MORVAN, Château,55,58120 
10681,CENTRE SOCIAL INTERCOMMUNAL JACQUES PILLET, Guérigny,55,58130 
10683,CENTRE SOCIAL INTERCOMMUNAL DES PORTES DU MORVAN, Lormes,55,58140 
10685,Centre Social de Pouilly-sur-Loire, Pouilly,55,58150 
10687,CENTRE D'ANIMATION SOCIOCULTUREL Roger GRIBET, Imphy,55,58160 
10689,CENTRE SOCIAL DE  LUZY, Luzy,55,58170 
10691,CENTRE SOCIAL ET CULTUREL  Suzanne Coulomb , Cosne,55,58200 
10693,ESPACE SOCIOCULTUREL  DU VAL DU SAUZAY, Varzy,55,58210 
10695,CENTRE SOCIAL DU DONZIAIS, Donzy,55,58220 
10697,CENTRE SOCIAL des Grands Lacs du Morvan, Montsauche,55,58230 
10699,CENTRE SOCIAL du canton de St PIERRE le MOUTIER, Saint,55,58240 
10701,CENTRE SOCIAL ENTRE LOIRE ET MORVAN, Fours,55,58250 
10703,CENTRE SOCIO CULTUREL DE LA MACHINE, Machine,55,58260 
10705,Centre Socioculturel des Amognes, Saint,55,58270 
10707,CENTRE SOCIAL de MOULINS- ENGILBERT et ses environs, Moulins,55,58290 
10709,CENTRE SOCIAL Robert Billoué, Saint,55,58300 
10711,CENTRE  SOCIO CULTUREL LES PLATANES, Decize,55,58300 
10713,CENTRE SOCIAL et  CULTUREL DE PUISAYE-FORTERRE, Saint,55,58310 
10715,ESPACE SOCIO-CULTUREL  COEUR DU NIVERNAIS , Saint,55,58330 
10717,CENTRE SOCIAL INTERCOMMUNAL LA PEPINIERE, Charité,55,58400 
10719,CENTRE SOCIAL et CULTUREL du BEUVRON, Brinon,56,58420 
10721,CENTRE SOCIAL de MAGNY COURS, Magny,56,58470 
10723,ESPACE SOCIAL DES VAUX D'YONNE  Edouard Seguin , Clamecy,56,58500 
10725,CENTRE SOCIAL DE FOURCHAMBAULT, Fourchambault,56,58600 
10727,CENTRE SOCIOCULTUREL INTERCOMMUNAL de Prémery, Prémery,56,58700 
10729,CENTRE SOCIAL ET CULTUREL DU PAYS CORBIGEOIS, Corbigny,56,58800 
10741,CENTRE SOCIAL ET FAMILIAL ARSENE BULARD , Méru,56,60110 
10745,CS Municipal Thourotte , Thourotte,56,60150 
10777,Centre Socio-culturel PAUL GAUGUIN CENTRE SOCIAL, Alençon,56,61000 
