CODE_INSEE,LIBCOM,TX_POVERTY
16252,Orival,28.78547492534236
16253,Paizay-Naudouin-Embourie,28.78547492534236
16254,Palluaud,28.78547492534236
16255,Parzac,28.78547492534236
16256,Passirac,28.78547492534236
16258,Pérignac,28.78547492534236
16260,Pillac,28.78547492534236
16261,Les Pins,28.78547492534236
16263,Plassac-Rouffiac,28.78547492534236
16264,Pleuville,28.78547492534236
16267,Poullignac,28.78547492534236
16268,Poursac,28.78547492534236
16269,Pranzac,28.78547492534236
16270,Pressignac,28.78547492534236
16271,Puymoyen,14.439324116743471
16272,Puyréaux,28.78547492534236
16273,Raix,28.78547492534236
16275,Ranville-Breuillaud,28.78547492534236
16276,Reignac,28.78547492534236
16277,Réparsac,28.78547492534236
16279,Rioux-Martin,28.78547492534236
16280,Rivières,28.78547492534236
16281,La Rochefoucauld-en-Angoumois,34.35114503816794
16282,La Rochette,28.78547492534236
16283,Ronsenac,28.78547492534236
16284,Rouffiac,28.78547492534236
16285,Rougnac,28.78547492534236
16286,Rouillac,31.51943462897526
16287,Roullet-Saint-Estèphe,19.061108862808577
16289,Roussines,28.78547492534236
16290,Rouzède,28.78547492534236
16291,Ruelle-sur-Touvre,25.615435795076515
16292,Ruffec,43.580936024044654
16293,Saint-Adjutory,28.78547492534236
16295,Saint-Amant-de-Boixe,28.78547492534236
16297,Graves-Saint-Amant,28.78547492534236
16298,Saint-Amant-de-Nouère,28.78547492534236
16300,Val-de-Bonnieure,28.78547492534236
16301,Saint-Aulais-la-Chapelle,28.78547492534236
16302,Saint-Avit,28.78547492534236
16303,Saint-Bonnet,28.78547492534236
16304,Saint-Brice,28.78547492534236
16306,Saint-Christophe,28.78547492534236
16307,Saint-Ciers-sur-Bonnieure,28.78547492534236
16308,Saint-Claud,28.78547492534236
16310,Saint-Coutant,28.78547492534236
16312,Saint-Cybardeaux,28.78547492534236
16315,Saint-Félix,28.78547492534236
16316,Saint-Fort-sur-le-Né,28.78547492534236
16317,Saint-Fraigne,28.78547492534236
16318,Saint-Front,28.78547492534236
16320,Saint-Genis-d'Hiersac,28.78547492534236
16321,Saint-Georges,28.78547492534236
16323,Saint-Germain-de-Montbron,28.78547492534236
16325,Saint-Gourson,28.78547492534236
16326,Saint-Groux,28.78547492534236
16329,Saint-Laurent-de-Céris,28.78547492534236
16330,Saint-Laurent-de-Cognac,28.78547492534236
16331,Saint-Laurent-des-Combes,28.78547492534236
16334,Saint-Martial,28.78547492534236
16335,Saint-Martin-du-Clocher,28.78547492534236
16336,Saint-Mary,28.78547492534236
16337,Saint-Maurice-des-Lions,28.78547492534236
16338,Saint-Médard,28.78547492534236
16339,Val-d'Auge,28.78547492534236
16340,Saint-Même-les-Carrières,28.78547492534236
16341,Saint-Michel,29.936616284739152
16342,Saint-Palais-du-Né,28.78547492534236
16343,Saint-Preuil,28.78547492534236
16345,Saint-Quentin-sur-Charente,28.78547492534236
16346,Saint-Quentin-de-Chalais,28.78547492534236
16347,Saint-Romain,28.78547492534236
16348,Saint-Saturnin,28.78547492534236
16349,Sainte-Sévère,28.78547492534236
16350,Saint-Séverin,28.78547492534236
16351,Saint-Simeux,28.78547492534236
16352,Saint-Simon,28.78547492534236
16353,Saint-Sornin,28.78547492534236
16354,Sainte-Souline,28.78547492534236
16355,Saint-Sulpice-de-Cognac,28.78547492534236
16356,Saint-Sulpice-de-Ruffec,28.78547492534236
16357,Saint-Vallier,28.78547492534236
16358,Saint-Yrieix-sur-Charente,21.492048643592142
16359,Salles-d'Angles,28.78547492534236
16360,Salles-de-Barbezieux,28.78547492534236
16361,Salles-de-Villefagnan,28.78547492534236
16362,Salles-Lavalette,28.78547492534236
16363,Saulgond,28.78547492534236
16364,Sauvagnac,28.78547492534236
16365,Sauvignac,28.78547492534236
16366,Segonzac,26.384364820846905
16368,Sers,28.78547492534236
16369,Sigogne,28.78547492534236
16370,Sireuil,28.78547492534236
16372,Souffrignac,28.78547492534236
16373,Souvigné,28.78547492534236
16374,Soyaux,39.71742543171114
16375,Suaux,28.78547492534236
16377,La Tâche,28.78547492534236
16378,Taizé-Aizie,28.78547492534236
16379,Taponnat-Fleurignac,28.78547492534236
16380,Le Tâtre,28.78547492534236
16381,Theil-Rabier,28.78547492534236
16382,Torsac,28.78547492534236
16383,Tourriers,28.78547492534236
16384,Touvérac,28.78547492534236
16385,Touvre,28.78547492534236
16387,Triac-Lautrait,28.78547492534236
16388,Trois-Palis,28.78547492534236
16389,Turgon,28.78547492534236
16390,Tusson,28.78547492534236
16392,Valence,28.78547492534236
16393,Vars,22.88273615635179
16394,Vaux-Lavalette,28.78547492534236
16395,Vaux-Rouillac,28.78547492534236
16396,Ventouse,28.78547492534236
16397,Verdille,28.78547492534236
16398,Verneuil,28.78547492534236
16399,Verrières,28.78547492534236
16400,Verteuil-sur-Charente,28.78547492534236
16401,Vervant,28.78547492534236
16402,Vibrac,28.78547492534236
16403,Le Vieux-Cérier,28.78547492534236
16404,Vieux-Ruffec,28.78547492534236
16405,Vignolles,28.78547492534236
16406,Moulins-sur-Tardoire,28.78547492534236
16408,Villebois-Lavalette,28.78547492534236
16409,Villefagnan,28.78547492534236
16412,Villejoubert,28.78547492534236
16413,Villiers-le-Roux,28.78547492534236
16414,Villognon,28.78547492534236
16415,Vindelle,28.78547492534236
16416,Vitrac-Saint-Vincent,28.78547492534236
16418,Vœuil-et-Giget,28.78547492534236
16419,Vouharte,28.78547492534236
16420,Voulgézac,28.78547492534236
16421,Vouthon,28.78547492534236
16422,Vouzan,28.78547492534236
16423,Xambes,28.78547492534236
16424,Yviers,28.78547492534236
16425,Yvrac-et-Malleyrand,28.78547492534236
17002,Agudelle,22.2052067381317
17003,Aigrefeuille-d'Aunis,21.5091066782307
17004,Île-d'Aix,22.2052067381317
17005,Allas-Bocage,22.2052067381317
17006,Allas-Champagne,22.2052067381317
17007,Anais,22.2052067381317
17008,Andilly,22.2052067381317
17009,Angliers,22.2052067381317
17010,Angoulins,20.22998296422487
17011,Annepont,22.2052067381317
17012,Annezay,22.2052067381317
17013,Antezant-la-Chapelle,22.2052067381317
17015,Arces,22.2052067381317
17016,Archiac,22.2052067381317
17017,Archingeay,22.2052067381317
17018,Ardillières,22.2052067381317
17019,Ars-en-Ré,22.2052067381317
17020,Arthenac,22.2052067381317
17021,Arvert,26.126498553121124
17022,Asnières-la-Giraud,22.2052067381317
17023,Aujac,22.2052067381317
17024,Aulnay,22.2052067381317
17025,Aumagne,22.2052067381317
17026,Authon-Ébéon,22.2052067381317
17027,Avy,22.2052067381317
17028,Aytré,26.17702448210923
17029,Bagnizeau,22.2052067381317
17030,Balanzac,22.2052067381317
17031,Ballans,22.2052067381317
17032,Ballon,22.2052067381317
17033,La Barde,22.2052067381317
17034,Barzan,22.2052067381317
17035,Bazauges,22.2052067381317
17036,Beaugeay,22.2052067381317
17037,Beauvais-sur-Matha,22.2052067381317
17038,Bedenac,22.2052067381317
17039,Belluire,22.2052067381317
17041,Benon,22.2052067381317
17042,Bercloux,22.2052067381317
17043,Bernay-Saint-Martin,22.2052067381317
17044,Berneuil,22.2052067381317
17045,Beurlay,22.2052067381317
17046,Bignay,22.2052067381317
17047,Biron,22.2052067381317
17048,Blanzac-lès-Matha,22.2052067381317
17049,Blanzay-sur-Boutonne,22.2052067381317
17050,Bois,22.2052067381317
17051,Le Bois-Plage-en-Ré,19.419924337957127
17052,Boisredon,22.2052067381317
17053,Bords,22.2052067381317
17054,Boresse-et-Martron,22.2052067381317
17055,Boscamnant,22.2052067381317
17056,Bougneau,22.2052067381317
17057,Bouhet,22.2052067381317
17058,Bourcefranc-le-Chapus,30.458465728551975
17059,Bourgneuf,22.2052067381317
17060,Boutenac-Touvent,22.2052067381317
17061,Bran,22.2052067381317
17062,Bresdon,22.2052067381317
17063,Breuil-la-Réorte,22.2052067381317
17064,Breuillet,21.463951568519537
17065,Breuil-Magné,22.2052067381317
17066,Brie-sous-Archiac,22.2052067381317
17067,Brie-sous-Matha,22.2052067381317
17068,Brie-sous-Mortagne,22.2052067381317
17069,Brives-sur-Charente,22.2052067381317
17070,Brizambourg,22.2052067381317
17071,La Brousse,22.2052067381317
17072,Burie,22.2052067381317
17073,Bussac-sur-Charente,22.2052067381317
17074,Bussac-Forêt,22.2052067381317
17075,Cabariot,22.2052067381317
17076,Celles,22.2052067381317
17077,Cercoux,22.2052067381317
17078,Chadenac,22.2052067381317
17079,Chaillevette,22.2052067381317
17080,Chambon,22.2052067381317
17081,Chamouillac,22.2052067381317
17082,Champagnac,22.2052067381317
17083,Champagne,22.2052067381317
17084,Champagnolles,22.2052067381317
17085,Champdolent,22.2052067381317
17086,Chaniers,21.029626032054395
17087,Chantemerle-sur-la-Soie,22.2052067381317
17089,La Chapelle-des-Pots,22.2052067381317
17091,Charron,20.80659945004583
17092,Chartuzac,22.2052067381317
17093,Le Château-d'Oléron,25.163962720055228
17094,Châtelaillon-Plage,22.2052067381317
17095,Chatenet,22.2052067381317
17096,Chaunac,22.2052067381317
17097,Le Chay,22.2052067381317
17098,Chenac-Saint-Seurin-d'Uzet,22.2052067381317
17099,Chepniers,22.2052067381317
17100,Chérac,22.2052067381317
17101,Cherbonnières,22.2052067381317
17102,Chermignac,22.2052067381317
17104,Chevanceaux,22.2052067381317
17105,Chives,22.2052067381317
17106,Cierzac,22.2052067381317
17107,Ciré-d'Aunis,22.2052067381317
17108,Clam,22.2052067381317
17109,Clavette,22.2052067381317
17110,Clérac,22.2052067381317
17111,Clion,22.2052067381317
17112,La Clisse,22.2052067381317
17113,La Clotte,22.2052067381317
17114,Coivert,22.2052067381317
17115,Colombiers,22.2052067381317
17116,Consac,22.2052067381317
17117,Contré,22.2052067381317
17118,Corignac,22.2052067381317
17119,Corme-Écluse,22.2052067381317
17120,Corme-Royal,22.2052067381317
17121,La Couarde-sur-Mer,22.2052067381317
17122,Coulonges,22.2052067381317
17124,Courant,22.2052067381317
17125,Courcelles,22.2052067381317
17126,Courcerac,22.2052067381317
17127,Courçon,22.2052067381317
17128,Courcoury,22.2052067381317
17129,Courpignac,22.2052067381317
17130,Coux,22.2052067381317
17131,Cozes,31.193300767620375
17132,Cramchaban,22.2052067381317
17133,Cravans,22.2052067381317
17134,Crazannes,22.2052067381317
17135,Cressé,22.2052067381317
17136,Croix-Chapeau,22.2052067381317
17137,La Croix-Comtesse,22.2052067381317
17138,Dampierre-sur-Boutonne,22.2052067381317
17139,Dœuil-sur-le-Mignon,22.2052067381317
17140,Dolus-d'Oléron,24.433363553943792
17141,Dompierre-sur-Charente,22.2052067381317
17142,Dompierre-sur-Mer,17.796610169491526
17143,Le Douhet,22.2052067381317
17145,Échebrune,22.2052067381317
17146,Échillais,20.23575638506876
17147,Écoyeux,22.2052067381317
17148,Écurat,22.2052067381317
17149,Les Éduts,22.2052067381317
17150,Les Églises-d'Argenteuil,22.2052067381317
17151,L'Éguille,22.2052067381317
17152,Épargnes,22.2052067381317
17153,Esnandes,18.02990325417766
17154,Les Essards,22.2052067381317
17155,Étaules,25.211097708082026
17156,Expiremont,22.2052067381317
17157,Fenioux,22.2052067381317
17158,Ferrières,22.2052067381317
17159,Fléac-sur-Seugne,22.2052067381317
17160,Floirac,22.2052067381317
17161,La Flotte,19.445924347362816
17162,Fontaine-Chalendray,22.2052067381317
17163,Fontaines-d'Ozillac,22.2052067381317
17164,Fontcouverte,16.729750189250566
17165,Fontenet,22.2052067381317
17166,Forges,22.2052067381317
17167,Le Fouilloux,22.2052067381317
17168,Fouras,22.667130919220053
17171,Geay,22.2052067381317
17172,Gémozac,32.544720138488174
17173,La Genétouze,22.2052067381317
17174,Genouillé,22.2052067381317
17175,Germignac,22.2052067381317
17176,Gibourne,22.2052067381317
17177,Le Gicq,22.2052067381317
17178,Givrezac,22.2052067381317
17179,Les Gonds,22.2052067381317
17180,Gourvillette,22.2052067381317
17181,Grandjean,22.2052067381317
17182,La Grève-sur-Mignon,22.2052067381317
17183,Grézac,22.2052067381317
17184,La Gripperie-Saint-Symphorien,22.2052067381317
17185,Le Gua,33.154259401381424
17186,Le Gué-d'Alleré,22.2052067381317
17187,Guitinières,22.2052067381317
17188,Haimps,22.2052067381317
17190,L'Houmeau,17.611940298507463
17191,La Jard,22.2052067381317
17192,Jarnac-Champagne,22.2052067381317
17193,La Jarne,18.206338503034388
17194,La Jarrie,17.160087719298247
17195,La Jarrie-Audouin,22.2052067381317
17196,Jazennes,22.2052067381317
17197,Jonzac,39.428815004262574
17198,Juicq,22.2052067381317
17199,Jussas,22.2052067381317
17200,Lagord,17.413278198943257
17201,La Laigne,22.2052067381317
17202,Landes,22.2052067381317
17203,Landrais,22.2052067381317
17204,Léoville,22.2052067381317
17205,Loire-les-Marais,22.2052067381317
17206,Loiré-sur-Nie,22.2052067381317
17207,Loix,22.2052067381317
17208,Longèves,22.2052067381317
17209,Lonzac,22.2052067381317
17210,Lorignac,22.2052067381317
17211,Loulay,22.2052067381317
17212,Louzignac,22.2052067381317
17213,Lozay,22.2052067381317
17214,Luchat,22.2052067381317
17215,Lussac,22.2052067381317
17216,Lussant,22.2052067381317
17217,Macqueville,22.2052067381317
17218,Marans,28.979300499643113
17219,Marennes-Hiers-Brouage,30.325318246110328
17220,Marignac,22.2052067381317
17221,Marsais,22.2052067381317
17222,Marsilly,16.01156069364162
17223,Massac,22.2052067381317
17224,Matha,38.621679827709976
17225,Les Mathes,22.14765100671141
17226,Mazeray,22.2052067381317
17227,Mazerolles,22.2052067381317
17228,Médis,21.94206008583691
17229,Mérignac,22.2052067381317
17230,Meschers-sur-Gironde,21.767441860465116
17231,Messac,22.2052067381317
17232,Meursac,22.2052067381317
17233,Meux,22.2052067381317
17234,Migré,22.2052067381317
17235,Migron,22.2052067381317
17236,Mirambeau,22.2052067381317
17237,Moëze,22.2052067381317
17239,Mons,22.2052067381317
17240,Montendre,37.77994157740993
17241,Montguyon,22.2052067381317
17242,Montils,22.2052067381317
17243,Montlieu-la-Garde,22.2052067381317
17244,Montpellier-de-Médillan,22.2052067381317
17245,Montroy,22.2052067381317
17246,Moragne,22.2052067381317
17247,Mornac-sur-Seudre,22.2052067381317
17248,Mortagne-sur-Gironde,22.2052067381317
17249,Mortiers,22.2052067381317
17250,Mosnac,22.2052067381317
17252,Le Mung,22.2052067381317
17253,Muron,22.2052067381317
17254,Nachamps,22.2052067381317
17255,Nancras,22.2052067381317
17256,Nantillé,22.2052067381317
17257,Néré,22.2052067381317
17258,Neuillac,22.2052067381317
17259,Neulles,22.2052067381317
17260,Neuvicq,22.2052067381317
17261,Neuvicq-le-Château,22.2052067381317
17262,Nieul-lès-Saintes,22.2052067381317
17263,Nieul-le-Virouil,22.2052067381317
17264,Nieul-sur-Mer,17.85304247990815
17265,Nieulle-sur-Seudre,22.2052067381317
17266,Les Nouillers,22.2052067381317
17267,Nuaillé-d'Aunis,22.2052067381317
17268,Nuaillé-sur-Boutonne,22.2052067381317
17269,Orignolles,22.2052067381317
17270,Ozillac,22.2052067381317
17271,Paillé,22.2052067381317
17273,Pérignac,22.2052067381317
17274,Périgny,18.556085918854414
17275,Pessines,22.2052067381317
17276,Le Pin,22.2052067381317
17277,Essouvert,22.2052067381317
17278,Pisany,22.2052067381317
17279,Plassac,22.2052067381317
17280,Plassay,22.2052067381317
17281,Polignac,22.2052067381317
17282,Pommiers-Moulons,22.2052067381317
17283,Pons,33.06481142438667
17284,Pont-l'Abbé-d'Arnoult,22.2052067381317
17285,Port-d'Envaux,22.2052067381317
17286,Les Portes-en-Ré,22.2052067381317
17287,Pouillac,22.2052067381317
17288,Poursay-Garnaud,22.2052067381317
17289,Préguillac,22.2052067381317
17290,Prignac,22.2052067381317
17291,Puilboreau,21.2300566134843
17292,Puy-du-Lac,22.2052067381317
17293,Puyravault,22.2052067381317
17294,Puyrolland,22.2052067381317
17295,Réaux sur Trèfle,22.2052067381317
17296,Rétaud,22.2052067381317
17297,Rivedoux-Plage,18.115461181154615
17298,Rioux,22.2052067381317
17299,Rochefort,36.21136464193161
17300,La Rochelle,32.42346991647495
17301,Romazières,22.2052067381317
17302,Romegoux,22.2052067381317
17303,La Ronde,22.2052067381317
17304,Rouffiac,22.2052067381317
17305,Rouffignac,22.2052067381317
17306,Royan,28.10694144677296
17307,Sablonceaux,22.2052067381317
17308,Saint-Agnant,22.2052067381317
17309,Saint-Aigulin,35.91666666666667
17310,Saint-André-de-Lidon,22.2052067381317
17311,Saint-Augustin,22.2052067381317
17312,Saint-Bonnet-sur-Gironde,22.2052067381317
17313,Saint-Bris-des-Bois,22.2052067381317
17314,Saint-Césaire,22.2052067381317
17315,Saint-Christophe,22.2052067381317
17316,Saint-Ciers-Champagne,22.2052067381317
17317,Saint-Ciers-du-Taillon,22.2052067381317
17318,Saint-Clément-des-Baleines,22.2052067381317
17319,Sainte-Colombe,22.2052067381317
17320,Saint-Coutant-le-Grand,22.2052067381317
17321,Saint-Crépin,22.2052067381317
17322,Saint-Cyr-du-Doret,22.2052067381317
17323,Saint-Denis-d'Oléron,22.2052067381317
17324,Saint-Dizant-du-Bois,22.2052067381317
17325,Saint-Dizant-du-Gua,22.2052067381317
17326,Saint-Eugène,22.2052067381317
17327,Saint-Félix,22.2052067381317
17328,Saint-Fort-sur-Gironde,22.2052067381317
17329,Saint-Froult,22.2052067381317
17330,Sainte-Gemme,22.2052067381317
17331,Saint-Genis-de-Saintonge,22.2052067381317
17332,Saint-Georges-Antignac,22.2052067381317
17333,Saint-Georges-de-Didonne,23.016075529471806
17334,Saint-Georges-de-Longuepierre,22.2052067381317
17335,Saint-Georges-des-Agoûts,22.2052067381317
17336,Saint-Georges-des-Coteaux,18.272425249169437
17337,Saint-Georges-d'Oléron,29.502327246688147
17338,Saint-Georges-du-Bois,22.2052067381317
17339,Saint-Germain-de-Lusignan,22.2052067381317
17340,Saint-Pierre-La-Noue,22.2052067381317
17341,Saint-Germain-de-Vibrac,22.2052067381317
17342,Saint-Germain-du-Seudre,22.2052067381317
17343,Saint-Grégoire-d'Ardennes,22.2052067381317
17344,Saint-Hilaire-de-Villefranche,22.2052067381317
17345,Saint-Hilaire-du-Bois,22.2052067381317
17346,Saint-Hippolyte,22.2052067381317
17347,Saint-Jean-d'Angély,39.82978723404255
17348,Saint-Jean-d'Angle,22.2052067381317
17349,Saint-Jean-de-Liversay,24.186343331206125
17350,Saint-Julien-de-l'Escap,22.2052067381317
17351,Saint-Just-Luzac,29.466553767993226
17353,Saint-Laurent-de-la-Prée,20.623501199040767
17354,Saint-Léger,22.2052067381317
17355,Sainte-Lheurine,22.2052067381317
17356,Saint-Loup,22.2052067381317
17357,Saint-Maigrin,22.2052067381317
17358,Saint-Mandé-sur-Brédoire,22.2052067381317
17359,Saint-Mard,22.2052067381317
17360,Sainte-Marie-de-Ré,17.473378509196515
17361,Saint-Martial,22.2052067381317
17362,Saint-Martial-de-Mirambeau,22.2052067381317
17363,Saint-Martial-de-Vitaterne,22.2052067381317
17364,Saint-Martial-sur-Né,22.2052067381317
17365,Saint-Martin-d'Ary,22.2052067381317
17366,Saint-Martin-de-Coux,22.2052067381317
17367,Saint-Martin-de-Juillers,22.2052067381317
17369,Saint-Martin-de-Ré,35.23936170212766
17372,Saint-Médard,22.2052067381317
17373,Saint-Médard-d'Aunis,17.013574660633484
17374,Sainte-Même,22.2052067381317
17375,Saint-Nazaire-sur-Charente,22.2052067381317
17376,Saint-Ouen-d'Aunis,22.2052067381317
17377,Saint-Ouen-la-Thène,22.2052067381317
17378,Saint-Palais-de-Négrignac,22.2052067381317
17379,Saint-Palais-de-Phiolin,22.2052067381317
17380,Saint-Palais-sur-Mer,19.411553641908863
17381,Saint-Pardoult,22.2052067381317
17382,Saint-Pierre-d'Amilly,22.2052067381317
17383,Saint-Pierre-de-Juillers,22.2052067381317
17384,Saint-Pierre-de-l'Isle,22.2052067381317
17385,Saint-Pierre-d'Oléron,25.87901288490937
17386,Saint-Pierre-du-Palais,22.2052067381317
17387,Saint-Porchaire,22.2052067381317
17388,Saint-Quantin-de-Rançanne,22.2052067381317
17389,Sainte-Radegonde,22.2052067381317
17390,Sainte-Ramée,22.2052067381317
17391,Saint-Rogatien,15.981735159817351
17393,Saint-Romain-de-Benet,22.2052067381317
17394,Saint-Saturnin-du-Bois,22.2052067381317
17395,Saint-Sauvant,22.2052067381317
17396,Saint-Sauveur-d'Aunis,22.2052067381317
17397,Saint-Savinien,35.6958762886598
17398,Saint-Seurin-de-Palenne,22.2052067381317
17400,Saint-Sever-de-Saintonge,22.2052067381317
17401,Saint-Séverin-sur-Boutonne,22.2052067381317
17402,Saint-Sigismond-de-Clermont,22.2052067381317
17403,Saint-Simon-de-Bordes,22.2052067381317
17404,Saint-Simon-de-Pellouaille,22.2052067381317
17405,Saint-Sorlin-de-Conac,22.2052067381317
17406,Saint-Sornin,22.2052067381317
17407,Sainte-Soulle,16.20294599018003
17408,Saint-Sulpice-d'Arnoult,22.2052067381317
17409,Saint-Sulpice-de-Royan,20.47165077772203
17410,Saint-Thomas-de-Conac,22.2052067381317
17411,Saint-Trojan-les-Bains,22.2052067381317
17412,Saint-Vaize,22.2052067381317
17413,Saint-Vivien,22.2052067381317
17414,Saint-Xandre,16.30546955624355
17415,Saintes,34.07622547566831
17416,Saleignes,22.2052067381317
17417,Salignac-de-Mirambeau,22.2052067381317
17418,Salignac-sur-Charente,22.2052067381317
17420,Salles-sur-Mer,14.775510204081632
17421,Saujon,26.78727114210985
17422,Seigné,22.2052067381317
17423,Semillac,22.2052067381317
17424,Semoussac,22.2052067381317
17425,Semussac,22.546230440967282
17426,Le Seure,22.2052067381317
17427,Siecq,22.2052067381317
17428,Sonnac,22.2052067381317
17429,Soubise,22.2052067381317
17430,Soubran,22.2052067381317
17431,Soulignonne,22.2052067381317
17432,Souméras,22.2052067381317
17433,Sousmoulins,22.2052067381317
17434,Surgères,32.18697021070477
17435,Taillant,22.2052067381317
17436,Taillebourg,22.2052067381317
17437,Talmont-sur-Gironde,22.2052067381317
17438,Tanzac,22.2052067381317
17439,Taugon,22.2052067381317
17440,Ternant,22.2052067381317
17441,Tesson,22.2052067381317
17442,Thaims,22.2052067381317
17443,Thairé,22.2052067381317
17444,Thénac,22.2052067381317
17445,Thézac,22.2052067381317
17446,Thors,22.2052067381317
17447,Le Thou,22.2052067381317
17448,Tonnay-Boutonne,22.2052067381317
17449,Tonnay-Charente,28.33135626729933
17450,Torxé,22.2052067381317
17451,Les Touches-de-Périgny,22.2052067381317
17452,La Tremblade,26.615384615384613
17453,Trizay,22.2052067381317
17454,Tugéras-Saint-Maurice,22.2052067381317
17455,La Vallée,22.2052067381317
17457,La Devise,22.2052067381317
17458,Vanzac,22.2052067381317
17459,Varaize,22.2052067381317
17460,Varzay,22.2052067381317
17461,Vaux-sur-Mer,22.915230875258445
17462,Vénérand,22.2052067381317
17463,Vergeroux,22.2052067381317
17464,Vergné,22.2052067381317
17465,La Vergne,22.2052067381317
17466,Vérines,16.595744680851062
17467,Vervant,22.2052067381317
17468,Vibrac,22.2052067381317
17469,Villars-en-Pons,22.2052067381317
17470,Villars-les-Bois,22.2052067381317
17471,La Villedieu,22.2052067381317
17472,Villedoux,14.19047619047619
17473,Villemorin,22.2052067381317
17474,Villeneuve-la-Comtesse,22.2052067381317
17476,Villexavier,22.2052067381317
17477,Villiers-Couture,22.2052067381317
17478,Vinax,22.2052067381317
17479,Virollet,22.2052067381317
17480,Virson,22.2052067381317
17481,Voissay,22.2052067381317
17482,Vouhé,22.2052067381317
17483,Yves,22.2052067381317
17484,Port-des-Barques,22.2052067381317
17485,Le Grand-Village-Plage,22.2052067381317
17486,La Brée-les-Bains,22.2052067381317
18001,Achères,24.71131639722864
18002,Ainay-le-Vieil,24.71131639722864
18003,Les Aix-d'Angillon,25.903614457831324
18004,Allogny,24.71131639722864
18005,Allouis,24.71131639722864
18006,Annoix,24.71131639722864
18007,Apremont-sur-Allier,24.71131639722864
18008,Arçay,24.71131639722864
18009,Arcomps,24.71131639722864
18010,Ardenais,24.71131639722864
18011,Argent-sur-Sauldre,24.71131639722864
18012,Argenvières,24.71131639722864
18013,Arpheuilles,24.71131639722864
18014,Assigny,24.71131639722864
18015,Aubigny-sur-Nère,28.292829282928295
18016,Aubinges,24.71131639722864
18017,Augy-sur-Aubois,24.71131639722864
18018,Avord,24.071322436849925
18019,Azy,24.71131639722864
18020,Bannay,24.71131639722864
18021,Bannegon,24.71131639722864
18022,Barlieu,24.71131639722864
18023,Baugy,24.71131639722864
18024,Beddes,24.71131639722864
18025,Beffes,24.71131639722864
18026,Belleville-sur-Loire,24.71131639722864
18027,Bengy-sur-Craon,24.71131639722864
18028,Berry-Bouy,24.71131639722864
18029,Bessais-le-Fromental,24.71131639722864
18030,Blancafort,24.71131639722864
18031,Blet,24.71131639722864
18032,Boulleret,24.71131639722864
18033,Bourges,31.747880830813465
18034,Bouzais,24.71131639722864
18035,Brécy,24.71131639722864
18036,Brinay,24.71131639722864
18037,Brinon-sur-Sauldre,24.71131639722864
18038,Bruère-Allichamps,24.71131639722864
18039,Bué,24.71131639722864
18040,Bussy,24.71131639722864
18041,La Celette,24.71131639722864
18042,La Celle,24.71131639722864
18043,La Celle-Condé,24.71131639722864
18044,Cerbois,24.71131639722864
18045,Chalivoy-Milon,24.71131639722864
18046,Chambon,24.71131639722864
18047,La Chapelle-d'Angillon,24.71131639722864
18048,La Chapelle-Hugon,24.71131639722864
18049,La Chapelle-Montlinard,24.71131639722864
18050,La Chapelle-Saint-Ursin,15.338941118258287
18051,La Chapelotte,24.71131639722864
18052,Charenton-du-Cher,24.71131639722864
18053,Charentonnay,24.71131639722864
18054,Charly,24.71131639722864
18055,Chârost,24.71131639722864
18056,Chassy,24.71131639722864
18057,Châteaumeillant,37.589928057553955
18058,Châteauneuf-sur-Cher,24.71131639722864
18059,Le Châtelet,24.71131639722864
18060,Chaumont,24.71131639722864
18061,Chaumoux-Marcilly,24.71131639722864
18062,Le Chautay,24.71131639722864
18063,Chavannes,24.71131639722864
18064,Chéry,24.71131639722864
18065,Chezal-Benoît,24.71131639722864
18066,Civray,24.71131639722864
18067,Clémont,24.71131639722864
18068,Cogny,24.71131639722864
18069,Colombiers,24.71131639722864
18070,Concressault,24.71131639722864
18071,Contres,24.71131639722864
18072,Cornusse,24.71131639722864
18073,Corquoy,24.71131639722864
18074,Couargues,24.71131639722864
18075,Cours-les-Barres,24.71131639722864
18076,Coust,24.71131639722864
18077,Couy,24.71131639722864
18078,Crézançay-sur-Cher,24.71131639722864
18079,Crézancy-en-Sancerre,24.71131639722864
18080,Croisy,24.71131639722864
18081,Crosses,24.71131639722864
18082,Cuffy,24.71131639722864
18083,Culan,24.71131639722864
18084,Dampierre-en-Crot,24.71131639722864
18085,Dampierre-en-Graçay,24.71131639722864
18086,Drevant,24.71131639722864
18087,Dun-sur-Auron,38.39321760193783
18088,Ennordres,24.71131639722864
18089,Épineuil-le-Fleuriel,24.71131639722864
18090,Étréchy,24.71131639722864
18091,Farges-Allichamps,24.71131639722864
18092,Farges-en-Septaine,24.71131639722864
18093,Faverdines,24.71131639722864
18094,Feux,24.71131639722864
18095,Flavigny,24.71131639722864
18096,Foëcy,24.71131639722864
18097,Fussy,15.085817524841916
18098,Gardefort,24.71131639722864
18099,Garigny,24.71131639722864
18100,Genouilly,24.71131639722864
18101,Germigny-l'Exempt,24.71131639722864
18102,Givardon,24.71131639722864
18103,Graçay,24.71131639722864
18104,Groises,24.71131639722864
18105,Gron,24.71131639722864
18106,Grossouvre,24.71131639722864
18107,La Groutte,24.71131639722864
18108,La Guerche-sur-l'Aubois,28.969072164948457
18109,Henrichemont,34.166666666666664
18110,Herry,24.71131639722864
18111,Humbligny,24.71131639722864
