,CODE_INSEE,LIBCOM,DEP,TX_NSCOL15P,TX_MENSEUL,TX_FAMMONO,TX_65ETPLUS,TX_25ETMOINS,TX_DEMANDEURS_EMPLOI
10318,28267,Montreuil,28,53.44418052256532,25.0,2.272727272727273,26.840855106888363,8.31353919239905,
10319,28268,Morainville,28,41.17647058823539,50.000000000000085,0.0,41.17647058823539,0.0,
10320,28269,Morancez,28,51.22665138178174,24.496557939803985,4.957783394000074,23.136054675312785,12.647778491070039,
10321,28270,Moriers,28,50.292397660818644,26.31578947368416,5.263157894736843,16.959064327485343,8.187134502923971,
10322,28271,Morvilliers,28,61.53846153846144,30.76923076923073,7.69230769230769,28.205128205128204,11.965811965811959,
10323,28272,Mottereau,28,44.36090225563907,30.76923076923078,7.692307692307685,16.54135338345866,16.541353383458656,
10324,28273,Moulhard,28,62.931034482758484,25.0,0.0,27.586206896551786,10.34482758620693,
10325,28274,Moutiers,28,52.307692307692314,31.818181818181817,4.545454545454546,22.05128205128205,12.307692307692308,
10326,28275,Néron,28,48.412698412698354,19.99999999999996,10.0,21.825396825396812,10.317460317460316,
10327,28276,Neuvy-en-Beauce,28,50.29424416376943,29.411764705882366,17.647058823529466,20.250493118464345,14.113980052263042,
10328,28277,Neuvy-en-Dunois,28,55.93868569640335,24.870502970293785,11.830344196652243,31.60419714433885,11.407673766473824,
10329,28278,Nogent-le-Phaye,28,52.90697674418605,23.364485981308412,4.672897196261682,32.89036544850498,8.970099667774086,
10330,28279,Nogent-le-Roi,28,56.11294469552326,39.16666666666671,11.388888888888884,25.95750965089308,13.854583631645026,
10331,28280,Nogent-le-Rotrou,28,63.663900009257034,43.983159156784076,10.085901873917273,35.55453165794324,12.740700298592936,23.843692792320283
10332,28281,Nogent-sur-Eure,28,50.75485900645516,13.68602834480317,5.390505225313882,18.624554465338875,12.879838153857307,
10333,28282,Nonvilliers-Grandhoux,28,60.416666666666664,22.857142857142858,5.714285714285714,27.083333333333332,7.738095238095238,
10334,28283,Nottonville,28,63.112940206698084,35.090171529279814,10.281292151949954,28.491280566794984,8.124813332765417,
10335,28284,Oinville-Saint-Liphard,28,63.13871961633556,29.689872338256446,0.0,20.719488172014966,10.701816957089994,
10336,28285,Oinville-sous-Auneau,28,54.13533834586466,20.0,4.0,16.917293233082706,11.654135338345863,
10337,28286,Ollé,28,56.263269639065705,17.391304347826065,2.173913043478258,15.498938428874734,11.889596602972409,
10338,28287,Orgères-en-Beauce,28,66.08480125389188,30.120481927710802,9.63855421686748,32.669233321734126,12.155985213658822,
10339,28289,Ormoy,28,49.9999999999999,17.647058823529452,5.882352941176472,21.42857142857148,14.835164835164866,
10340,28290,Orrouer,28,52.66973698155972,18.181818181818134,9.090909090909067,19.20855244019985,11.593421269231218,
10341,28291,Ouarville,28,58.92018779342726,28.888888888888907,6.666666666666682,17.840375586854478,11.502347417840395,
10342,28292,Ouerre,28,44.55026014426138,17.24139025831692,6.782338601969305,21.137469811225035,11.219774864063059,
10343,28293,Oulins,28,49.072736063974894,18.18181818181816,7.954545454545454,17.987076198681184,12.026034771136041,
10344,28294,Oysonville,28,55.602946393995175,27.2286185438744,9.67820639604128,20.145838355148687,13.718491164920927,
10345,28296,Péronville,28,57.819905213270076,35.999999999999964,8.0,21.8009478672986,9.952606635071099,
10346,28298,Pierres,28,54.65534773748355,29.328607301486446,8.14926137306159,29.24735542758646,10.824234577636568,
10347,28299,Les Pinthières,28,45.3900709219858,26.666666666666668,0.0,18.439716312056802,13.475177304964564,
10348,28300,Poinville,28,60.36036036036037,33.33333333333328,0.0,11.711711711711752,9.909909909909945,
10349,28301,Poisvilliers,28,41.543026706231444,21.874999999999968,6.249999999999988,15.430267062314543,13.946587537092004,
10350,28302,Pontgouin,28,54.00125485967489,26.744186046511683,10.46511627906975,23.108091955710087,15.324074595485756,
10351,28303,Poupry,28,58.13953488372097,36.36363636363632,0.0,25.581395348837166,16.279069767441865,
10352,28304,Prasville,28,64.30525750876254,25.33044570478949,0.0,20.14031320725244,10.788965339838917,
10353,28305,Pré-Saint-Évroult,28,55.37360371565092,34.39593205287131,3.842147255469055,28.427046669142065,11.387278614998772,
10354,28306,Pré-Saint-Martin,28,63.52158911177457,13.333333333333385,0.0,20.757511862289068,9.43074391615205,
10355,28308,Prudemanche,28,52.083333333333336,17.647058823529385,11.76470588235294,19.27083333333332,15.624999999999945,
10356,28309,Prunay-le-Gillon,28,53.975903614457756,25.842696629213563,10.112359550561791,22.048192771084363,10.843373493975907,
10357,28310,La Puisaye,28,61.997092193285795,43.99999999999985,3.999999999999985,30.772593590893322,5.262399670577022,
10358,28312,Puiseux,28,50.877192982456144,25.0,8.333333333333332,29.82456140350877,11.403508771929824,
10359,28313,Réclainville,28,54.8148148148149,26.66666666666666,0.0,21.481481481481573,4.444444444444455,
10360,28314,Les Ressuintes,28,61.11111111111111,33.33333333333328,8.333333333333327,22.22222222222223,12.03703703703704,
10361,28315,Revercourt,28,31.57894736842105,50.0,0.0,26.31578947368421,5.263157894736842,
10362,28316,Rohaire,28,63.063063063063154,28.57142857142853,7.142857142857147,23.42342342342337,9.00900900900899,
10363,28317,Roinville,28,55.52995391705069,19.047619047619047,0.0,18.663594470046082,12.442396313364055,
10364,28319,Rouvray-Saint-Denis,28,53.95512705134099,28.49537618354528,6.069684589284138,16.406818689977833,15.105941121769309,
10365,28321,Rouvres,28,44.09672830725462,25.352112676056333,5.63380281690141,24.46657183499294,10.953058321479386,
10366,28322,Rueil-la-Gadelière,28,53.53906084789308,22.951784271675148,2.515806462429507,21.01476681421907,10.541000726685665,
10367,28323,Saint-Ange-et-Torçay,28,44.888888888888886,26.08695652173913,4.3478260869565215,14.222222222222221,11.11111111111111,
10368,28324,Saint-Arnoult-des-Bois,28,50.65885797950218,21.73913043478262,4.347826086956512,18.594436310395324,12.152269399707167,
10369,28325,Saint-Aubin-des-Bois,28,48.926137011733026,16.889531429476627,7.226997267002014,19.855412777640165,10.047317309167294,
10370,28326,Saint-Avit-les-Guespières,28,56.272401433691755,22.58064516129032,3.225806451612903,21.50537634408602,8.960573476702509,
10371,28327,Saint-Bomer,28,55.55555555555555,29.411764705882355,11.764705882352942,14.814814814814817,11.728395061728396,
10372,28329,Saint-Christophe,28,52.34375,33.33333333333333,0.0,34.375,7.03125,
10373,28330,Villemaury,28,59.630195594941625,27.176863947290244,6.142228277401104,20.86097858888573,12.22582330370663,
10374,28331,Saintigny,28,61.25118676048527,26.734908456954955,4.789544016400992,26.325582140274722,11.65200087441751,
10375,28332,Sainte-Gemme-Moronval,28,44.7400241837968,20.0,2.666666666666663,18.137847642079862,12.817412333736408,
10376,28333,Saint-Denis-des-Puits,28,55.85585585585585,18.181818181818183,0.0,23.423423423423422,11.711711711711711,
10377,28334,Saint-Denis-Lanneray,28,59.847076811339846,27.328000797388675,4.968727417707028,36.38733037010039,9.598033921289847,
10378,28335,Saint-Éliph,28,55.73770491803278,28.947368421052634,6.578947368421052,22.814207650273225,11.475409836065573,
10379,28336,Saint-Éman,28,69.23076923076921,11.111111111111116,11.111111111111116,25.27472527472528,8.791208791208796,
10380,28337,Saint-Georges-sur-Eure,28,55.35275776922525,19.75545141131546,7.112444740965105,24.701999643420347,12.28470991562723,
10381,28339,Saint-Germain-le-Gaillard,28,48.014440433213004,14.81481481481483,11.11111111111116,15.884476534296008,9.747292418772554,
10382,28341,Saint-Jean-de-Rebervilliers,28,50.25125628140692,15.7894736842105,5.263157894736841,21.608040201005004,13.56783919597991,
10383,28342,Saint-Jean-Pierre-Fixte,28,64.84853235339766,24.853334362809527,0.0,21.647962993889816,9.549505354348673,
10384,28343,Saint-Laurent-la-Gâtine,28,42.492917847025495,19.444444444444446,5.555555555555555,22.946175637393768,7.932011331444759,
10385,28344,Saint-Léger-des-Aubées,28,45.7286432160805,33.3333333333332,0.0,29.145728643216028,9.045226130653248,
10386,28346,Saint-Lubin-de-Cravant,28,39.21568627450981,40.0,0.0,25.49019607843137,15.686274509803921,
10387,28347,Saint-Lubin-de-la-Haye,28,38.46039008091925,19.687377498387548,5.454285917068497,17.540707334695796,12.461466216209043,
10388,28348,Saint-Lubin-des-Joncherets,28,66.78660257131274,29.38084104200777,13.459246931025683,25.967091838369218,11.64689678529585,
10389,28349,Saint-Lucien,28,42.52336448598127,31.818181818181625,4.5454545454545245,24.766355140186974,12.149532710280367,
10390,28350,Saint-Luperce,28,53.7117545227966,19.783763027277494,8.446831513534619,23.275991114268933,10.46082235720724,
10391,28351,Saint-Maixme-Hauterive,28,48.348348348348374,21.212121212121257,3.030303030303033,29.129129129129105,10.210210210210203,
10392,28352,Saint-Martin-de-Nigelles,28,40.3494837172359,16.666666666666664,9.166666666666666,20.889594916600476,13.58220810166799,
10393,28353,Saint-Maur-sur-le-Loir,28,49.53271028037375,26.47058823529413,0.0,24.610591900311558,9.034267912772611,
10394,28354,Saint-Maurice-Saint-Germain,28,44.65051743413823,23.33333333333338,10.0,17.920955976967072,22.24127576095654,
10395,28355,Saint-Ouen-Marchefroy,28,40.57377049180336,24.99999999999996,4.1666666666666545,22.950819672131118,11.475409836065568,
10396,28357,Saint-Piat,28,47.04570791527304,26.804123711340168,5.154639175257723,29.208472686733533,8.361204013377922,
10397,28358,Saint-Prest,28,44.72511352516268,21.891572694957663,4.212040861428036,25.523034077421418,9.80399166388852,
10398,28359,Saint-Rémy-sur-Avre,28,64.35674972381688,28.819909836419967,10.308404662574613,19.114143176062402,13.944023124927787,
10399,28360,Saint-Sauveur-Marville,28,52.66478978869548,15.170036641055248,9.092018106804831,18.591448849437374,12.423052814424263,
10400,28362,Saint-Victor-de-Buthon,28,53.70736204064842,31.611726272136377,6.664099573648588,26.31346524988843,10.921393785121174,
10401,28363,Sainville,28,53.35018963337548,20.77922077922078,7.792207792207792,18.45764854614412,13.147914032869783,
10402,28364,Sancheville,28,64.4694533762058,37.14285714285718,7.142857142857127,26.84887459807082,12.057877813504831,
10403,28365,Sandarville,28,49.84709480122324,21.875,6.25,14.067278287461773,13.149847094801222,
10404,28366,Santeuil,28,59.21052631578954,17.391304347826193,4.347826086956539,14.473684210526333,8.771929824561399,
10405,28367,Santilly,28,68.41235223725255,27.066276040236026,10.030704992108735,21.549383051053223,11.003490333777496,
10406,28368,La Saucelle,28,47.169811320754825,29.411764705882355,0.0,27.04402515723268,11.949685534591154,
10407,28369,Saulnières,28,53.91969407265774,21.568627450980394,11.76470588235294,14.531548757170173,15.487571701720842,
10408,28370,Saumeray,28,61.223326243665774,24.774719955354016,7.480473338768907,21.491694341149522,9.978857974399693,
10409,28371,Saussay,28,56.103023516237414,28.57142857142848,8.791208791208792,22.396416573348215,13.213885778275472,
10410,28372,Senantes,28,44.50580867624762,21.88343918960718,6.393137299341407,22.188498897117476,8.899061915114338,
10411,28373,Senonches,28,71.3208945239135,37.32827774498022,7.825526623409325,37.11553487364621,10.20224459621566,
10412,28374,Serazereux,28,48.77450980392157,20.51282051282051,15.384615384615385,16.42156862745098,14.950980392156863,
10413,28375,Serville,28,46.47414348758064,21.912251071898243,10.749335198793359,13.715742970416574,13.999621403430787,
10414,28377,Sorel-Moussel,28,51.951544001377655,21.43161578299779,4.93144181002693,22.492373024103397,11.53967655160908,
10415,28378,Souancé-au-Perche,28,62.71939038424512,28.815049212112765,8.628746312922976,26.963169067529087,11.901411693658835,
10416,28379,Soulaires,28,54.22343324250667,26.315789473684216,2.6315789473684212,21.52588555858309,8.719346049046326,
10417,28380,Sours,28,50.3027282604474,21.477467310611335,4.666526773090648,16.555146579892583,15.1906983286138,
10418,28382,Terminiers,28,59.74395448079659,28.947368421052776,11.842105263157897,20.768136557610234,11.522048364153628,
10419,28383,Theuville,28,54.363636363636246,21.42857142857139,10.714285714285714,18.000000000000004,12.0,
10420,28385,Le Thieulin,28,54.75320992431121,25.793417256491217,0.0,16.945439794295506,13.157090698214061,
10421,28386,Thimert-Gâtelles,28,51.65069222577211,21.052631578947352,6.315789473684225,18.104366347177837,11.395101171459006,
10422,28387,Thiron-Gardais,28,76.1518883075633,39.772727272727266,5.6818181818181746,38.01912088057078,10.652963598651914,
10423,28388,Thivars,28,47.25146198830408,25.842696629213517,5.617977528089892,28.53801169590647,11.11111111111111,
10424,28389,Thiville,28,67.59767927583513,26.61902957030583,12.821444822557268,29.65375840386693,7.705220009278059,
10425,28390,Tillay-le-Péneux,28,57.73584905660377,32.142857142857146,0.0,26.41509433962264,9.811320754716983,
10426,28391,Toury,28,67.77566539923954,31.53153153153153,7.657657657657657,26.093155893536125,13.925855513307987,
10427,28392,Trancrainville,28,54.01459854014604,43.75000000000002,6.250000000000002,14.59854014598536,12.408759124087563,
10428,28393,Tremblay-les-Villages,28,51.64644714038138,24.02234636871503,10.6145251396648,14.962449451184318,11.958405545927196,
10429,28394,Tréon,28,56.427115201395715,21.929824561403528,12.280701754385966,25.441952677943714,12.763774334944697,
10430,28395,Trizay-Coutretot-Saint-Serge,28,54.84764542936298,22.222222222222275,2.7777777777777843,32.686980609418185,8.864265927977842,
10431,28396,Trizay-lès-Bonneval,28,56.09756097560976,23.076923076923077,0.0,24.390243902439025,12.195121951219512,
10432,28397,Umpeau,28,44.37500000000002,22.580645161290256,6.451612903225793,14.06250000000002,12.18750000000003,
10433,28398,Unverre,28,60.482686085117024,27.81461256966708,7.775088785763905,27.152218056372384,10.700840230054753,
10434,28400,Varize,28,53.20512820512827,18.750000000000007,6.249999999999998,25.641025641025607,8.974358974358962,
10435,28401,Vaupillon,28,63.00268096514745,25.64102564102564,5.128205128205128,25.737265415549597,11.796246648793565,
10436,28403,Ver-lès-Chartres,28,46.23151885774908,22.802389324931852,4.655115899571857,27.00727305329249,9.931424865169975,
10437,28404,Vernouillet,28,62.86327409516335,28.579760233960734,10.06520623796109,24.284248820950157,13.56973987871337,28.95960500008107
10438,28405,Vert-en-Drouais,28,58.32107707972148,24.265859599950524,1.1125007423461026,21.674527734521302,11.749967520570511,
10439,28406,Éole-en-Beauce,28,57.26265424168013,28.000102548786643,3.0007434787034732,24.208847472267166,9.473590467994608,
10440,28407,Vichères,28,51.77865612648221,27.999999999999968,3.9999999999999996,26.08695652173913,11.85770750988141,
10441,28408,Vierville,28,61.616161616161726,20.0,10.0,16.161616161616163,19.191919191919197,
10442,28409,Vieuvicq,28,59.645461705521605,24.994860701498745,13.489449055508471,16.251681894688325,11.943598833124112,
10443,28410,Villampuy,28,47.18614718614719,26.08695652173913,13.043478260869565,21.645021645021643,9.956709956709958,
10444,28411,Villars,28,59.66386554621855,23.07692307692303,7.692307692307697,16.806722689075634,10.924369747899185,
10445,28414,Villebon,28,33.33333333333333,20.0,0.0,8.771929824561404,19.29824561403509,
10446,28415,Villemeux-sur-Eure,28,51.88929827331219,27.77777777777785,9.027777777777787,23.948900072553833,12.44780939912732,
10447,28417,Villiers-le-Morhier,28,47.24124276710423,22.145663462328056,6.657949864496174,20.2665570806637,12.455846258931794,
10448,28418,Villiers-Saint-Orien,28,56.93430656934301,37.499999999999986,0.0,27.737226277372233,6.569343065693439,
10449,28419,Vitray-en-Beauce,28,58.19142089250416,16.095435690465397,4.01056694310502,15.6178164766433,16.980691624024523,
10450,28421,Voise,28,55.707762557077544,30.43478260869575,4.347826086956537,11.872146118721474,17.808219178082208,
10451,28422,Les Villages Vovéens,28,60.838408646566634,31.81818181818193,6.666666666666668,26.273851133199372,12.10781666137149,
10452,28423,Yermenonville,28,47.447989054834984,21.319100048588936,4.257938930193567,24.363621193943185,12.559807307584414,
10453,28424,Yèvres,28,71.44330447211657,31.956586473411697,8.211904973717063,33.99205053047716,8.329994422591968,
10454,28425,Ymeray,28,53.33333333333342,27.659574468085058,6.382978723404231,23.65591397849464,8.817204301075284,
10455,28426,Ymonville,28,57.881773399014605,27.906976744186075,2.325581395348841,27.58620689655171,10.098522167487694,
10456,29001,Argol,29,50.0,32.55813953488372,10.465116279069768,22.010178117048344,9.287531806615776,
10457,29002,Arzano,29,55.43841544899708,30.635726030706124,5.977235773504873,29.489638320191787,8.486801298196061,
10458,29003,Audierne,29,52.40058730231447,45.1530612244898,6.377551020408164,46.012329276176864,7.236450268016677,
10459,29004,Bannalec,29,53.53624743778519,35.351562500000036,9.765625000000016,26.22703906907225,10.75959642332054,
10460,29005,Baye,29,49.77200724730101,26.6441534197607,8.112329590534701,26.903088139386323,9.450390179788348,
10461,29006,Bénodet,29,41.92651208193601,41.72592254865893,4.377659719608005,42.207611384963684,7.338399891906936,
10462,29007,Berrien,29,47.347994825355755,42.391304347826086,9.782608695652174,28.072445019404917,7.244501940491591,
10463,29008,Beuzec-Cap-Sizun,29,54.71123430292381,34.83862790627363,5.544083772341183,34.36618429771649,8.64808918570532,
10464,29010,Bodilis,29,40.42220484753714,23.008849557522122,5.3097345132743365,17.357310398749025,17.90461297888976,
10465,29011,Bohars,29,35.699445983379505,23.076923076923077,5.769230769230769,32.513850415512465,12.361495844875346,
10466,29012,Bolazec,29,66.48044692737436,42.85714285714282,4.761904761904761,32.40223463687143,10.61452513966476,
10467,29013,Botmeur,29,35.331407799144976,38.0952380952381,9.523809523809538,29.353638772175174,14.12927224556497,
10468,29014,Botsorhel,29,63.057217517432484,38.65000113748977,7.697933889778441,24.745624963887984,13.113103828505619,
10469,29015,Bourg-Blanc,29,48.81750853781141,23.16806133942077,10.105641272105855,22.894996483622705,11.559565383342175,
10470,29016,Brasparts,29,40.98557692307692,44.89795918367347,7.142857142857142,29.086538461538463,10.216346153846153,
10471,29017,Brélès,29,39.695627262182526,23.943661971830988,11.26760563380282,21.52479841245447,8.397151920846314,
10472,29018,Brennilis,29,58.83977900552492,43.18181818181823,9.090909090909095,27.90055248618783,11.049723756906076,
10473,29019,Brest,29,36.84475720757953,54.04872462507069,8.91560836104961,19.431483446466356,23.371860853740266,21.119059399861044
10474,29020,Briec,29,51.29836825823448,32.75488069414319,4.772234273318859,21.571479342866862,12.287919970833503,
10475,29021,Plounéour-Brignogan-plages,29,52.473418110911986,42.648465796487415,6.088976969862635,38.81754627952791,8.721836593945838,
10476,29022,Camaret-sur-Mer,29,55.09609327847818,46.00760456273761,7.604562737642579,45.68690741526537,7.119959122140725,
10477,29023,Carantec,29,40.30196039432485,40.257772567531994,6.81999094017607,41.542944942099226,7.732015699186332,
10478,29024,Carhaix-Plouguer,29,57.610264635124295,49.24137931034483,8.689655172413794,34.78748997594226,11.884522854851644,
10479,29025,Cast,29,50.56726094003241,33.82352941176471,7.352941176470589,24.230145867098866,9.805510534846029,
10480,29026,Châteaulin,29,47.14824499750721,45.58823529411758,8.823529411764673,25.574042109104113,15.138949329245502,
10481,29027,Châteauneuf-du-Faou,29,60.85117602780159,41.30499921056956,9.445710261030731,32.97751162485962,9.459434429984404,
10482,29028,Cléden-Cap-Sizun,29,63.49273904626907,39.99999999999996,6.666666666666673,49.53339355043765,6.445132871871826,
10483,29029,Cléden-Poher,29,57.62459864377464,34.10825782095947,3.927477986897707,26.264264698055523,10.485476070768694,
10484,29030,Cléder,29,58.555881922974876,33.724940488739904,6.2392966685266,29.706294062096394,10.799352836083727,
10485,29031,Clohars-Carnoët,29,48.31075851748202,35.32361869868107,8.894850954180162,34.13393057583525,8.037391214000387,
10486,29032,Clohars-Fouesnant,29,37.91448792875472,25.568181818181866,5.6818181818181825,31.534970473000868,11.429418863069252,
10487,29033,Le Cloître-Pleyben,29,60.557385593889556,32.71900404267842,6.342319562232121,27.348270413623133,11.455777811785273,
10488,29034,Le Cloître-Saint-Thégonnec,29,50.58336342597407,29.037140108115494,10.908628482668426,24.163348056539018,9.281030308510942,
10489,29035,Coat-Méal,29,42.149453795099554,20.500200368111553,6.3374086760163175,12.7750170079664,12.347683238521396,
10490,29036,Collorec,29,62.50383907305385,44.54879326026606,3.2376316657003095,34.52251007374713,10.911940802543386,
10491,29037,Combrit,29,41.460101753699725,32.217517497162106,4.176048123487934,31.104824211467342,8.993913421268756,
10492,29038,Commana,29,51.50505576171926,37.36263736263731,6.593406593406599,26.025864878141725,9.824568229681182,
10493,29039,Concarneau,29,50.783031460202245,47.00248911238922,8.3801230285078,33.284416018711816,10.435190053462936,22.632336111299672
10494,29040,Le Conquet,29,48.61413394700798,35.3480734769611,8.117726462527294,35.697365988622245,8.67027895634892,
10495,29041,Coray,29,55.27670527670527,37.34939759036144,7.83132530120482,27.155727155727156,11.647361647361647,
10496,29042,Crozon,29,49.670471484002825,43.26530612244889,6.394557823129259,36.71522495392125,10.409753352552038,
10497,29043,Daoulas,29,39.06934578647668,29.349612563515414,4.838486787433654,25.73155029308395,11.22076217908153,
10498,29044,Dinéault,29,32.754375243418785,31.728282014830135,8.128845145077513,17.190259109035804,29.549778791323416,
10499,29045,Dirinon,29,39.74677442718553,24.309392265193345,8.83977900552486,21.69245396120357,12.900657088762632,
10500,29046,Douarnenez,29,53.09269791769263,49.235162420345546,8.836990966784468,34.09550134547574,9.756767716466369,28.468720978034362
10501,29047,Le Drennec,29,43.60746371803741,23.80952380952383,6.1224489795918355,20.939875604699324,13.199723565998578,
10502,29048,Edern,29,48.420251262582994,28.20696377173444,3.953957253237106,17.931581306832815,12.311481299138853,
10503,29049,Elliant,29,46.61066500766397,31.316725978647575,9.608540925266865,22.363797902280055,10.733416877066855,
10504,29051,Ergué-Gabéric,29,43.681201745819585,28.51123595505614,11.095505617977539,24.547186777117634,11.875914917818545,
10505,29053,Le Faou,29,45.493639890625246,42.88789673055999,5.771632700035887,28.8307244204299,12.808172968489002,
10506,29054,La Feuillée,29,50.73260073260073,38.70967741935484,3.225806451612903,25.64102564102564,10.073260073260073,
10507,29055,Le Folgoët,29,50.80398162327718,28.93772893772894,5.128205128205128,26.72281776416539,11.0260336906585,
10508,29056,La Forest-Landerneau,29,34.43271767810025,22.875816993464113,8.496732026143802,23.5488126649076,11.67546174142476,
10509,29057,La Forêt-Fouesnant,29,40.64767059892529,34.153846153846025,5.538461538461525,34.5048514844507,8.737659847968558,
10510,29058,Fouesnant,29,45.02577373656757,36.88756480113861,5.309659818186164,34.12257833297305,10.561662960365032,
10511,29059,Garlan,29,41.756113754564524,26.190476190476193,10.714285714285728,21.540610822175445,14.319372210541836,
10512,29060,Gouesnach,29,38.98083623693378,27.23577235772348,4.878048780487795,28.440766550522685,8.667247386759607,
10513,29061,Gouesnou,29,42.286157117773556,26.68081657315689,7.975044525549108,22.499281445202673,13.400717232143691,
10514,29062,Gouézec,29,49.828847937907675,34.49239599007299,6.051615713879025,23.230548772848326,10.776619583174114,
10515,29063,Goulien,29,52.459016393442624,39.02439024390244,4.878048780487805,33.60655737704918,7.650273224043716,
10516,29064,Goulven,29,50.78947368421064,35.00000000000003,2.500000000000002,23.42105263157894,12.368421052631591,
10517,29065,Gourlizon,29,49.601787193445205,30.126360527506723,6.473445984921828,20.047515904967888,11.988740543078737,
10518,29066,Guengat,29,43.403964456596114,28.571428571428548,12.987012987012992,26.93096377306898,11.619958988380034,
10519,29067,Guerlesquin,29,62.91905957798707,42.741935483871025,10.483870967741932,35.72202230722213,9.92577878499169,
10520,29068,Guiclan,29,48.282430305359256,27.27272727272723,6.06060606060606,20.938786687892453,10.518890078771259,
10521,29069,Guilers,29,47.62459957096246,24.26950166712961,7.506448400078,26.775279912109923,14.307584124393166,
10522,29070,Guiler-sur-Goyen,29,55.65819861431874,29.787234042553123,0.0,24.48036951501153,7.159353348729779,
10523,29071,Guilligomarc'h,29,53.08193972240191,29.790436280210642,12.48619680785488,22.693681761581438,9.766022640542648,
10524,29072,Guilvinec,29,62.99399366725225,49.24806643304226,8.600420876389151,41.57944371914405,7.495434923495966,
10525,29073,Guimaëc,29,50.18963337547409,37.07865168539326,5.617977528089887,33.501896333754736,8.091024020227561,
10526,29074,Guimiliau,29,55.47807601097556,32.37015952387552,10.706666119025872,18.03966653991343,10.597891760388189,
10527,29075,Guipavas,29,42.97054218450322,28.557788048835754,8.283924332766315,24.426399806287893,13.847591518704352,14.042347875459177
10528,29076,Milizac-Guipronvel,29,41.652077278212744,21.865889212828023,6.705539358600615,19.40529498244441,12.43794110992405,
10529,29077,Guissény,29,55.36814933982055,32.53723330392149,6.034652108634947,32.722490691391684,7.641378170749091,
10530,29078,Hanvec,29,40.65571599238641,26.544968122665335,5.37582534107637,22.38614128707447,9.85510853124667,
10531,29079,Henvic,29,54.4652329869218,29.90339459083593,4.341689923580176,27.529014645153953,9.945555492396306,
10532,29080,Hôpital-Camfrout,29,38.89417777852939,27.809360915017923,5.465315892253583,22.8677357410703,11.408325137958219,
10533,29081,Huelgoat,29,59.32783313331049,47.183098591549275,9.859154929577475,48.94515631783865,5.878143455035938,
10534,29082,Île-de-Batz,29,66.76149013314125,46.998990889177314,7.5595352553031985,39.949721002327685,5.339903651116608,
10535,29083,Île-de-Sein,29,50.205761316872476,61.76470588235288,0.0,42.38683127572013,4.526748971193413,
10536,29084,Île-Molène,29,74.17218543046357,52.63157894736842,5.263157894736842,52.317880794702,4.635761589403973,
10537,29085,Île-Tudy,29,38.82395705657805,47.09702938290441,4.856236270043909,43.019263098223945,6.698121041342618,
10538,29086,Irvillac,29,36.11632270168856,28.82882882882883,9.00900900900901,18.29268292682927,12.007504690431519,
10539,29087,Le Juch,29,49.12587412587413,28.8135593220339,5.084745762711865,26.573426573426573,10.839160839160838,
10540,29089,Kergloff,29,49.29178470254957,29.87012987012987,7.792207792207792,22.237960339943346,10.764872521246458,
10541,29090,Kerlaz,29,47.27272727272728,25.373134328358233,5.970149253731349,29.242424242424274,7.878787878787868,
10542,29091,Kerlouan,29,56.932314410480345,38.78504672897196,8.878504672897195,38.919213973799124,6.932314410480349,
10543,29093,Kernilis,29,46.16287742103157,23.148148148148124,9.259259259259268,16.48005360264001,14.326410234113224,
10544,29094,Kernouës,29,49.73637961335677,27.586206896551722,5.172413793103448,24.78031634446397,14.586994727592268,
10545,29095,Kersaint-Plabennec,29,37.90613718411557,21.621621621621543,2.7027027027027106,14.25992779783395,12.906137184115524,
10546,29097,Lampaul-Guimiliau,29,51.81329961523302,28.48837209302325,10.465116279069758,26.464176784362763,11.936932649907343,
10547,29098,Lampaul-Plouarzel,29,44.40154440154436,37.56097560975625,5.853658536585383,34.47324875896305,11.307225592939904,
10548,29099,Lampaul-Ploudalmézeau,29,40.50632911392415,26.153846153846178,10.769230769230782,21.04430379746833,13.44936708860759,
10549,29100,Lanarvily,29,35.58282208588956,21.874999999999957,9.374999999999991,17.17791411042944,13.803680981595113,
10550,29101,Landéda,29,43.048939431237855,34.64065224147614,6.727188762723392,28.25348025256916,10.751489706908854,
10551,29102,Landeleau,29,57.23114956736701,39.13043478260861,8.695652173913047,31.520395550061732,9.641532756489495,
10552,29103,Landerneau,29,45.40651412097548,42.37758934704679,9.523623038815177,26.1303953914345,13.953330759992626,17.876213065947898
10553,29104,Landévennec,29,45.106952271875514,37.659915378944135,2.9852742920116584,35.53095475086207,8.04578275858046,
10554,29105,Landivisiau,29,49.89007619025562,40.144230769230745,9.134615384615383,24.84634587571153,13.30551215864367,
10555,29106,Landrévarzec,29,41.41751560308114,27.63157894736839,6.578947368421051,19.04093838128219,12.230675748560817,
10556,29107,Landudal,29,44.89795918367349,30.666666666666664,3.9999999999999996,18.36734693877549,11.22448979591836,
10557,29108,Landudec,29,50.6491162404055,35.19999999999994,5.6,23.84544415714855,10.354650084722703,
10558,29109,Landunvez,29,39.726027397260275,32.11678832116788,8.75912408759124,36.42224012892829,7.4939564867042705,
10559,29110,Langolen,29,47.35567067934996,35.07451295730164,8.112718923162504,18.41547096776454,10.956042879013868,
10560,29111,Lanhouarneau,29,51.84404636459431,27.884615384615387,4.807692307692308,23.28767123287671,9.58904109589041,
10561,29112,Lanildut,29,40.704738760631784,35.869565217391255,4.347826086956523,37.05953827460516,10.571081409477525,
