,CODE_INSEE,CODE_POSTAL,latitude,longitude
3129,39409,39290,47.1980003971,5.472971790750001
3130,39422,39210,46.7252404633,5.55598412633
3132,39427,39250,46.8151075065,6.0199524043
3133,39434,39800,46.8222386118,5.7329256508899995
3137,39443,39270,46.5577104313,5.58192329042
3138,39454,39230,46.8075358585,5.50670929892
3139,39463,39360,46.327655317600005,5.74438712926
3140,39468,39270,46.515255601999996,5.52762290044
3148,39508,39230,46.8254197035,5.556752385119999
3150,39522,39300,46.8540902792,5.981726973300001
3151,39527,39350,47.2216655725,5.6866805204799995
3152,39529,39110,46.9050803544,5.92892150176
3154,39534,39270,46.523473950399996,5.66329877831
3155,39546,39380,46.966278208599995,5.626728656919999
3156,39559,39380,47.05632725,5.6313062688699995
3157,39573,39100,47.0447105798,5.49409739566
3161,39581,39350,47.253940857799996,5.6756509923500005
3163,39586,39110,46.8933326292,5.9198561086099994
3164,40003,40990,43.7003558941,-1.14195857021
3165,40004,40150,43.6586092575,-1.3634049311200003
3166,40016,40700,43.66506931,-0.496132903423
3167,40019,40200,44.21174789810001,-1.1894638558
3168,40021,40140,43.798488604,-1.2963220585200002
3169,40022,40320,43.672834521300004,-0.34565833464100004
3170,40025,40090,43.8308003292,-0.424817437129
3171,40035,40180,43.6437620659,-1.03880590528
3172,40039,40240,43.9759245125,-0.16521509355900002
3173,40041,40700,43.564318382799996,-0.6398494663350001
3174,40042,40390,43.557406299300006,-1.27377772361
3175,40050,40090,43.969795311599995,-0.36904447985399996
3176,40064,40090,43.9990336487,-0.464721878442
3177,40065,40130,43.632325549799994,-1.42907243956
3178,40070,40270,43.8073545404,-0.352224623353
3179,40071,40360,43.659358150500005,-0.852237101621
3180,40076,40500,43.782855551000004,-0.641043068936
3181,40089,40700,43.692673626499996,-0.645863331273
3182,40090,40360,43.6591843115,-0.806382992086
3183,40094,40210,44.1659417112,-1.04071046156
3184,40098,40500,43.7148219031,-0.552172666549
3185,40099,40500,43.7251767308,-0.45125841706799996
3186,40100,40190,43.92543698,-0.24473721540600002
3187,40101,40350,43.6103431996,-1.04133365689
3188,40104,40380,43.7278148495,-0.872597495596
3189,40108,40160,44.3206614614,-1.1939855721700001
3190,40122,40280,43.829226527399996,-0.562242768558
3191,40132,40300,43.5522821806,-0.998234258589
3192,40136,40320,43.5898300632,-0.418995024146
3193,40141,40250,43.712671198100004,-0.788723585467
3194,40143,40250,43.7965160092,-0.660546557515
3195,40144,40250,43.703473350699994,-0.7342200238150001
3196,40149,40120,44.1499967564,-0.39074852693499995
3197,40157,40170,44.0200072678,-1.2760654515
3198,40160,40250,43.731989767399995,-0.793463231872
3199,40163,40210,44.237720250500004,-0.9809457884
3200,40168,40140,43.773456022299996,-1.19972400188
3201,40178,40090,43.8855485291,-0.435459254424
3202,40188,40700,43.616711786,-0.63979012639
3203,40190,40700,43.615181810600006,-0.545319135414
3204,40194,40380,43.7042977993,-0.8363383628919999
3205,40203,40330,43.598491044700005,-0.6891173197600001
3206,40206,40300,43.5277445568,-1.0989342622700002
3207,40217,40160,44.345252395200006,-1.06520105528
3208,40221,40190,43.8652740787,-0.259063965036
3209,40222,40300,43.6159999554,-1.20840982876
3210,40223,40700,43.571666656000005,-0.557762855365
3211,40224,40300,43.5583873014,-1.10698952951
3212,40229,40200,44.254804137200004,-1.08797105865
3213,40234,40120,43.9875783387,-0.350021938022
3214,40236,40380,43.688146562700005,-0.8650945261040001
3215,40238,40190,43.8618194805,-0.342281346691
3216,40239,40320,43.6054018969,-0.401096682723
3218,40245,40120,44.0367351546,-0.326573945505
3219,40258,40190,43.9353210525,-0.326805898415
3220,40270,40320,43.6802066346,-0.418381695842
3221,40271,40390,43.551944616899995,-1.23258094215
3222,40276,40550,43.8816211281,-1.25173443274
3223,40280,40090,43.876642393000004,-0.592344644048
3224,40284,40230,43.659126451999995,-1.30038486512
3225,40285,40400,43.9021086709,-0.7421024436720001
3226,40292,40230,43.6077345999,-1.32232554723
3227,40295,40410,44.3899336803,-0.855507920611
3228,40303,40210,44.1265617122,-0.9003663690170001
3229,40308,40180,43.682216877200005,-0.92522663968
3230,40322,40170,44.0334990797,-1.1962637899200002
3231,40323,40420,44.09431055859999,-0.611631223993
3232,41006,41240,47.88431012979999,1.42053868965
3233,41012,41170,47.9837179954,0.853704116727
3234,41022,41270,48.0100096651,1.088414927
3235,41029,41120,47.5069378563,1.26560344876
3236,41032,41120,47.5389507854,1.3159887611399999
3237,41034,41250,47.6160275858,1.54153082337
3238,41041,41270,47.985910887799996,1.03373014435
3239,41042,41110,47.2199501992,1.36069389103
3240,41044,41320,47.2992883629,1.93011370714
3241,41051,41400,47.3535043561,1.13579761791
3244,41061,41120,47.48613792729999,1.40302326426
3245,41063,41110,47.24861773479999,1.43680361575
3246,41068,41230,47.469732013699996,1.6274781437999999
3247,41069,41500,47.657935318999996,1.41502499081
3249,41078,41360,47.8944978835,0.9277668075579999
3250,41087,41800,47.798872695,0.8356894484469999
3251,41089,41270,48.05505502649999,1.01388615653
3252,41091,41330,47.630715092299994,1.27701587955
3253,41095,41160,47.8900107594,1.2062822842799998
3254,41098,41310,47.6521361252,1.07496641179
3255,41103,41310,47.722864510200004,1.01092284734
3256,41123,41370,47.8340531045,1.4106606246899998
3257,41126,41110,47.2756208547,1.30313031356
3258,41131,41100,47.8402255423,0.948834044312
3259,41136,41500,47.7134200176,1.50398022578
3260,41145,41120,47.462224021800004,1.27087030683
3261,41146,41400,47.351720705,1.29095407473
3264,41151,41400,47.360254841099994,1.1835710637
3265,41155,41500,47.665139510299994,1.53313366555
3266,41160,41250,47.568021007,1.5863718132
3267,41161,41600,47.5365531093,2.0295223621000003
3268,41164,41140,47.283141794399995,1.4106380170200001
3271,41172,41160,47.9431198106,1.3420564020499999
3273,41176,41300,47.5270515255,2.12726759593
3274,41179,41270,48.0706482799,1.0702792190600001
3275,41180,41400,47.3967107707,1.2300894563
3276,41182,41190,47.6844730122,1.11113363302
3277,41195,41230,47.361259070200006,1.54270279933
3278,41203,41330,47.6438472496,1.23917912625
3279,41204,41350,47.6176924713,1.41960449512
3280,41208,41190,47.598144572399995,1.06361410844
3281,41222,41320,47.2551705649,1.82390956625
3282,41226,41100,47.8279128555,1.07133932119
3283,41231,41210,47.5143980793,1.93403680491
3284,41232,41300,47.41345914520001,2.04499057381
3285,41235,41170,47.9281548503,0.8635554386390001
3286,41237,41700,47.3923085381,1.44630857754
3287,41238,41360,47.86966042,0.8312159290440001
3288,41245,41500,47.7567732237,1.50775532778
3289,41246,41120,47.512077582299995,1.33780476755
3290,41247,41230,47.4114968867,1.5284545472799997
3292,41256,41300,47.3189665938,2.0395588923
3293,41260,41220,47.61441824560001,1.61074783397
3294,41271,41230,47.4985467561,1.69294036106
3295,41275,41160,47.918843546800005,1.09671366028
3296,41277,41270,47.987261841599995,1.17317838683
3297,41278,41310,47.6438531799,0.949822221437
3298,41280,41200,47.306105917299995,1.75364567539
3299,41288,41000,47.664005073999995,1.35678076769
3300,41290,41100,47.7179483833,1.1469183140399999
3301,42007,42460,46.134668152399996,4.28747149673
3302,42014,42670,46.1603955892,4.40905088553
3303,42019,42130,45.7506601362,4.00890511945
3304,42026,42720,46.14734259390001,4.0772934234900005
3305,42029,42510,45.8395855736,4.26450714832
3306,42031,42240,45.414526751800004,4.2349238858
3307,42032,42320,45.5213671549,4.530176733959999
3308,42035,42130,45.8025245236,3.9652112428400006
3309,42053,42800,45.514661062200005,4.63386392848
3310,42064,42410,45.4555253092,4.70245486643
3311,42065,42110,45.7678114571,4.23353082374
3312,42068,42840,46.0218651012,4.2635295
3313,42074,42460,46.073258048599996,4.2059365712400005
3314,42076,42260,45.9152976183,3.92450322981
3315,42079,42460,46.1241485363,4.26553210603
3316,42092,42580,45.4943470893,4.3715797610400005
3317,42096,42140,45.542170124399995,4.4312535532499995
3318,42097,42480,45.5010028075,4.31920755114
3319,42105,42600,45.6147736513,4.15456122619
3320,42113,42110,45.7433214178,4.3192973848500005
3321,42116,42430,45.891571427200006,3.8940644552699997
3322,42117,42560,45.5403767442,4.04199917394
3323,42122,42600,45.559948140699994,4.05663327551
3324,42126,42380,45.4513938679,4.0734958269099995
3325,42133,42140,45.572819953199996,4.48177097511
3326,42136,42130,45.7040618289,3.9979514278300003
3327,42137,42560,45.5249803676,4.053025010390001
3328,42154,42510,45.8360580562,4.23058831333
3329,42166,42120,45.9876941251,4.09212986006
3330,42180,42600,45.588489418500004,4.149155584030001
3331,42181,42630,45.9973316564,4.21374559587
3332,42186,42800,45.523236896899995,4.61000981421
3333,42202,42110,45.718628364,4.328520777860001
3334,42205,42940,45.65516194600001,3.9261116008999997
3338,42224,42660,45.3472458116,4.43132626452
3340,42235,42380,45.3679237574,4.05975538069
3341,42240,42560,45.500965191000006,4.01116096667
3342,42241,42590,45.8878181316,4.12707045019
3343,42246,42220,45.3215951313,4.61802793895
3344,42249,42540,45.8875493245,4.24162884175
3345,42259,42800,45.5522879045,4.59128489318
3346,42260,42260,45.8366527059,3.9205721605900004
3347,42266,42380,45.4047039086,4.0825460326
3348,42267,42190,46.162481246400006,4.1264976964499995
3349,42275,42270,45.4752840967,4.37334466896
3350,42283,42800,45.56513769479999,4.54150317464
3351,42290,42600,45.571365079399996,4.08597131676
3352,42294,42120,46.0087202985,4.11586749882
3353,42318,42550,45.3918648082,3.9342466505800004
3354,42336,42140,45.6872242929,4.3464563714399995
3355,43006,43380,45.1502850873,3.3167176948000003
3356,43007,43200,45.065038596099996,4.16874927244
3357,43011,43380,45.1283416697,3.44490053055
3358,43019,43340,44.8340369786,3.8841685857300003
3359,43021,43800,45.1427890679,3.9508863765400006
3360,43023,43500,45.28837223359999,3.82077578795
3361,43028,43200,45.1306448726,4.0795249484900005
3362,43031,43380,45.1611462033,3.38427748233
3363,43037,43510,44.8870691928,3.78767619023
3364,43044,43380,45.1591392099,3.4722702584599996
3365,43045,43000,45.03515198,3.83028543045
3366,43049,43800,45.1874021192,3.9810674922199993
3367,43051,43400,45.0524632592,4.31966525163
3368,43058,43120,45.3308947174,4.205185256
3369,43059,43160,45.353334132700006,3.6741393754800002
3370,43060,43300,45.0254209003,3.5593473145699996
3371,43072,43230,45.2277308638,3.4672733852099995
3372,43079,43230,45.18456538069999,3.49674774
3374,43092,43430,44.985697198900006,4.211700485930001
3375,43093,43160,45.26480124810001,3.7529763307999997
3376,43094,43300,45.085573071899994,3.40516664941
3377,43098,43150,44.9354123707,4.07021557989
3378,43100,43230,45.2712815558,3.49959793979
3379,43101,43150,44.893355624099996,3.92125459334
3380,43114,43200,45.179785201099996,4.2349419487599995
3381,43116,43440,45.354824929399996,3.5677264526
3382,43136,43580,44.976340335100005,3.6360567746199997
3383,43137,43120,45.2906264528,4.18362572726
3384,43139,43230,45.263681365500005,3.5805431804400003
3385,43141,43290,45.1844564784,4.32318621334
3386,43151,43300,45.0393522436,3.38513092079
3387,43158,43260,45.0703483996,4.1043860616300005
3388,43160,43340,44.8046724953,3.8013503268099997
3389,43169,43380,45.119122652899996,3.35731362857
3390,43175,43380,45.1344047659,3.3899844305299998
3391,43182,43450,45.3041441888,3.12573075931
3392,43183,43230,45.141852854700005,3.63036535323
3393,43198,43510,44.9424426092,3.72370302131
3394,43200,43260,45.0298500492,4.07958442261
3395,43207,43100,45.276873818199995,3.3469618355199997
3396,43212,43500,45.3474785194,3.96287922674
3397,43213,43620,45.2420793243,4.28312816043
3398,43217,43810,45.2465337146,3.88792807023
3399,43220,43580,44.920032273900006,3.6252137957
3400,43223,43620,45.2650235989,4.33989066795
3401,43226,43440,45.3769366563,3.54177146046
3403,43239,43300,45.07876327020001,3.62714763448
3404,43240,43130,45.2521425669,3.99655287323
3405,43242,43300,45.0498915029,3.4568585057999996
3406,43253,43430,44.9902033673,4.26962911111
3407,43260,43320,45.038573550100004,3.6623849449800003
3408,43265,43600,45.240457571499995,4.17878792262
3409,43267,43800,45.1929802448,3.9053067966300006
3410,43268,43200,45.1393761299,4.13104937731
3413,44007,44460,47.635436303999995,-1.97050871505
3414,44013,44160,47.3800629578,-2.0740991398900004
3415,44014,44140,47.1004098153,-1.50942309254
3416,44016,44430,47.235076182600004,-1.20383839178
3420,44028,44850,47.33748108859999,-1.3595073833899998
3421,44031,44670,47.6202560031,-1.19540234544
3422,44038,44320,47.158866134600004,-2.01200123653
3424,44056,44130,47.3905699563,-1.7953026194599997
3425,44063,44190,47.0812318041,-1.21795705627
3427,44075,44520,47.617360157700006,-1.4560368491
3428,44083,44310,46.9872257466,-1.6416600946200002
3430,44089,44260,47.3431404212,-1.8541153675599997
3431,44106,44760,47.0616219129,-1.99001867615
3434,44113,44170,47.5728858483,-1.60097664616
3435,44119,44270,46.95778792,-1.77844057969
3436,44120,44640,47.222901704899996,-1.8250130027
3438,44145,44640,47.1763592414,-1.84313535499
3439,44159,44690,47.143187739300004,-1.41565837757
3440,44173,44190,47.0796411393,-1.3629817109399998
3441,44176,44550,47.356198516300005,-2.1720365454099997
3444,44188,44310,47.0602912538,-1.65711361304
3445,44197,44590,47.729188684200004,-1.58109954157
3446,44198,44840,47.1414647152,-1.5202224711
3447,44204,44470,47.276325686599996,-1.43162198248
3448,44205,44390,47.4523563976,-1.42756883238
3449,44210,44570,47.312532841599996,-2.2070004558500003
3450,44220,44640,47.1941974605,-1.9008768965
3451,44221,44810,47.477183891,-1.6649322473800001
3452,45005,45480,48.274098476199995,2.02318881395
3453,45009,45170,48.112014512600005,2.0103308170400003
3454,45016,45500,47.5949029716,2.60209574772
3455,45017,45270,47.9653555404,2.49120445064
3456,45024,45130,47.810670316199996,1.6682402735100001
3458,45039,45460,47.7942659998,2.39324729287
3459,45042,45460,47.8163497112,2.43671034937
3460,45043,45430,47.870466452200006,2.04729734716
3461,45045,45300,48.0981078999,2.28756909213
3462,45047,45300,48.1043167535,2.2461940499
3463,45053,45250,47.64500081520001,2.74519258713
3464,45063,45620,47.6299186758,2.38147298677
3465,45066,45260,47.936543644,2.5277446897
3466,45069,45340,48.0490368743,2.2834819086800002
3467,45077,45230,47.8707521485,2.8744809656299997
3468,45080,45480,48.2376605763,2.1146587292200003
3469,45082,45110,47.8851472101,2.23195371871
3470,45091,45210,48.131486585699996,2.8595845708499996
3471,45092,45700,47.9668347404,2.6223125092700004
3472,45095,45170,48.0570941701,2.14189355578
3473,45110,45300,48.0980883547,2.32759731775
3475,45119,45300,48.1525880159,2.2694191457299997
3476,45123,45150,47.8524672479,2.08968604599
3477,45127,45680,48.147384869,2.77436813203
3479,45131,45390,48.1695380389,2.44182563479
3480,45137,45300,48.1364055687,2.18433088094
3481,45146,45240,47.7119750833,1.92714666074
3482,45149,45320,48.0971691274,3.0183707714
3483,45154,45520,47.9913355091,1.8358687701299998
3484,45158,45490,48.0527905601,2.6505002339900003
3486,45171,45620,47.6638922012,2.2607343727
3487,45174,45480,48.1497403128,2.1317875000299997
3488,45175,45370,47.747623391000005,1.80832266526
3489,45178,45270,48.0095614328,2.5256269861300003
3490,45180,45290,47.8171567468,2.6450051213
3491,45181,45480,48.223339324899996,2.08701663707
3492,45182,45240,47.6832812025,1.7907814195099998
3493,45185,45700,47.9423074217,2.62713331194
3496,45202,45190,47.8085997033,1.63534579701
3497,45204,45370,47.810976564899995,1.8174301749500001
3498,45212,45700,47.91105683479999,2.8050629683999997
3499,45217,45300,48.2550792825,2.15858235508
3500,45219,45270,48.018833926999996,2.59545812326
3502,45244,45570,47.7843937,2.47737458282
3503,45248,45310,48.050944058,1.69412591416
3504,45256,45260,47.9580605247,2.5589554736
3505,45261,45470,47.9935958151,2.02397089801
3506,45263,45300,48.3243507576,2.21045535164
3507,45277,45600,47.6846303969,2.45341866592
3508,45280,45500,47.6883834117,2.5396053900299997
3509,45282,45160,47.8500863067,1.8340315493700001
3510,45284,45800,47.9178497622,1.9724157023500002
3511,45285,45140,47.9116141172,1.8710814470900001
3512,45288,45340,48.0412459451,2.42721936357
3513,45289,45170,48.034954436499994,1.9722303277000002
3514,45294,45340,48.0638465323,2.37213193925
3515,45296,45310,48.0029552851,1.6929020147799998
3516,45311,45110,47.839361227,2.2225782276099997
3517,45316,45530,47.9537349646,2.3597369505200003
3518,45321,45260,47.925527389799996,2.59448373377
3519,45327,45470,47.9652949917,2.10398859914
3520,45331,45510,47.71796408189999,2.2090491351900003
3521,45336,45600,47.732023449799996,2.29028303384
3522,45339,45270,47.989863335900004,2.55885928957
3523,45344,45190,47.8000109233,1.59585305756
3524,46003,46500,44.833897594700005,1.68546472783
3525,46008,46250,44.5993732049,1.24553751761
3526,46013,46230,44.3460184133,1.6803369942500002
3527,46017,46400,44.8140344075,1.91798481725
3528,46018,46500,44.7155811431,1.6735593100200001
3529,46026,46230,44.2897689625,1.6302347011200002
3530,46028,46110,44.942446358699996,1.73672663964
3531,46029,46130,44.9281999917,1.8570587707900004
3532,46030,46500,44.777991663,1.78785016782
3533,46042,46000,44.4507370916,1.44075837848
3534,46045,46160,44.494117576,1.8385937338799998
3535,46053,46100,44.6443373032,1.9985696259599999
3536,46058,46110,44.9054973553,1.72378675129
3537,46059,46500,44.731542751000006,1.61018363639
3538,46072,46310,44.6672951054,1.39090015895
3539,46073,46260,44.3966512584,1.6428976522
3540,46076,46130,44.901877515500004,1.9180519972999999
3541,46080,46150,44.516765470100005,1.32994493249
3542,46082,46230,44.3877412529,1.58297001651
3543,46087,46340,44.6693459592,1.32745596587
3544,46088,46140,44.4711707333,1.35541899313
3545,46096,46120,44.7651724416,1.9255839312
3546,46115,46400,44.8726104417,1.94132532683
3547,46125,46210,44.7935683292,2.0315083819
3548,46129,46160,44.541977439600004,1.8758160178999999
3549,46130,46700,44.4680281643,1.14965078788
3550,46136,46150,44.51513573810001,1.26565315705
3554,46159,46400,44.8510729625,1.9804966884400002
3555,46171,46150,44.5699106208,1.24112071813
3556,46175,46100,44.622835843199994,1.9716094847599999
3557,46180,46100,44.610702635299994,2.08424669582
3558,46188,46090,44.5460613398,1.4474607526700003
3559,46196,46310,44.608182085600006,1.46461699053
3560,46200,46250,44.620322132700004,1.19833953446
3562,46207,46270,44.613058580200004,2.18467035164
3563,46208,46600,44.874068433299996,1.6355576928600002
3564,46211,46150,44.536099560699995,1.373984961
3565,46212,46330,44.542930605100004,1.67747447618
3566,46214,46140,44.4811948006,1.3186731629200001
3567,46218,46220,44.4994584805,1.15835515488
3568,46219,46310,44.6213062372,1.39338062663
3569,46245,46360,44.559736244899995,1.6075760766999998
3571,46253,46310,44.6842825979,1.4593237810600002
3575,46269,46210,44.7884633484,2.1500806476900003
3576,46271,46400,44.8581768481,1.8596866002799999
3577,46280,46150,44.5388913734,1.29488289178
3578,46290,46300,44.7472704411,1.51114352201
3579,46293,46200,44.881746155200005,1.55074989769
3580,46296,46140,44.448962136700004,1.3138253164
3581,46302,46210,44.83622306979999,2.07406186694
3582,46314,46120,44.7824469874,1.9762420976700001
3583,46317,46500,44.824215358400004,1.7517182316599997
3584,46320,46330,44.476312390699995,1.68646550409
3585,46324,46310,44.5932890914,1.38558218639
3586,47009,47170,44.102325686499995,0.285513474394
3587,47010,47700,44.3562107379,-0.00209058322762
3588,47016,47310,44.1378277846,0.568271708498
3589,47024,47200,44.5332209299,0.144907707512
3590,47029,47500,44.6091963287,0.9604343759370001
3591,47030,47470,44.29466299,0.8591186134280001
3592,47037,47210,44.631952732399995,0.6769586940960001
3593,47039,47420,44.1540947001,0.0821269395994
3594,47041,47130,44.20662795,0.405442754423
3595,47047,47350,44.596293223100005,0.277882299934
3596,47048,47290,44.5473985229,0.6278001256319999
3597,47050,47340,44.3000939624,0.781102690761
3598,47059,47120,44.5927480005,0.18413506548300002
3599,47065,47320,44.371064569,0.38579130311
3600,47067,47270,44.141258093400005,0.848563434392
3601,47068,47250,44.453586027,0.033595205353299996
3602,47081,47110,44.3565526064,0.591606081403
3603,47086,47120,44.676015667200005,0.201414040802
3604,47092,47220,44.105271600200005,0.6892545468889999
3605,47097,47230,44.217823556499994,0.36096024534800003
3606,47099,47260,44.4050058325,0.529808285762
3607,47102,47600,44.0678806491,0.428251345616
3608,47103,47600,44.0838735477,0.334941623613
3609,47108,47200,44.4911956758,0.116008631379
3610,47120,47180,44.5392859765,0.048857906215399996
3611,47122,47350,44.489818157200006,0.372672787599
3612,47128,47240,44.16531797060001,0.699221003684
3613,47137,47310,44.117210317899996,0.538616105986
3614,47143,47230,44.182938902,0.301778436575
3615,47161,47140,44.3174299116,0.856329698479
3616,47162,47140,44.3404289337,0.8706911158920001
3617,47163,47200,44.5607815958,0.17567707558499998
3618,47165,47180,44.5066850051,0.0288921045777
3619,47197,47600,44.07971333729999,0.46992058606700005
3620,47201,47520,44.1921120609,0.594677375756
3621,47203,47140,44.37928719439999,0.839426839865
3622,47214,47160,44.3292849237,0.26056012634799997
3623,47215,47300,44.3705410959,0.6984207699639999
3624,47216,47350,44.5134325386,0.314763378622
3625,47219,47210,44.6694271783,0.76939339875
3626,47220,47160,44.352127717100004,0.230708031809
3628,47224,47250,44.417425933400004,0.0188689173948
3629,47230,47150,44.4754463347,0.839909036314
3630,47234,47270,44.2154136367,0.7559296671629999
3631,47235,47410,44.6082356833,0.47829320163
3632,47238,47310,44.1868209409,0.516380488388
3633,47248,47270,44.1570353521,0.740266774824
3634,47259,47290,44.5819605641,0.573856388093
3635,47263,47200,44.4713724451,0.199107066412
3636,47271,47120,44.64866680350001,0.206503642426
3637,47273,47340,44.250142740200005,0.78976956588
3638,47278,47120,44.706393480299994,0.23898391338599997
3639,47283,47500,44.46727298729999,0.9336931652349999
3640,47293,47220,44.1498250979,0.700092181215
3641,47294,47120,44.7173874905,0.18406817894400002
3643,47305,47270,44.2060027013,0.836072075558
3644,47306,47110,44.375413948900004,0.525660139927
3645,47310,47400,44.383678499700004,0.324905750145
3646,47311,47210,44.684210837600006,0.8063860257080001
3647,47318,47230,44.212201790600005,0.322783861284
3648,47328,47370,44.4415435954,0.927467853868
3649,48007,48310,44.844674095100004,3.1121559842799997
3652,48025,48200,44.77338024,3.24344025739
3656,48042,48000,44.5707532071,3.49280598377
3657,48048,48300,44.631529470699995,3.80974114923
3658,48051,48160,44.2554480808,3.9252150997099995
3659,48055,48230,44.4911701749,3.38102042197
3660,48070,48600,44.7775011056,3.64068574736
3661,48073,48340,44.5235838442,3.13204161699
3662,48075,48320,44.398452902299994,3.5314629056199998
3663,48097,48110,44.157860146000004,3.7912752145699997
3664,48103,48100,44.5574972812,3.32949888703
3665,48115,48110,44.2034836971,3.6598348337199997
3666,48117,48800,44.434038613,3.8986974404800003
3668,48128,48200,44.764646203999995,3.3171928557499997
3669,48129,48300,44.7026866095,3.7857886908099996
3670,48140,48200,44.8126363545,3.2751576154000004
3673,48150,48300,44.681410612200004,3.8294195922400003
3674,48156,48340,44.48168833,3.17237902865
3675,48169,48140,44.898689393699996,3.31608500848
3676,48171,48110,44.223064453199996,3.75067066931
3677,48173,48160,44.240223078,3.8852936178400004
3678,48176,48150,44.2243200504,3.26998184024
3679,48177,48200,44.844671878999996,3.3062324668299996
3680,48179,48140,44.918618180500005,3.35635253803
3681,48187,48100,44.5611463487,3.13595674342
3682,48194,48220,44.343012549899996,3.89043012589
3684,49010,49420,47.7134820734,-1.137864787
3692,49020,49070,47.4744512295,-0.63405515785
3697,49026,49370,47.4995106103,-0.799139218655
3699,49045,49390,47.3510849572,0.0835955334414
3702,49055,49460,47.538058120600006,-0.566473143041
3703,49056,49420,47.7315510459,-1.2261277126
3706,49061,49440,47.631992232600005,-1.07146744794
3707,49063,49290,47.349478523500004,-0.7726755829109999
3710,49089,49500,47.6147680187,-0.897982444715
3713,49100,49700,47.1826312611,-0.184989396034
3714,49109,49690,47.1203026416,-0.63636371367
3715,49120,49190,47.377725687600005,-0.609937724094
3716,49130,49460,47.6151527391,-0.560819094743
3718,49171,49150,47.461423486499996,-0.0676198362625
3720,49193,49122,47.132724798599995,-0.875212635921
3721,49211,49310,47.1873187077,-0.516413041747
3724,49222,49610,47.358861697100004,-0.568969169001
3725,49224,49680,47.3363897029,-0.018452693514099998
3727,49235,49730,47.2209572382,0.00402105248715
3728,49237,49490,47.459103434,0.13146961990599998
3729,49241,49124,47.492395021899995,-0.436285134541
3733,49253,49260,47.1140698471,-0.229006138131
3735,49283,49170,47.40246789930001,-0.756078071904
3736,49294,49070,47.4862725971,-0.690818663562
3745,49311,49160,47.390836218100006,-0.0435917623377
3750,49334,49140,47.522658846999995,-0.21590416141600002
3751,49336,49360,47.0353125936,-0.5956272702090001
3754,49355,49340,47.1227107975,-0.801475622875
3755,49359,49700,47.223466645500004,-0.18231147008
3756,49374,49400,47.2624126293,-0.020827716668599998
3758,49378,49680,47.322820683500005,-0.0669608639815
3759,50013,50760,49.6362063201,-1.2855537086
3760,50016,50500,49.3270407818,-1.3359052724
3761,50021,50480,49.417040424300005,-1.22666547902
3762,50030,50760,49.6687321744,-1.26330967066
3763,50036,50500,49.309840895600004,-1.36772622791
3770,50048,50800,48.8582276716,-1.15769236289
3772,50072,50200,49.0824569432,-1.50021514683
3774,50076,50290,48.8991054391,-1.5329842418000001
3777,50084,50200,49.0380343461,-1.4791300784799999
3779,50097,50580,49.346803712399996,-1.63643708504
3780,50098,50570,49.0661156491,-1.2496837139299999
3782,50137,50800,48.8755777251,-1.19526749563
3786,50150,50630,49.5541955641,-1.33206905184
3787,50152,50370,48.7090600064,-1.1138251563400001
3788,50183,50580,49.3954757313,-1.6664221938400001
3789,50190,50310,49.493535027200004,-1.3087368157500001
3791,50198,50560,49.1293350748,-1.55102894919
3793,50214,50420,48.928521643,-1.09363899793
3795,50219,50200,49.068310439099996,-1.4945477415700001
3796,50227,50310,49.449950081000004,-1.40982861072
3797,68344,68121,47.880207429399995,6.92848396998
3798,68352,68600,48.0238611459,7.54413370142
3799,68353,68130,47.6297810488,7.34645616735
3800,68357,68510,47.6556165524,7.42289070727
3801,68371,68960,47.579530720200005,7.3249938750300005
3802,68381,68500,47.8689114622,7.185545780539999
3803,69001,69170,45.8440645304,4.41392129755
3804,69004,69380,45.9168253291,4.65500393132
3805,69005,69480,45.928884822200004,4.74109023714
3810,69031,69690,45.7472888817,4.517145981690001
3811,69034,69300,45.79740536479999,4.85124857101
3812,69036,69220,46.125944815699995,4.6671777829400005
3813,69057,69210,45.773502658000005,4.59662114692
3814,69060,69870,46.097671310200006,4.5110375201499995
3815,69065,69220,46.153800482,4.72504633206
3816,69076,69380,45.8357243941,4.7156731311
3817,69078,69850,45.6813849409,4.52319550828
3819,69092,69400,45.9910359834,4.68792227737
3820,69094,69290,45.747728397299994,4.6895073804
3821,69096,69520,45.608053526499994,4.78645083138
3822,69102,69170,45.890505206,4.36735802084
3823,69103,69840,46.241517652700004,4.704026955580001
3824,69107,69870,46.0528953737,4.50887540791
3825,69109,69430,46.155707799999995,4.618616938580001
3826,69110,69590,45.6079976924,4.514575895819999
3827,69111,69620,45.9039971217,4.57416632232
3829,69121,69380,45.8530206071,4.685421934230001
3830,69131,69510,45.698899383400004,4.67145765319
3831,69132,69610,45.681836669,4.40076611695
3833,69138,69610,45.7109243581,4.53559681383
3838,69164,69470,46.123446179700004,4.4024348545
3839,69166,69440,45.599294924,4.58907052971
3842,69175,69210,45.820094421899995,4.5658731461699995
3843,69178,69610,45.7040409775,4.4510753230599995
3846,69190,69280,45.774436076099995,4.69352659139
3847,69191,69450,45.819421673,4.81813452511
3848,69198,69460,46.077110616700004,4.62211062992
3849,69202,69110,45.7359781395,4.793431739080001
3850,69205,69290,45.761055104200004,4.7260217760800005
3852,69209,69790,46.2368070195,4.44156117895
3853,69214,69550,46.0024923501,4.33306626203
3854,69218,69220,46.111920391400005,4.6760377779199995
3856,69230,69620,45.972133729700005,4.56220399315
