,CODE_INSEE,TX_NSCOL15P,TX_MENSEUL,TX_FAMMONO,TX_65ETPLUS,TX_25ETMOINS,TX_DEMANDEUR_EMPLOIS
88,01099,48.734230020809406,32.67435240962127,3.8540153625945623,18.108425239129343,11.920235110138236,
89,01100,59.29203539822988,57.14285714285708,7.142857142857138,42.477876106194785,8.849557522123904,
90,01101,47.76119402985066,28.57142857142862,0.0,17.910447761194096,11.940298507462705,
91,01102,56.94635488308126,22.36842105263159,3.9473684210526363,17.46905089408529,11.141678129298485,
92,01103,34.47432762836179,24.712643678160973,6.321839080459769,11.246943765281157,10.635696821515875,
93,01104,48.501428168421576,30.327173227113185,10.005736860637914,22.320970613798995,12.793058616878128,
94,01105,36.6946778711486,19.285714285714295,5.000000000000008,15.896358543417355,13.025210084033581,
95,01106,59.8591549295775,37.49999999999998,6.250000000000002,28.1690140845071,9.154929577464802,
96,01107,53.63636363636357,33.33333333333338,8.33333333333333,27.27272727272732,7.272727272727278,
97,01108,59.412955465587046,37.735849056603776,4.716981132075472,37.14574898785425,9.31174089068826,
98,01109,43.58367829686568,30.38674033149168,9.944751381215468,12.418687167356552,14.547604967474806,
99,01110,56.92307692307691,35.714285714285616,14.285714285714276,25.384615384615287,9.999999999999964,
100,01111,45.192307692307644,33.33333333333334,8.333333333333336,26.923076923076867,10.576923076923073,
101,01112,53.97546366756436,22.165924673297095,5.890721097016626,12.221867438378707,10.524820728274829,
102,01113,48.82995319812785,30.43478260869563,2.8985507246376776,20.74882995319813,11.544461778471145,
103,01114,52.16535433070866,26.08695652173913,2.1739130434782608,32.08661417322835,6.299212598425196,
104,01115,48.97769376663032,28.765467478476687,9.163071267824275,16.614698376938087,13.899049086053347,
105,01116,54.591836734693764,32.608695652173964,17.39130434782612,31.377551020408173,5.612244897959175,
106,01117,50.0,25.0,0.0,23.5849056603774,6.603773584905682,
107,01118,59.3170731707317,27.659574468085108,10.638297872340425,24.878048780487806,9.853658536585366,
108,01121,53.12500000000002,33.33333333333326,11.111111111111118,16.666666666666703,16.666666666666664,
109,01123,54.51891054915408,18.734516384510858,6.988603503758786,24.02260150356655,11.340138494922108,
110,01124,59.099637484267795,31.857415321446908,6.888315012076631,27.464197016878032,11.562484065110576,
111,01125,52.674897119341594,34.545454545454554,5.4545454545454435,21.81069958847737,9.876543209876537,
112,01127,52.57985257985259,33.33333333333336,8.888888888888879,31.203931203931184,7.125307125307111,
113,01128,57.32217573221769,27.999999999999986,12.000000000000016,22.594142259414266,15.062761506276221,
114,01129,62.71956996079441,19.80441582889161,8.585859023605675,26.331655932216208,9.072037342748722,
115,01130,51.20512317424261,22.025843099709846,9.263186172450338,16.943093224986402,12.122174615555144,
116,01133,56.90857731198149,19.520823346596934,3.2135573141434524,19.696161939581877,10.326204634573251,
117,01134,55.37572833197396,22.385385375992943,8.461633000700022,22.282953302941134,10.23173531723339,
118,01135,31.067961165048512,26.470588235294095,5.29411764705882,14.623786407767009,11.407766990291325,
119,01136,48.667601683029424,18.840579710144944,5.797101449275374,19.915848527349148,14.305750350631122,
120,01138,64.19947953552926,37.167988665979394,9.73444329599312,24.73590020368247,12.921255199711432,
121,01139,61.29943502824858,36.58536585365854,7.317073170731707,33.33333333333333,8.192090395480225,
122,01140,50.63291139240506,20.33898305084746,6.779661016949152,26.89873417721519,12.81645569620253,
123,01141,56.32847595725961,22.660943298752688,11.429359958142921,26.65326232452301,13.508874665273254,
124,01142,46.84903706417528,22.87671154527328,8.646239043172528,17.082556426292673,15.445041892103758,
125,01143,31.319194344404426,36.65105386416862,7.142857142857142,19.847939175670266,9.803921568627452,
126,01145,53.05918503803005,27.55102040816326,4.081632653061215,21.096995488525792,13.185622180328624,
127,01146,49.34020424919053,15.306171038161539,3.0954141474119283,15.4343791329525,12.055848526590841,
128,01147,63.68286445012787,22.5,5.0,26.342710997442452,11.253196930946292,
129,01148,57.491749174917494,28.749999999999996,8.125,21.122112211221122,11.287128712871288,
130,01149,43.440851985856966,21.389055965154018,8.245935386452432,17.88615103957937,10.587593054442417,
131,01150,34.68208092485557,22.222222222222236,11.111111111111063,16.184971098265915,10.982658959537584,
132,01151,56.59870609051259,26.894083347995068,6.306231329270659,28.248808851393765,11.135438334696795,
133,01152,44.81630340433656,28.701972799388255,3.143012725141081,22.18569738097946,10.00036423069024,
134,01153,25.277596342259912,18.181818181818183,11.03896103896104,15.022860875244906,10.51600261267142,
135,01155,55.17241379310347,30.769230769230777,7.692307692307687,23.27586206896554,8.620689655172416,
136,01156,51.77419354838704,18.032786885245894,3.2786885245901627,17.25806451612904,11.774193548387116,
137,01157,47.73085748879545,23.262226995219837,6.328698276519544,24.268138506712834,12.891992115827291,
138,01158,42.63133877172444,24.456121318125625,12.826547614047158,15.768971989005864,13.474540154727086,
139,01159,55.00559421719302,28.231292517006906,7.142857142857164,25.118268987774044,10.967159440199898,
140,01160,28.87272372818298,43.008141060084796,12.828425813043628,15.775064783824833,11.652957518571318,
141,01162,44.4444444444444,40.00000000000023,0.0,25.925925925925924,16.666666666666664,
142,01163,60.124929011081605,25.894175856052254,8.234797304893283,23.67345994024042,12.38814991331055,
143,01165,47.8462778506675,13.682423234126151,6.356724349904974,15.155378822430901,11.786935962928263,
144,01166,47.81315310802031,18.816232230031325,13.069793211073911,19.368482242080358,14.402866287065297,
145,01167,54.079696394686906,21.153846153846185,7.692307692307694,21.82163187855788,11.764705882352931,
146,01169,45.49098196392774,16.666666666666682,6.249999999999985,14.428857715430865,14.028056112224444,
147,01170,52.10396039603958,19.480519480519494,10.389610389610384,11.386138613861393,15.346534653465344,
148,01171,52.816901408450654,19.117647058823508,5.882352941176474,17.183098591549296,13.661971830985904,
149,01173,37.307192728384834,35.0839108490051,8.53841103486796,12.141528183834076,11.967452392476707,
150,01174,44.60431654676257,35.7142857142857,14.285714285714226,21.582733812949627,12.230215827338139,
151,01175,55.60747663551412,26.86567164179105,8.955223880597007,24.299065420560755,12.92834890965732,
152,01177,41.83006535947707,37.499999999999964,18.750000000000046,33.333333333333336,11.764705882352958,
153,01179,59.304916493414964,28.530723291268327,8.609787375753095,25.816012294016605,10.03830482595137,
154,01180,30.03503640757539,22.439752993545987,6.24953275256521,22.139523399077362,11.494984101392241,
155,01181,50.52840238008828,17.97752808988763,5.617977528089886,22.170206254866827,13.040630334955827,
156,01183,53.556739312755376,19.404878252417422,1.7833621290510318,21.575979277261055,11.070330169698465,
157,01184,53.582449610807494,35.721163110781106,4.282125259931457,25.677123275803122,10.940605802541382,
158,01185,53.60316278650596,46.14833708998343,5.695897236685149,32.000488491155,12.892724836759212,
159,01187,49.9227115278295,35.48387096774188,14.516129032258062,29.16765392817256,7.242550406751744,
160,01188,56.405623860210675,16.93915356036203,12.74703545386673,21.717305984405442,10.37829886685813,
161,01189,49.144811858608875,26.881720430107524,9.677419354838717,16.647662485746878,11.858608893956673,
162,01190,64.0,25.0,12.5,34.66666666666667,6.666666666666667,
163,01191,56.2962962962963,28.57142857142857,0.0,25.925925925925924,14.074074074074074,
164,01192,55.09291119442624,29.852772654177645,8.692258886302612,17.94909270434221,14.364233131448263,
165,01193,51.83246073298423,28.57142857142843,14.28571428571426,30.89005235602097,7.329842931937172,
166,01194,55.025922137392925,29.46228181283824,10.806026712878676,24.213556372784893,13.602970009897911,
167,01195,43.44417143816446,24.23018743048308,11.107559734533558,26.354579779808873,11.558075411929813,
168,01196,53.58079346934929,21.390780714306214,4.590751882468312,19.082607199241746,12.599317891630857,
169,01197,38.54166666666667,25.806451612903224,6.451612903225806,25.34722222222222,9.722222222222223,
170,01198,38.02816901408452,19.9999999999999,10.0,15.02347417840374,15.02347417840374,
171,01199,49.78032510471853,34.946236559139734,11.827956989247353,24.089480218450166,13.873244706058399,
172,01200,55.214723926380394,23.529411764705905,11.76470588235294,19.018404907975516,14.110429447852779,
173,01202,56.61924062906697,34.65968535736321,9.361729233178384,24.015550580601133,12.89985038199486,
174,01203,55.06170147307681,21.89743509045929,3.081729150957947,19.221289909038422,13.621757499418974,
175,01204,43.91534391534386,27.58620689655168,10.344827586206877,19.929453262786588,12.874779541446197,
176,01206,52.42290748898678,26.08695652173913,4.3478260869565215,22.46696035242291,12.77533039647577,
177,01207,41.29554655870445,20.0,8.0,14.17004048582996,12.145748987854251,
178,01208,62.727272727272776,38.46153846153847,0.0,39.09090909090921,5.454545454545456,
179,01209,48.01381692573394,22.413793103448235,6.896551724137924,15.889464594127805,10.189982728842832,
180,01210,48.24120603015086,40.909090909090764,4.545454545454533,22.613065326633144,10.55276381909544,
181,01211,47.53324118307303,33.33333333333333,11.38211382113821,23.048753735173698,11.748966504303263,
182,01212,65.4608295593057,30.039312652887656,3.333074291935,23.709113010022918,12.798117647187826,
183,01213,52.39024390243898,22.00000000000008,11.000000000000002,13.56097560975612,14.341463414634203,
184,01214,39.8496240601502,28.57142857142861,7.14285714285714,19.548872180451156,12.03007518796999,
185,01215,56.22148698675938,25.11886882388762,0.0,20.214249190417423,11.405119777715425,
186,01216,57.12145687966162,29.808333803186315,2.8220243999512706,30.879031026739618,7.725553890028672,
187,01219,53.571428571428484,31.249999999999993,0.0,24.99999999999993,12.142857142857109,
188,01224,52.4333474396953,25.206611570247933,7.851239669421488,16.9699534490055,14.219212865002115,
189,01225,42.94527268999417,17.29780216687128,6.6799327858777975,23.023619335257965,12.48512794383164,
190,01227,53.95218570324444,22.997987282485564,13.706523545017438,22.13694879662792,8.884325221860054,
191,01228,50.093109869646256,26.415094339622634,5.660377358490577,21.601489757914333,12.290502793296088,
192,01229,53.41470712543255,30.555555555555543,9.259259259259265,23.294905697910387,14.95950137566931,
193,01230,56.809338521400775,35.71428571428576,14.285714285714315,28.015564202334648,11.67315175097278,
194,01231,55.54161156541536,23.780487804878078,9.756097560975613,26.007790642233402,11.272141706924428,
195,01232,55.20620234819257,31.193907393709246,4.167375260957146,26.115467677813616,12.187563626722813,
196,01233,52.38095238095239,33.33333333333333,16.666666666666664,30.476190476190478,7.6190476190476195,
197,01234,54.901960784313516,33.33333333333333,0.0,24.18300653594769,13.725490196078388,
198,01235,53.20682341654103,30.629472379006806,1.1373344132657146,20.255597660922643,15.076075651407155,
199,01236,48.55708908406518,27.710843373493947,6.02409638554218,23.713927227101667,11.91969887076537,
200,01237,50.73020753266718,20.930232558139537,7.751937984496124,17.986164488854726,14.834742505764797,
201,01238,42.54724661662075,18.127753833105547,5.737935521062165,19.650600978267885,14.040871920651094,
202,01239,55.25212267016866,23.311773875784596,3.8460285354159787,28.1765558833932,11.462056682542261,
203,01240,55.730787285892255,29.47356398629553,3.6306781249083167,19.297557699159075,10.06759262750041,
204,01241,46.22190671836169,28.947368421052595,12.28070175438595,25.36484582522986,9.442112448025027,
205,01242,35.185185185185226,41.66666666666677,16.66666666666667,17.592592592592624,15.74074074074075,
206,01243,41.02060843964673,23.30097087378647,3.8834951456310773,22.571148184494565,14.524043179587867,
207,01244,48.30814281530066,34.50310702778214,9.99307301513296,19.99519694284616,15.586987477084344,
208,01245,41.98047419804736,30.0,8.750000000000005,24.82566248256629,9.065550906555082,
209,01246,57.953182064720906,25.735874651781682,10.123019607985906,23.972078808758386,13.084894039492296,
210,01247,34.6022997813742,39.61046133758051,3.574990544721294,16.469063676820447,8.651513536469372,
211,01248,40.23886287029475,18.93074702590864,7.006847788687935,14.770231654941313,18.408737616093244,
212,01249,47.261155712396125,29.49824401198343,9.505654521769294,19.639897391492948,14.843263218022704,
213,01250,39.61285243515422,15.465109648587802,7.555670733566387,16.51513891082358,21.09812250198748,
214,01252,47.95417348608835,23.809523809523796,11.111111111111116,21.931260229132548,10.147299509001623,
215,01254,38.354233158781575,18.23899371069177,6.918238993710688,23.358480955451604,11.772170783273756,
216,01255,51.919191919191974,28.30188679245284,9.433962264150946,23.232323232323242,11.111111111111107,
217,01257,49.47368421052639,29.03225806451612,3.2258064516129017,19.649122807017573,9.47368421052634,
218,01258,47.74250871496165,15.384549268063772,4.485549824183342,16.03580092686987,13.068284786943698,
219,01259,46.06311835419609,15.59680702170811,6.196286283930726,15.253662744685915,15.923778736142925,
220,01260,42.47787610619477,18.181818181818198,0.0,20.353982300884923,11.946902654867245,
221,01261,37.864077669902976,17.999999999999982,10.0,18.25242718446603,13.009708737864086,
222,01262,47.99768970313255,35.41207310916165,9.106391780953741,22.425807287943996,15.889715293330775,
223,01263,50.53696550081492,28.089348660467238,7.0340921168709585,24.49435691885852,11.4248427322958,
224,01264,46.86346863468643,24.096385542168587,4.81927710843374,20.664206642066436,13.407134071340716,
225,01265,64.09746442895316,34.5618956105301,9.748427886938023,20.577054673275182,13.818083866396766,
226,01266,58.91711715378035,38.88888888888894,9.829059829059839,34.158448328779755,13.78473229311338,
227,01267,53.31461003755101,23.14460348418499,10.823725811615788,21.299265946641356,13.416796173320789,
228,01268,58.37563451776653,33.33333333333339,9.523809523809543,31.472081218274074,9.644670050761386,
229,01269,55.79442717842633,42.90540540540531,12.499999999999948,25.170089308692912,14.901996231484507,
230,01272,56.34725634725635,34.32835820895522,4.477611940298507,27.19082719082719,11.547911547911548,
231,01273,52.65807445407523,25.630917565762402,2.858728532954047,19.391942625279995,11.304934523383332,
232,01274,62.69032627361205,25.999999999999986,19.999999999999996,20.524119269396905,16.2651818702191,
233,01275,36.39489194499018,24.019607843137255,6.862745098039216,21.611001964636543,12.622789783889981,
234,01276,46.08695652173913,14.15929203539823,6.1946902654867255,15.41501976284585,13.67588932806324,
235,01277,52.04081632653062,45.45454545454545,0.0,20.408163265306122,11.224489795918368,
236,01279,49.315068493150676,44.44444444444439,0.0,31.506849315068475,9.589041095890416,
237,01280,53.44827586206896,50.0,14.285714285714285,29.310344827586203,11.206896551724139,
238,01281,29.26595077083041,33.78746594005442,7.901907356948189,15.162507273132592,12.565961187676173,
239,01282,50.724637681159294,31.818181818181724,9.090909090909092,25.60386473429958,7.7294685990338365,
240,01283,64.47515395809214,34.42327533619387,9.767221512518073,22.84144866085744,13.767313905541428,
241,01284,62.89047920543314,18.94364816616806,4.129044914176112,17.79411433579948,15.660980293679977,
242,01285,37.02171664943123,16.666666666666664,11.11111111111111,19.33815925542916,17.166494312306103,
243,01286,38.43187660668388,23.749999999999982,3.750000000000006,28.02056555269919,8.354755784061698,
244,01288,39.18891842366775,28.585410533390128,8.442952697110114,11.490972547697092,12.215737375411818,
245,01289,50.23237592938201,33.34913061404559,8.515391457726071,30.333579453166028,14.377443698569225,
246,01290,49.908779444202224,30.047238820797133,5.699287931155526,25.07056268398657,13.166874411540741,
247,01291,53.612716763005785,19.11764705882353,7.352941176470589,22.398843930635838,11.705202312138727,
248,01293,42.97520661157025,23.076923076923077,0.0,20.66115702479339,9.917355371900827,
249,01294,51.38023329893166,27.597636808474345,10.145232523741683,22.987449563394023,10.980167425259006,
250,01295,46.43678926961597,13.262224570445557,11.105129898728933,8.931598619556883,15.022135255053945,
251,01296,61.6522207695547,27.84907636649357,6.273802048642911,22.844482211707117,11.947030906971454,
252,01297,44.029850746268636,17.1875,15.624999999999996,16.417910447761187,12.985074626865664,
253,01298,46.153846153846146,16.666666666666668,0.0,29.91452991452992,5.982905982905983,
254,01299,41.3716814159292,21.951219512195124,4.878048780487805,16.150442477876105,13.053097345132745,
255,01301,51.80603661553687,25.821596244131456,7.042253521126761,25.185551707075703,10.341415141019297,
256,01302,50.35971223021583,26.666666666666668,13.333333333333334,26.618705035971225,12.23021582733813,
257,01303,53.83480825958702,36.84210526315789,9.868421052631579,25.88495575221239,13.790560471976402,
258,01304,58.330414026843755,28.401361792323282,8.819958076383928,24.491943532486264,12.555573639705395,
259,01305,64.22569665636718,50.90909090909079,8.181818181818166,35.688206692486865,12.27894019482321,
260,01306,60.58726754444432,45.27027027027021,16.891891891891895,31.055417413651952,15.565281885881474,
261,01307,60.37735849056601,33.33333333333324,6.666666666666675,26.850507982583423,11.901306240928884,
262,01308,38.343558282208626,30.43478260869565,8.695652173913043,21.012269938650302,14.417177914110436,
263,01309,50.68493150684932,37.5,25.0,26.027397260273972,16.43835616438356,
264,01310,70.79032716453301,20.000000000000043,0.0,16.016572103897904,3.300810331997417,
265,01311,43.24324324324323,25.00000000000005,0.0,24.324324324324316,5.405405405405404,
266,01313,25.38498335083758,31.544946734276515,11.392596934222972,12.99737080921096,12.676271570966154,
267,01314,48.80597014925373,26.95035460992908,2.8368794326241136,19.62686567164179,10.074626865671641,
268,01317,48.59437751004011,33.333333333333236,7.407407407407385,19.27710843373495,10.441767068273089,
269,01318,38.52889667250428,12.000000000000002,8.0,15.58669001751311,14.010507880910678,
270,01319,52.53349911711237,22.62847784758884,11.146930253260388,21.78228364507416,11.571988591915472,
271,01320,55.54088438112803,26.891266493200987,4.9620867174118795,24.026989871614337,11.070104208153072,
272,01321,37.249283667621754,20.00000000000003,2.857142857142849,21.633237822349567,13.46704871060172,
273,01322,39.98875983823303,19.4986072423398,9.470752089136472,23.37780957370758,14.763618360166733,
274,01323,61.06186909597516,27.782348896247,6.251414679286664,25.73216679717755,10.147491990589696,
275,01325,46.3033810697908,17.714656738140754,4.031966116629825,19.74284084246284,11.936115914384999,
276,01328,54.62012320328542,17.94871794871795,7.6923076923076925,28.952772073921974,12.73100616016427,
277,01329,68.57142857142833,37.49999999999998,0.0,32.1428571428571,7.1428571428571255,
278,01330,48.701298701298555,26.666666666666632,0.0,27.922077922077897,12.337662337662321,
279,01331,50.00000000000002,33.3333333333333,0.0,25.342465753424566,16.43835616438354,
280,01332,50.49913331637702,16.949152542372907,6.779661016949164,19.543237882969102,13.35376422971011,
281,01333,45.09010665685914,26.90909090909091,8.0,23.501287237955133,13.828613460831187,
282,01334,49.5850622406639,17.391304347826086,2.1739130434782608,14.730290456431536,11.618257261410788,
283,01335,44.520547945205436,14.814814814814877,11.11111111111118,18.15068493150684,11.98630136986302,
284,01336,53.78354298202994,27.49443432294878,5.325703603973857,23.055400762829823,11.923082885332986,
285,01337,56.66003976143141,21.568627450980394,10.784313725490197,25.14910536779324,13.021868787276341,
286,01338,55.30546623794213,28.57142857142857,9.183673469387756,24.758842443729904,10.503751339764202,
287,01339,38.374171697805146,19.444444444444542,7.407407407407411,29.71649527533303,11.420019883577845,
288,01342,40.935945171101835,17.800895100871895,2.496335698169827,13.910869835366885,14.820020031957018,
289,01343,52.93691080493112,21.27659574468085,8.51063829787234,19.434372733865118,11.6751269035533,
290,01344,46.242299794661065,30.82706766917298,8.270676691729353,29.589322381930195,10.94455852156058,
291,01345,58.46678811572891,25.956372719490094,7.203364642950387,21.31483961725297,13.796426180413757,
292,01346,56.87397994867136,26.905341490140312,7.165844402731465,22.3595751687008,12.706681179771696,
293,01347,41.925345054803984,17.31216475507493,5.625617666633675,19.347670977150234,13.83759244621197,
294,01348,56.85169901987421,29.218106995884728,7.407407407407391,24.03557531794042,13.687787665020723,
295,01349,45.57640750670242,13.88888888888889,5.555555555555555,22.78820375335121,8.310991957104557,
296,01350,53.43014521782674,29.439252336448597,7.476635514018691,27.290936404606907,11.56735102653981,
297,01351,52.742616033755276,22.88135593220339,9.322033898305085,17.21518987341772,13.080168776371309,
298,01352,58.38926174496645,26.666666666666668,0.0,25.279642058165546,12.527964205816556,
299,01353,39.22027606742851,17.886178861788622,8.130081300813007,14.372965243428517,14.602321071781166,
300,01354,31.685053674027646,31.21891204032634,8.455976593267849,12.32050977906571,12.782203275761143,
301,01355,55.013550135501355,30.76923076923077,5.128205128205128,17.344173441734416,10.569105691056912,
302,01356,39.50617283950611,23.529411764705852,0.0,17.901234567901216,12.962962962962973,
303,01357,68.24291265961449,35.00427350056963,6.804103549854106,19.43690983280664,14.562833240875314,
