,CODE_IRIS,EPCI,ARSAS
11298,920440110,T04ZZZZZZ,35.0
11299,920440111,T04ZZZZZZ,30.0
11300,920440112,T04ZZZZZZ,42.0
11301,920440113,T04ZZZZZZ,43.0
11302,920440114,T04ZZZZZZ,35.0
11303,920440115,T04ZZZZZZ,43.0
11304,920440116,T04ZZZZZZ,42.0
11305,920440117,T04ZZZZZZ,44.0
11306,920440118,T04ZZZZZZ,21.0
11307,920440119,T04ZZZZZZ,16.0
11308,920440120,T04ZZZZZZ,43.0
11309,920440121,T04ZZZZZZ,79.0
11310,920440122,T04ZZZZZZ,46.0
11311,920440123,T04ZZZZZZ,24.0
11312,920440124,T04ZZZZZZ,13.0
11313,920440125,T04ZZZZZZ,19.0
11314,920440126,T04ZZZZZZ,25.0
11315,920460101,T02ZZZZZZ,81.0
11316,920460102,T02ZZZZZZ,73.0
11317,920460103,T02ZZZZZZ,79.0
11318,920460104,T02ZZZZZZ,72.0
11319,920460105,T02ZZZZZZ,55.0
11320,920460106,T02ZZZZZZ,75.0
11321,920460107,T02ZZZZZZ,70.0
11322,920460108,T02ZZZZZZ,42.0
11323,920460109,T02ZZZZZZ,17.0
11324,920460110,T02ZZZZZZ,87.0
11325,920460111,T02ZZZZZZ,32.0
11326,920480101,T03ZZZZZZ,29.0
11327,920480102,T03ZZZZZZ,38.0
11328,920480103,T03ZZZZZZ,50.0
11329,920480104,T03ZZZZZZ,80.0
11330,920480105,T03ZZZZZZ,42.0
11331,920480106,T03ZZZZZZ,48.0
11332,920480107,T03ZZZZZZ,
11333,920480201,T03ZZZZZZ,19.0
11334,920480202,T03ZZZZZZ,12.0
11335,920480203,T03ZZZZZZ,89.0
11336,920480204,T03ZZZZZZ,20.0
11337,920480205,T03ZZZZZZ,23.0
11338,920480206,T03ZZZZZZ,27.0
11339,920480207,T03ZZZZZZ,21.0
11340,920480208,T03ZZZZZZ,36.0
11341,920480209,T03ZZZZZZ,54.0
11342,920480210,T03ZZZZZZ,22.0
11343,920480211,T03ZZZZZZ,12.0
11344,920480212,T03ZZZZZZ,14.0
11345,920490101,T02ZZZZZZ,41.0
11346,920490102,T02ZZZZZZ,44.0
11347,920490103,T02ZZZZZZ,66.0
11348,920490104,T02ZZZZZZ,34.0
11349,920490105,T02ZZZZZZ,39.0
11350,920490106,T02ZZZZZZ,34.0
11351,920490107,T02ZZZZZZ,33.0
11352,920490108,T02ZZZZZZ,24.0
11353,920490109,T02ZZZZZZ,50.0
11354,920490110,T02ZZZZZZ,76.0
11355,920490111,T02ZZZZZZ,64.0
11356,920490112,T02ZZZZZZ,29.0
11357,920490113,T02ZZZZZZ,31.0
11358,920490114,T02ZZZZZZ,49.0
11359,920490115,T02ZZZZZZ,56.0
11360,920490116,T02ZZZZZZ,74.0
11361,920490117,T02ZZZZZZ,64.0
11362,920500101,T04ZZZZZZ,32.0
11363,920500102,T04ZZZZZZ,53.0
11364,920500103,T04ZZZZZZ,43.0
11365,920500203,T04ZZZZZZ,49.0
11366,920500204,T04ZZZZZZ,30.0
11367,920500205,T04ZZZZZZ,65.0
11368,920500206,T04ZZZZZZ,40.0
11369,920500301,T04ZZZZZZ,111.0
11370,920500302,T04ZZZZZZ,65.0
11371,920500303,T04ZZZZZZ,104.0
11372,920500401,T04ZZZZZZ,35.0
11373,920500403,T04ZZZZZZ,24.0
11374,920500406,T04ZZZZZZ,60.0
11375,920500407,T04ZZZZZZ,59.0
11376,920500408,T04ZZZZZZ,54.0
11377,920500501,T04ZZZZZZ,135.0
11378,920500502,T04ZZZZZZ,209.0
11379,920500503,T04ZZZZZZ,142.0
11380,920500504,T04ZZZZZZ,84.0
11381,920500505,T04ZZZZZZ,106.0
11382,920500508,T04ZZZZZZ,71.0
11383,920500509,T04ZZZZZZ,77.0
11384,920500510,T04ZZZZZZ,47.0
11385,920500511,T04ZZZZZZ,47.0
11386,920500601,T04ZZZZZZ,102.0
11387,920500602,T04ZZZZZZ,97.0
11388,920500605,T04ZZZZZZ,75.0
11389,920500606,T04ZZZZZZ,189.0
11390,920500607,T04ZZZZZZ,12.0
11391,920500701,T04ZZZZZZ,91.0
11392,920500702,T04ZZZZZZ,104.0
11393,920500703,T04ZZZZZZ,140.0
11394,920500704,T04ZZZZZZ,104.0
11395,920500801,T04ZZZZZZ,64.0
11396,920500802,T04ZZZZZZ,118.0
11397,920500803,T04ZZZZZZ,90.0
11398,920500804,T04ZZZZZZ,144.0
11399,920500805,T04ZZZZZZ,241.0
11400,920510101,T04ZZZZZZ,14.0
11401,920510102,T04ZZZZZZ,13.0
11402,920510103,T04ZZZZZZ,31.0
11403,920510104,T04ZZZZZZ,19.0
11404,920510201,T04ZZZZZZ,19.0
11405,920510202,T04ZZZZZZ,15.0
11406,920510301,T04ZZZZZZ,32.0
11407,920510302,T04ZZZZZZ,17.0
11408,920510303,T04ZZZZZZ,18.0
11409,920510304,T04ZZZZZZ,47.0
11410,920510305,T04ZZZZZZ,20.0
11411,920510306,T04ZZZZZZ,29.0
11412,920510307,T04ZZZZZZ,18.0
11413,920510308,T04ZZZZZZ,29.0
11414,920510309,T04ZZZZZZ,41.0
11415,920510401,T04ZZZZZZ,23.0
11416,920510402,T04ZZZZZZ,30.0
11417,920510403,T04ZZZZZZ,12.0
11418,920510404,T04ZZZZZZ,20.0
11419,920510405,T04ZZZZZZ,37.0
11420,920510406,T04ZZZZZZ,25.0
11421,920510407,T04ZZZZZZ,16.0
11422,920510408,T04ZZZZZZ,21.0
11423,920510409,T04ZZZZZZ,18.0
11424,920510410,T04ZZZZZZ,26.0
11425,920510411,T04ZZZZZZ,16.0
11426,920600101,T02ZZZZZZ,24.0
11427,920600102,T02ZZZZZZ,28.0
11428,920600104,T02ZZZZZZ,24.0
11429,920600105,T02ZZZZZZ,58.0
11430,920600106,T02ZZZZZZ,42.0
11431,920600107,T02ZZZZZZ,37.0
11432,920600108,T02ZZZZZZ,16.0
11433,920600109,T02ZZZZZZ,26.0
11434,920600110,T02ZZZZZZ,17.0
11435,920620101,T04ZZZZZZ,36.0
11436,920620102,T04ZZZZZZ,44.0
11437,920620103,T04ZZZZZZ,28.0
11438,920620201,T04ZZZZZZ,52.0
11439,920620202,T04ZZZZZZ,48.0
11440,920620203,T04ZZZZZZ,30.0
11441,920620204,T04ZZZZZZ,44.0
11442,920620205,T04ZZZZZZ,53.0
11443,920620301,T04ZZZZZZ,28.0
11444,920620302,T04ZZZZZZ,39.0
11445,920620303,T04ZZZZZZ,27.0
11446,920620304,T04ZZZZZZ,37.0
11447,920620305,T04ZZZZZZ,32.0
11448,920620306,T04ZZZZZZ,43.0
11449,920620401,T04ZZZZZZ,34.0
11450,920620402,T04ZZZZZZ,48.0
11451,920620403,T04ZZZZZZ,39.0
11452,920620404,T04ZZZZZZ,19.0
11453,920630101,T04ZZZZZZ,71.0
11454,920630102,T04ZZZZZZ,36.0
11455,920630103,T04ZZZZZZ,9.0
11456,920630104,T04ZZZZZZ,10.0
11457,920630105,T04ZZZZZZ,67.0
11458,920630106,T04ZZZZZZ,26.0
11459,920630201,T04ZZZZZZ,25.0
11460,920630202,T04ZZZZZZ,38.0
11461,920630301,T04ZZZZZZ,11.0
11462,920630302,T04ZZZZZZ,11.0
11463,920630401,T04ZZZZZZ,8.0
11464,920630501,T04ZZZZZZ,26.0
11465,920630502,T04ZZZZZZ,18.0
11466,920630503,T04ZZZZZZ,22.0
11467,920630504,T04ZZZZZZ,31.0
11468,920630601,T04ZZZZZZ,41.0
11469,920630602,T04ZZZZZZ,92.0
11470,920630603,T04ZZZZZZ,18.0
11471,920630701,T04ZZZZZZ,11.0
11472,920630702,T04ZZZZZZ,65.0
11473,920630703,T04ZZZZZZ,23.0
11474,920630704,T04ZZZZZZ,22.0
11475,920630705,T04ZZZZZZ,42.0
11476,920630706,T04ZZZZZZ,17.0
11477,920630707,T04ZZZZZZ,22.0
11478,920630801,T04ZZZZZZ,20.0
11479,920630802,T04ZZZZZZ,33.0
11480,920630803,T04ZZZZZZ,19.0
11481,920630804,T04ZZZZZZ,26.0
11482,920630805,T04ZZZZZZ,14.0
11483,920630806,T04ZZZZZZ,21.0
11484,920640101,T04ZZZZZZ,34.0
11485,920640102,T04ZZZZZZ,14.0
11486,920640103,T04ZZZZZZ,11.0
11487,920640104,T04ZZZZZZ,20.0
11488,920640105,T04ZZZZZZ,36.0
11489,920640106,T04ZZZZZZ,26.0
11490,920640107,T04ZZZZZZ,30.0
11491,920640108,T04ZZZZZZ,21.0
11492,920640109,T04ZZZZZZ,15.0
11493,920640110,T04ZZZZZZ,27.0
11494,920640111,T04ZZZZZZ,24.0
11495,920640112,T04ZZZZZZ,27.0
11496,920710101,T02ZZZZZZ,25.0
11497,920710102,T02ZZZZZZ,15.0
11498,920710103,T02ZZZZZZ,28.0
11499,920710104,T02ZZZZZZ,11.0
11500,920710105,T02ZZZZZZ,18.0
11501,920710106,T02ZZZZZZ,12.0
11502,920710107,T02ZZZZZZ,62.0
11503,920710108,T02ZZZZZZ,10.0
11504,920720101,T03ZZZZZZ,11.0
11505,920720102,T03ZZZZZZ,18.0
11506,920720103,T03ZZZZZZ,12.0
11507,920720104,T03ZZZZZZ,42.0
11508,920720105,T03ZZZZZZ,41.0
11509,920720106,T03ZZZZZZ,59.0
11510,920720107,T03ZZZZZZ,54.0
11511,920720108,T03ZZZZZZ,46.0
11512,920720109,T03ZZZZZZ,10.0
11513,920720110,T03ZZZZZZ,23.0
11514,920730101,T04ZZZZZZ,63.0
11515,920730102,T04ZZZZZZ,51.0
11516,920730103,T04ZZZZZZ,35.0
11517,920730104,T04ZZZZZZ,21.0
11518,920730105,T04ZZZZZZ,44.0
11519,920730106,T04ZZZZZZ,46.0
11520,920730108,T04ZZZZZZ,66.0
11521,920730109,T04ZZZZZZ,50.0
11522,920730110,T04ZZZZZZ,68.0
11523,920730111,T04ZZZZZZ,44.0
11524,920730112,T04ZZZZZZ,47.0
11525,920730113,T04ZZZZZZ,62.0
11526,920730114,T04ZZZZZZ,51.0
11527,920730115,T04ZZZZZZ,26.0
11528,920730116,T04ZZZZZZ,48.0
11529,920750101,T03ZZZZZZ,27.0
11530,920750102,T03ZZZZZZ,30.0
11531,920750103,T03ZZZZZZ,12.0
11532,920750104,T03ZZZZZZ,50.0
11533,920750105,T03ZZZZZZ,32.0
11534,920750106,T03ZZZZZZ,46.0
11535,920750107,T03ZZZZZZ,29.0
11536,920750108,T03ZZZZZZ,27.0
11537,920750109,T03ZZZZZZ,41.0
11538,920750110,T03ZZZZZZ,24.0
11539,920750111,T03ZZZZZZ,61.0
11540,920770101,T03ZZZZZZ,
11541,920770102,T03ZZZZZZ,20.0
11542,920770103,T03ZZZZZZ,16.0
11543,920770104,T03ZZZZZZ,13.0
11544,920770105,T03ZZZZZZ,25.0
11545,920770106,T03ZZZZZZ,23.0
11546,920780101,T05ZZZZZZ,74.0
11547,920780102,T05ZZZZZZ,83.0
11548,920780103,T05ZZZZZZ,100.0
11549,920780104,T05ZZZZZZ,89.0
11550,920780105,T05ZZZZZZ,174.0
11551,920780106,T05ZZZZZZ,84.0
11552,920780107,T05ZZZZZZ,76.0
11553,920780108,T05ZZZZZZ,64.0
11554,920780109,T05ZZZZZZ,72.0
11555,920780110,T05ZZZZZZ,101.0
11556,930010101,T06ZZZZZZ,222.0
11557,930010201,T06ZZZZZZ,151.0
11558,930010202,T06ZZZZZZ,208.0
11559,930010301,T06ZZZZZZ,
11560,930010302,T06ZZZZZZ,286.0
11561,930010303,T06ZZZZZZ,231.0
11562,930010304,T06ZZZZZZ,137.0
11563,930010401,T06ZZZZZZ,279.0
11564,930010402,T06ZZZZZZ,216.0
11565,930010501,T06ZZZZZZ,202.0
11566,930010502,T06ZZZZZZ,203.0
11567,930010503,T06ZZZZZZ,366.0
11568,930010601,T06ZZZZZZ,131.0
11569,930010602,T06ZZZZZZ,183.0
11570,930010603,T06ZZZZZZ,211.0
11571,930010701,T06ZZZZZZ,186.0
11572,930010801,T06ZZZZZZ,245.0
11573,930010802,T06ZZZZZZ,146.0
11574,930010901,T06ZZZZZZ,286.0
11575,930010902,T06ZZZZZZ,272.0
11576,930010903,T06ZZZZZZ,194.0
11577,930011001,T06ZZZZZZ,242.0
11578,930011002,T06ZZZZZZ,107.0
11579,930011101,T06ZZZZZZ,205.0
11580,930011102,T06ZZZZZZ,291.0
11581,930011201,T06ZZZZZZ,287.0
11582,930011202,T06ZZZZZZ,80.0
11583,930011203,T06ZZZZZZ,53.0
11584,930050101,T07ZZZZZZ,114.0
11585,930050102,T07ZZZZZZ,64.0
11586,930050103,T07ZZZZZZ,60.0
11587,930050201,T07ZZZZZZ,
11588,930050202,T07ZZZZZZ,212.0
11589,930050203,T07ZZZZZZ,99.0
11590,930050204,T07ZZZZZZ,337.0
11591,930050206,T07ZZZZZZ,280.0
11592,930050207,T07ZZZZZZ,111.0
11593,930050208,T07ZZZZZZ,98.0
11594,930050209,T07ZZZZZZ,115.0
11595,930050301,T07ZZZZZZ,68.0
11596,930050302,T07ZZZZZZ,52.0
11597,930050303,T07ZZZZZZ,62.0
11598,930050304,T07ZZZZZZ,76.0
11599,930050401,T07ZZZZZZ,102.0
11600,930050402,T07ZZZZZZ,54.0
11601,930050403,T07ZZZZZZ,67.0
11602,930050501,T07ZZZZZZ,105.0
11603,930050502,T07ZZZZZZ,66.0
11604,930050503,T07ZZZZZZ,63.0
11605,930050601,T07ZZZZZZ,98.0
11606,930050602,T07ZZZZZZ,97.0
11607,930050603,T07ZZZZZZ,78.0
11608,930050604,T07ZZZZZZ,91.0
11609,930050701,T07ZZZZZZ,72.0
11610,930050702,T07ZZZZZZ,116.0
11611,930050703,T07ZZZZZZ,171.0
11612,930050801,T07ZZZZZZ,142.0
11613,930050802,T07ZZZZZZ,195.0
11614,930050803,T07ZZZZZZ,120.0
11615,930050804,T07ZZZZZZ,101.0
11616,930050805,T07ZZZZZZ,167.0
11617,930050901,T07ZZZZZZ,61.0
11618,930050902,T07ZZZZZZ,100.0
11619,930050903,T07ZZZZZZ,70.0
11620,930060101,T08ZZZZZZ,133.0
11621,930060102,T08ZZZZZZ,143.0
11622,930060103,T08ZZZZZZ,152.0
11623,930060104,T08ZZZZZZ,109.0
11624,930060105,T08ZZZZZZ,89.0
11625,930060106,T08ZZZZZZ,117.0
11626,930060107,T08ZZZZZZ,59.0
11627,930060108,T08ZZZZZZ,109.0
11628,930060109,T08ZZZZZZ,
11629,930060110,T08ZZZZZZ,122.0
11630,930060111,T08ZZZZZZ,90.0
11631,930060112,T08ZZZZZZ,212.0
11632,930060113,T08ZZZZZZ,142.0
11633,930060114,T08ZZZZZZ,199.0
11634,930060115,T08ZZZZZZ,140.0
11635,930060116,T08ZZZZZZ,137.0
11636,930070101,T07ZZZZZZ,
11637,930070102,T07ZZZZZZ,
11638,930070103,T07ZZZZZZ,142.0
11639,930070104,T07ZZZZZZ,150.0
11640,930070105,T07ZZZZZZ,222.0
11641,930070106,T07ZZZZZZ,119.0
11642,930070107,T07ZZZZZZ,204.0
11643,930070108,T07ZZZZZZ,96.0
11644,930070109,T07ZZZZZZ,128.0
11645,930070110,T07ZZZZZZ,73.0
11646,930070111,T07ZZZZZZ,173.0
11647,930070112,T07ZZZZZZ,160.0
11648,930070113,T07ZZZZZZ,121.0
11649,930070114,T07ZZZZZZ,114.0
11650,930070115,T07ZZZZZZ,88.0
11651,930070116,T07ZZZZZZ,134.0
11652,930070117,T07ZZZZZZ,138.0
11653,930070118,T07ZZZZZZ,92.0
11654,930070119,T07ZZZZZZ,215.0
11655,930070120,T07ZZZZZZ,
11656,930070121,T07ZZZZZZ,69.0
11657,930080101,T08ZZZZZZ,187.0
11658,930080102,T08ZZZZZZ,138.0
11659,930080103,T08ZZZZZZ,75.0
11660,930080104,T08ZZZZZZ,166.0
11661,930080106,T08ZZZZZZ,243.0
11662,930080107,T08ZZZZZZ,166.0
11663,930080108,T08ZZZZZZ,184.0
11664,930080109,T08ZZZZZZ,172.0
11665,930080110,T08ZZZZZZ,217.0
11666,930080111,T08ZZZZZZ,127.0
11667,930080112,T08ZZZZZZ,282.0
11668,930080113,T08ZZZZZZ,209.0
11669,930080114,T08ZZZZZZ,280.0
11670,930080115,T08ZZZZZZ,216.0
11671,930080116,T08ZZZZZZ,122.0
11672,930080117,T08ZZZZZZ,161.0
11673,930080118,T08ZZZZZZ,106.0
11674,930080119,T08ZZZZZZ,129.0
11675,930080120,T08ZZZZZZ,160.0
11676,930100101,T08ZZZZZZ,95.0
11677,930100102,T08ZZZZZZ,89.0
11678,930100103,T08ZZZZZZ,247.0
11679,930100104,T08ZZZZZZ,219.0
11680,930100105,T08ZZZZZZ,171.0
11681,930100106,T08ZZZZZZ,203.0
11682,930100107,T08ZZZZZZ,119.0
11683,930100108,T08ZZZZZZ,
11684,930100201,T08ZZZZZZ,160.0
11685,930100202,T08ZZZZZZ,157.0
11686,930100203,T08ZZZZZZ,133.0
11687,930100204,T08ZZZZZZ,149.0
11688,930100301,T08ZZZZZZ,73.0
11689,930100302,T08ZZZZZZ,144.0
11690,930100303,T08ZZZZZZ,107.0
11691,930100304,T08ZZZZZZ,205.0
11692,930100305,T08ZZZZZZ,100.0
11693,930100401,T08ZZZZZZ,174.0
11694,930100402,T08ZZZZZZ,168.0
11695,930100403,T08ZZZZZZ,187.0
11696,930100404,T08ZZZZZZ,143.0
11697,930100405,T08ZZZZZZ,139.0
11698,930130101,T07ZZZZZZ,
11699,930130102,T07ZZZZZZ,84.0
11700,930130103,T07ZZZZZZ,115.0
11701,930130104,T07ZZZZZZ,114.0
11702,930130105,T07ZZZZZZ,90.0
11703,930130106,T07ZZZZZZ,146.0
11704,930130107,T07ZZZZZZ,121.0
11705,930140101,T09ZZZZZZ,
11706,930140102,T09ZZZZZZ,
11707,930140103,T09ZZZZZZ,294.0
11708,930140104,T09ZZZZZZ,224.0
11709,930140105,T09ZZZZZZ,
11710,930140106,T09ZZZZZZ,141.0
11711,930140107,T09ZZZZZZ,156.0
11712,930140108,T09ZZZZZZ,107.0
11713,930140109,T09ZZZZZZ,238.0
11714,930140110,T09ZZZZZZ,219.0
11715,930140111,T09ZZZZZZ,84.0
11716,930140112,T09ZZZZZZ,149.0
11717,930140113,T09ZZZZZZ,249.0
11718,930270101,T06ZZZZZZ,51.0
11719,930270102,T06ZZZZZZ,
11720,930270103,T06ZZZZZZ,154.0
11721,930270104,T06ZZZZZZ,185.0
11722,930270105,T06ZZZZZZ,239.0
11723,930270109,T06ZZZZZZ,198.0
11724,930270110,T06ZZZZZZ,226.0
11725,930270111,T06ZZZZZZ,371.0
11726,930270113,T06ZZZZZZ,171.0
11727,930270114,T06ZZZZZZ,301.0
11728,930270115,T06ZZZZZZ,282.0
11729,930270117,T06ZZZZZZ,201.0
11730,930270118,T06ZZZZZZ,198.0
11731,930270119,T06ZZZZZZ,118.0
11732,930290101,T07ZZZZZZ,113.0
11733,930290102,T07ZZZZZZ,121.0
11734,930290201,T07ZZZZZZ,128.0
11735,930290202,T07ZZZZZZ,85.0
11736,930290203,T07ZZZZZZ,87.0
11737,930290301,T07ZZZZZZ,117.0
11738,930290302,T07ZZZZZZ,133.0
11739,930290401,T07ZZZZZZ,155.0
11740,930290402,T07ZZZZZZ,161.0
11741,930290403,T07ZZZZZZ,168.0
11742,930290501,T07ZZZZZZ,80.0
11743,930290502,T07ZZZZZZ,102.0
11744,930290503,T07ZZZZZZ,95.0
11745,930290601,T07ZZZZZZ,151.0
11746,930290602,T07ZZZZZZ,231.0
11747,930290603,T07ZZZZZZ,199.0
11748,930290604,T07ZZZZZZ,95.0
11749,930290701,T07ZZZZZZ,141.0
11750,930290702,T07ZZZZZZ,184.0
11751,930290703,T07ZZZZZZ,83.0
11752,930290704,T07ZZZZZZ,109.0
11753,930290801,T07ZZZZZZ,158.0
11754,930290802,T07ZZZZZZ,124.0
11755,930290803,T07ZZZZZZ,107.0
11756,930290804,T07ZZZZZZ,56.0
11757,930290901,T07ZZZZZZ,84.0
11758,930290902,T07ZZZZZZ,155.0
11759,930290903,T07ZZZZZZ,149.0
11760,930290904,T07ZZZZZZ,122.0
11761,930300101,T07ZZZZZZ,166.0
11762,930300102,T07ZZZZZZ,153.0
11763,930300103,T07ZZZZZZ,219.0
11764,930300104,T07ZZZZZZ,108.0
11765,930310101,T06ZZZZZZ,88.0
11766,930310102,T06ZZZZZZ,127.0
11767,930310103,T06ZZZZZZ,185.0
11768,930310104,T06ZZZZZZ,151.0
11769,930310201,T06ZZZZZZ,110.0
11770,930310202,T06ZZZZZZ,142.0
11771,930310203,T06ZZZZZZ,
11772,930310301,T06ZZZZZZ,243.0
11773,930310302,T06ZZZZZZ,160.0
11774,930310303,T06ZZZZZZ,274.0
11775,930310304,T06ZZZZZZ,236.0
11776,930310401,T06ZZZZZZ,157.0
11777,930310402,T06ZZZZZZ,98.0
11778,930310403,T06ZZZZZZ,140.0
11779,930310404,T06ZZZZZZ,149.0
11780,930310405,T06ZZZZZZ,
11781,930310501,T06ZZZZZZ,150.0
11782,930310502,T06ZZZZZZ,156.0
11783,930310601,T06ZZZZZZ,142.0
11784,930320101,T09ZZZZZZ,92.0
11785,930320102,T09ZZZZZZ,59.0
11786,930320103,T09ZZZZZZ,36.0
11787,930320104,T09ZZZZZZ,69.0
11788,930320105,T09ZZZZZZ,39.0
11789,930320106,T09ZZZZZZ,129.0
11790,930320107,T09ZZZZZZ,161.0
11791,930320108,T09ZZZZZZ,37.0
11792,930320109,T09ZZZZZZ,33.0
11793,930320110,T09ZZZZZZ,36.0
11794,930320111,T09ZZZZZZ,96.0
11795,930320112,T09ZZZZZZ,107.0
11796,930320113,T09ZZZZZZ,59.0
11797,930320114,T09ZZZZZZ,
11798,930320115,T09ZZZZZZ,34.0
11799,930320116,T09ZZZZZZ,
11800,930320117,T09ZZZZZZ,50.0
11801,930450101,T08ZZZZZZ,47.0
11802,930450102,T08ZZZZZZ,47.0
11803,930450103,T08ZZZZZZ,84.0
11804,930450104,T08ZZZZZZ,64.0
11805,930450105,T08ZZZZZZ,121.0
11806,930450106,T08ZZZZZZ,102.0
11807,930450107,T08ZZZZZZ,58.0
11808,930450108,T08ZZZZZZ,80.0
11809,930450109,T08ZZZZZZ,60.0
11810,930450110,T08ZZZZZZ,40.0
11811,930460101,T09ZZZZZZ,111.0
11812,930460102,T09ZZZZZZ,69.0
11813,930460103,T09ZZZZZZ,47.0
11814,930460104,T09ZZZZZZ,76.0
11815,930460105,T09ZZZZZZ,142.0
11816,930460106,T09ZZZZZZ,72.0
11817,930460107,T09ZZZZZZ,49.0
11818,930460108,T09ZZZZZZ,95.0
11819,930460109,T09ZZZZZZ,85.0
11820,930460110,T09ZZZZZZ,99.0
11821,930460111,T09ZZZZZZ,95.0
11822,930460112,T09ZZZZZZ,77.0
11823,930460113,T09ZZZZZZ,94.0
11824,930460114,T09ZZZZZZ,88.0
11825,930460115,T09ZZZZZZ,84.0
11826,930460116,T09ZZZZZZ,96.0
11827,930460117,T09ZZZZZZ,122.0
11828,930460118,T09ZZZZZZ,145.0
11829,930470101,T09ZZZZZZ,145.0
11830,930470102,T09ZZZZZZ,137.0
11831,930470103,T09ZZZZZZ,59.0
11832,930470104,T09ZZZZZZ,200.0
11833,930470105,T09ZZZZZZ,171.0
11834,930470106,T09ZZZZZZ,111.0
11835,930470107,T09ZZZZZZ,96.0
11836,930470108,T09ZZZZZZ,83.0
11837,930470109,T09ZZZZZZ,115.0
11838,930470110,T09ZZZZZZ,90.0
11839,930470111,T09ZZZZZZ,147.0
11840,930470112,T09ZZZZZZ,82.0
11841,930480101,T08ZZZZZZ,115.0
11842,930480102,T08ZZZZZZ,130.0
11843,930480103,T08ZZZZZZ,109.0
11844,930480104,T08ZZZZZZ,91.0
11845,930480105,T08ZZZZZZ,122.0
11846,930480201,T08ZZZZZZ,97.0
11847,930480202,T08ZZZZZZ,76.0
11848,930480203,T08ZZZZZZ,133.0
11849,930480204,T08ZZZZZZ,75.0
11850,930480205,T08ZZZZZZ,162.0
11851,930480206,T08ZZZZZZ,76.0
11852,930480301,T08ZZZZZZ,67.0
11853,930480302,T08ZZZZZZ,104.0
11854,930480401,T08ZZZZZZ,82.0
11855,930480402,T08ZZZZZZ,122.0
11856,930480403,T08ZZZZZZ,187.0
11857,930480404,T08ZZZZZZ,146.0
11858,930480501,T08ZZZZZZ,106.0
11859,930480502,T08ZZZZZZ,107.0
11860,930480601,T08ZZZZZZ,143.0
11861,930480602,T08ZZZZZZ,141.0
11862,930480603,T08ZZZZZZ,123.0
11863,930480604,T08ZZZZZZ,150.0
11864,930480701,T08ZZZZZZ,103.0
11865,930480702,T08ZZZZZZ,96.0
11866,930480703,T08ZZZZZZ,137.0
11867,930480704,T08ZZZZZZ,155.0
11868,930480801,T08ZZZZZZ,192.0
11869,930480802,T08ZZZZZZ,159.0
11870,930480803,T08ZZZZZZ,123.0
11871,930480901,T08ZZZZZZ,146.0
11872,930480902,T08ZZZZZZ,180.0
11873,930480903,T08ZZZZZZ,188.0
11874,930481001,T08ZZZZZZ,266.0
11875,930481002,T08ZZZZZZ,126.0
11876,930481003,T08ZZZZZZ,81.0
11877,930481101,T08ZZZZZZ,238.0
11878,930481102,T08ZZZZZZ,158.0
11879,930481103,T08ZZZZZZ,191.0
11880,930481104,T08ZZZZZZ,119.0
11881,930481105,T08ZZZZZZ,147.0
11882,930490101,T09ZZZZZZ,33.0
11883,930490102,T09ZZZZZZ,26.0
11884,930490103,T09ZZZZZZ,21.0
11885,930490104,T09ZZZZZZ,39.0
11886,930490105,T09ZZZZZZ,135.0
11887,930490106,T09ZZZZZZ,77.0
11888,930490107,T09ZZZZZZ,76.0
11889,930490108,T09ZZZZZZ,44.0
11890,930490109,T09ZZZZZZ,47.0
11891,930500101,T09ZZZZZZ,29.0
11892,930500102,T09ZZZZZZ,80.0
11893,930500103,T09ZZZZZZ,69.0
11894,930500104,T09ZZZZZZ,94.0
11895,930500105,T09ZZZZZZ,83.0
11896,930500106,T09ZZZZZZ,60.0
11897,930500107,T09ZZZZZZ,38.0
11898,930500108,T09ZZZZZZ,128.0
11899,930500109,T09ZZZZZZ,101.0
11900,930500110,T09ZZZZZZ,108.0
11901,930500111,T09ZZZZZZ,56.0
11902,930500112,T09ZZZZZZ,90.0
11903,930500113,T09ZZZZZZ,138.0
11904,930500114,T09ZZZZZZ,52.0
11905,930500115,T09ZZZZZZ,49.0
11906,930510101,T09ZZZZZZ,120.0
11907,930510102,T09ZZZZZZ,91.0
11908,930510103,T09ZZZZZZ,90.0
11909,930510105,T09ZZZZZZ,102.0
11910,930510106,T09ZZZZZZ,73.0
11911,930510201,T09ZZZZZZ,66.0
11912,930510202,T09ZZZZZZ,71.0
11913,930510203,T09ZZZZZZ,
11914,930510204,T09ZZZZZZ,82.0
11915,930510301,T09ZZZZZZ,173.0
11916,930510302,T09ZZZZZZ,147.0
11917,930510303,T09ZZZZZZ,108.0
11918,930510304,T09ZZZZZZ,164.0
11919,930510401,T09ZZZZZZ,151.0
11920,930510402,T09ZZZZZZ,88.0
11921,930510403,T09ZZZZZZ,216.0
11922,930510404,T09ZZZZZZ,92.0
11923,930510405,T09ZZZZZZ,116.0
11924,930510501,T09ZZZZZZ,127.0
11925,930510502,T09ZZZZZZ,151.0
11926,930510503,T09ZZZZZZ,81.0
11927,930530101,T08ZZZZZZ,143.0
11928,930530102,T08ZZZZZZ,124.0
11929,930530103,T08ZZZZZZ,131.0
11930,930530104,T08ZZZZZZ,119.0
11931,930530105,T08ZZZZZZ,100.0
11932,930530106,T08ZZZZZZ,160.0
11933,930530107,T08ZZZZZZ,151.0
11934,930530108,T08ZZZZZZ,117.0
11935,930530109,T08ZZZZZZ,121.0
