,CODE_INSEE,LIBCOM,DEP
20570,43258,Vergongheon,43
20571,43259,Vernassal,43
20572,43260,Le Vernet,43
20573,43261,Vézézoux,43
20574,43262,Vieille-Brioude,43
20575,43263,Vielprat,43
20576,43264,Villeneuve-d'Allier,43
20577,43265,Les Villettes,43
20578,43267,Vorey,43
20579,43268,Yssingeaux,43
20581,44001,Abbaretz,44
20582,44002,Aigrefeuille-sur-Maine,44
20583,44003,Ancenis-Saint-Géréon,44
20587,44005,Chaumes-en-Retz,44
20588,44006,Assérac,44
20589,44007,Avessac,44
20590,44009,Basse-Goulaine,44
20593,44010,Batz-sur-Mer,44
20594,44012,La Bernerie-en-Retz,44
20595,44013,Besné,44
20596,44014,Le Bignon,44
20597,44015,Blain,44
20598,44016,La Boissière-du-Doré,44
20599,44018,Bouaye,44
20601,44019,Bouée,44
20602,44020,Bouguenais,44
20609,44021,Villeneuve-en-Retz,44
20610,44022,Boussay,44
20611,44023,Bouvron,44
20612,44024,Brains,44
20613,44025,Campbon,44
20614,44026,Carquefou,44
20621,44027,Casson,44
20622,44028,Le Cellier,44
20623,44029,Divatte-sur-Loire,44
20626,44030,La Chapelle-des-Marais,44
20627,44031,La Chapelle-Glain,44
20628,44032,La Chapelle-Heulin,44
20629,44033,La Chapelle-Launay,44
20630,44035,La Chapelle-sur-Erdre,44
20640,44036,Châteaubriant,44
20645,44037,Château-Thébaud,44
20646,44038,Chauvé,44
20647,44039,Cheix-en-Retz,44
20648,44041,La Chevrolière,44
20650,44043,Clisson,44
20652,44044,Conquereuil,44
20653,44045,Cordemais,44
20654,44046,Corsept,44
20655,44047,Couëron,44
20663,44048,Couffé,44
20664,44049,Le Croisic,44
20665,44050,Crossac,44
20666,44051,Derval,44
20667,44052,Donges,44
20670,44053,Drefféac,44
20671,44054,Erbray,44
20672,44055,La Baule-Escoublac,44
20678,44056,Fay-de-Bretagne,44
20679,44057,Fégréac,44
20680,44058,Fercé,44
20681,44061,Frossay,44
20682,44062,Le Gâvre,44
20683,44063,Gétigné,44
20684,44064,Gorges,44
20685,44065,Grand-Auverné,44
20686,44066,Grandchamps-des-Fontaines,44
20687,44067,Guémené-Penfao,44
20689,44068,Guenrouet,44
20690,44069,Guérande,44
20697,44070,La Haie-Fouassière,44
20698,44071,Haute-Goulaine,44
20699,44072,Herbignac,44
20700,44073,Héric,44
20701,44074,Indre,44
20702,44075,Issé,44
20703,44076,Jans,44
20704,44077,Joué-sur-Erdre,44
20705,44078,Juigné-des-Moutiers,44
20706,44079,Le Landreau,44
20707,44080,Lavau-sur-Loire,44
20708,44081,Legé,44
20709,44082,Ligné,44
20710,44083,La Limouzinière,44
20711,44084,Le Loroux-Bottereau,44
20712,44085,Louisfert,44
20713,44086,Lusanger,44
20714,44087,Machecoul-Saint-Même,44
20717,44088,Maisdon-sur-Sèvre,44
20718,44089,Malville,44
20719,44090,La Marne,44
20720,44091,Marsac-sur-Don,44
20721,44092,Massérac,44
20722,44094,Mauves-sur-Loire,44
20723,44095,La Meilleraye-de-Bretagne,44
20724,44096,Mésanger,44
20725,44097,Mesquer,44
20726,44098,Missillac,44
20727,44099,Moisdon-la-Rivière,44
20728,44100,Monnières,44
20729,44101,La Montagne,44
20731,44102,Montbert,44
20732,44103,Montoir-de-Bretagne,44
20735,44104,Montrelais,44
20736,44105,Mouais,44
20737,44106,Les Moutiers-en-Retz,44
20738,44107,Mouzeil,44
20739,44108,Mouzillon,44
20740,44109,Nantes,44
20837,44110,Nort-sur-Erdre,44
20839,44111,Notre-Dame-des-Landes,44
20840,44112,Noyal-sur-Brutz,44
20841,44113,Nozay,44
20842,44114,Orvault,44
20857,44115,Oudon,44
20858,44116,Paimbœuf,44
20859,44117,Le Pallet,44
20860,44118,Pannecé,44
20861,44119,Paulx,44
20862,44120,Le Pellerin,44
20863,44121,Petit-Auverné,44
20864,44122,Petit-Mars,44
20865,44123,Pierric,44
20866,44124,Le Pin,44
20867,44125,Piriac-sur-Mer,44
20868,44126,La Plaine-sur-Mer,44
20869,44127,La Planche,44
20870,44128,Plessé,44
20871,44129,Pontchâteau,44
20873,44130,Pont-Saint-Martin,44
20874,44131,Pornic,44
20878,44132,Pornichet,44
20882,44133,Port-Saint-Père,44
20883,44134,Pouillé-les-Côteaux,44
20884,44135,Le Pouliguen,44
20886,44136,Préfailles,44
20887,44137,Prinquiau,44
20888,44138,Puceul,44
20889,44139,Quilly,44
20890,44140,La Regrippière,44
20891,44141,La Remaudière,44
20892,44142,Remouillé,44
20893,44143,Rezé,44
20906,44144,Riaillé,44
20907,44145,Rouans,44
20908,44146,Rougé,44
20909,44148,Ruffigné,44
20910,44149,Saffré,44
20911,44150,Saint-Aignan-Grandlieu,44
20912,44151,Saint-André-des-Eaux,44
20913,44152,Sainte-Anne-sur-Brivet,44
20914,44153,Saint-Aubin-des-Châteaux,44
20915,44154,Saint-Brevin-les-Pins,44
20919,44155,Saint-Colomban,44
20920,44156,Corcoué-sur-Logne,44
20921,44157,Saint-Étienne-de-Mer-Morte,44
20922,44158,Saint-Étienne-de-Montluc,44
20924,44159,Saint-Fiacre-sur-Maine,44
20925,44161,Saint-Gildas-des-Bois,44
20926,44162,Saint-Herblain,44
20954,44163,Vair-sur-Loire,44
20955,44164,Saint-Hilaire-de-Chaléons,44
20956,44165,Saint-Hilaire-de-Clisson,44
20957,44166,Saint-Jean-de-Boiseau,44
20959,44168,Saint-Joachim,44
20960,44169,Saint-Julien-de-Concelles,44
20963,44170,Saint-Julien-de-Vouvantes,44
20964,44171,Saint-Léger-les-Vignes,44
20965,44172,Sainte-Luce-sur-Loire,44
20971,44173,Saint-Lumine-de-Clisson,44
20972,44174,Saint-Lumine-de-Coutais,44
20973,44175,Saint-Lyphard,44
20974,44176,Saint-Malo-de-Guersac,44
20975,44178,Saint-Mars-de-Coutais,44
20976,44179,Saint-Mars-du-Désert,44
20977,44180,Vallons-de-l'Erdre,44
20978,44182,Saint-Michel-Chef-Chef,44
20979,44183,Saint-Molf,44
20980,44184,Saint-Nazaire,44
21011,44185,Saint-Nicolas-de-Redon,44
21012,44186,Sainte-Pazanne,44
21013,44187,Saint-Père-en-Retz,44
21014,44188,Saint-Philbert-de-Grand-Lieu,44
21017,44189,Sainte-Reine-de-Bretagne,44
21018,44190,Saint-Sébastien-sur-Loire,44
21030,44192,Saint-Viaud,44
21031,44193,Saint-Vincent-des-Landes,44
21032,44194,Sautron,44
21035,44195,Savenay,44
21036,44196,Sévérac,44
21037,44197,Sion-les-Mines,44
21038,44198,Les Sorinières,44
21040,44199,Soudan,44
21041,44200,Soulvache,44
21042,44201,Sucé-sur-Erdre,44
21045,44202,Teillé,44
21046,44203,Le Temple-de-Bretagne,44
21047,44204,Thouaré-sur-Loire,44
21050,44205,Les Touches,44
21051,44206,Touvois,44
21052,44207,Trans-sur-Erdre,44
21053,44208,Treffieux,44
21054,44209,Treillières,44
21057,44210,Trignac,44
21061,44211,La Turballe,44
21062,44212,Vallet,44
21065,44213,Loireauxence,44
21066,44214,Vay,44
21067,44215,Vertou,44
21075,44216,Vieillevigne,44
21076,44217,Vigneux-de-Bretagne,44
21078,44218,Villepot,44
21079,44220,Vue,44
21080,44221,La Chevallerais,44
21081,44222,La Roche-Blanche,44
21082,44223,Geneston,44
21083,44224,La Grigonnais,44
21084,45001,Adon,45
21085,45002,Aillant-sur-Milleron,45
21086,45004,Amilly,45
21091,45005,Andonville,45
21092,45006,Ardon,45
21093,45008,Artenay,45
21094,45009,Aschères-le-Marché,45
21095,45010,Ascoux,45
21096,45011,Attray,45
21097,45012,Audeville,45
21098,45013,Augerville-la-Rivière,45
21099,45014,Aulnay-la-Rivière,45
21100,45015,Autruy-sur-Juine,45
21101,45016,Autry-le-Châtel,45
21102,45017,Auvilliers-en-Gâtinais,45
21103,45018,Auxy,45
21104,45019,Baccon,45
21105,45020,Le Bardon,45
21106,45021,Barville-en-Gâtinais,45
21107,45022,Batilly-en-Gâtinais,45
21108,45023,Batilly-en-Puisaye,45
21109,45024,Baule,45
21110,45025,Bazoches-les-Gallerandes,45
21111,45026,Bazoches-sur-le-Betz,45
21112,45027,Beauchamps-sur-Huillard,45
21113,45028,Beaugency,45
21114,45029,Beaulieu-sur-Loire,45
21115,45030,Beaune-la-Rolande,45
21116,45031,Bellegarde,45
21117,45032,Le Bignon-Mirabeau,45
21118,45033,Boësses,45
21119,45034,Boigny-sur-Bionne,45
21120,45035,Boiscommun,45
21121,45036,Boismorand,45
21122,45037,Boisseaux,45
21123,45038,Bondaroy,45
21124,45039,Bonnée,45
21125,45040,Bonny-sur-Loire,45
21126,45041,Bordeaux-en-Gâtinais,45
21127,45042,Les Bordes,45
21128,45043,Bou,45
21129,45044,Bougy-lez-Neuville,45
21130,45045,Bouilly-en-Gâtinais,45
21131,45046,Boulay-les-Barres,45
21132,45047,Bouzonville-aux-Bois,45
21133,45049,Bouzy-la-Forêt,45
21134,45050,Boynes,45
21135,45051,Bray-Saint-Aignan,45
21136,45052,Breteau,45
21137,45053,Briare,45
21138,45054,Briarres-sur-Essonne,45
21139,45055,Bricy,45
21140,45056,Bromeilles,45
21141,45058,Bucy-le-Roi,45
21142,45059,Bucy-Saint-Liphard,45
21143,45060,La Bussière,45
21144,45061,Cepoy,45
21145,45062,Cercottes,45
21146,45063,Cerdon,45
21147,45064,Cernoy-en-Berry,45
21148,45065,Césarville-Dossainville,45
21149,45066,Chailly-en-Gâtinais,45
21150,45067,Chaingy,45
21151,45068,Châlette-sur-Loing,45
21156,45069,Chambon-la-Forêt,45
21157,45070,Champoulet,45
21158,45072,Chanteau,45
21159,45073,Chantecoq,45
21160,45074,La Chapelle-Onzerain,45
21161,45075,La Chapelle-Saint-Mesmin,45
21165,45076,La Chapelle-Saint-Sépulcre,45
21166,45077,La Chapelle-sur-Aveyron,45
21167,45078,Chapelon,45
21168,45079,Le Charme,45
21169,45080,Charmont-en-Beauce,45
21170,45081,Charsonville,45
21171,45082,Châteauneuf-sur-Loire,45
21172,45083,Château-Renard,45
21173,45084,Châtenoy,45
21174,45085,Châtillon-Coligny,45
21175,45086,Châtillon-le-Roi,45
21176,45087,Châtillon-sur-Loire,45
21177,45088,Chaussy,45
21178,45089,Chécy,45
21181,45091,Chevannes,45
21182,45092,Chevillon-sur-Huillard,45
21183,45093,Chevilly,45
21184,45094,Chevry-sous-le-Bignon,45
21185,45095,Chilleurs-aux-Bois,45
21186,45096,Les Choux,45
21187,45097,Chuelles,45
21188,45098,Cléry-Saint-André,45
21189,45099,Coinces,45
21190,45100,Combleux,45
21191,45101,Combreux,45
21192,45102,Conflans-sur-Loing,45
21193,45103,Corbeilles,45
21194,45104,Corquilleroy,45
21195,45105,Cortrat,45
21196,45107,Coudroy,45
21197,45108,Coullons,45
21198,45109,Coulmiers,45
21199,45110,Courcelles-le-Roi,45
21200,45111,Courcy-aux-Loges,45
21201,45112,La Cour-Marigny,45
21202,45113,Courtemaux,45
21203,45114,Courtempierre,45
21204,45115,Courtenay,45
21205,45116,Cravant,45
21206,45118,Crottes-en-Pithiverais,45
21207,45119,Dadonville,45
21208,45120,Dammarie-en-Puisaye,45
21209,45121,Dammarie-sur-Loing,45
21210,45122,Dampierre-en-Burly,45
21211,45123,Darvoy,45
21212,45124,Desmonts,45
21213,45125,Dimancheville,45
21214,45126,Donnery,45
21215,45127,Dordives,45
21216,45129,Douchy-Montcorbon,45
21217,45130,Dry,45
21218,45131,Échilleuses,45
21219,45132,Égry,45
21220,45133,Engenville,45
21221,45134,Épieds-en-Beauce,45
21222,45135,Erceville,45
21223,45136,Ervauville,45
21224,45137,Escrennes,45
21225,45138,Escrignelles,45
21226,45139,Estouy,45
21227,45141,Faverelles,45
21228,45142,Fay-aux-Loges,45
21229,45143,Feins-en-Gâtinais,45
21230,45144,Férolles,45
21231,45145,Ferrières-en-Gâtinais,45
21232,45146,La Ferté-Saint-Aubin,45
21233,45147,Fleury-les-Aubrais,45
21242,45148,Fontenay-sur-Loing,45
21243,45149,Foucherolles,45
21244,45150,Fréville-du-Gâtinais,45
21245,45151,Gaubertin,45
21246,45152,Gémigny,45
21247,45153,Germigny-des-Prés,45
21248,45154,Gidy,45
21249,45155,Gien,45
21255,45156,Girolles,45
21256,45157,Givraines,45
21257,45158,Gondreville,45
21258,45159,Grangermont,45
21259,45160,Greneville-en-Beauce,45
21260,45161,Griselles,45
21261,45162,Guigneville,45
21262,45164,Guilly,45
21263,45165,Gy-les-Nonains,45
21264,45166,Huêtre,45
21265,45167,Huisseau-sur-Mauves,45
21266,45168,Ingrannes,45
21267,45169,Ingré,45
21271,45170,Intville-la-Guétard,45
21272,45171,Isdes,45
21273,45173,Jargeau,45
21274,45174,Jouy-en-Pithiverais,45
21275,45175,Jouy-le-Potier,45
21276,45176,Juranville,45
21277,45177,Laas,45
21278,45178,Ladon,45
21279,45179,Lailly-en-Val,45
21280,45180,Langesse,45
21281,45181,Léouville,45
21282,45182,Ligny-le-Ribault,45
21283,45183,Lion-en-Beauce,45
21284,45184,Lion-en-Sullias,45
21285,45185,Lombreuil,45
21286,45186,Lorcy,45
21287,45187,Lorris,45
21288,45188,Loury,45
21289,45189,Louzouer,45
21290,45191,Le Malesherbois,45
21291,45193,Marcilly-en-Villette,45
21292,45194,Mardié,45
21293,45195,Mareau-aux-Bois,45
21294,45196,Mareau-aux-Prés,45
21295,45197,Marigny-les-Usages,45
21296,45198,Marsainvilliers,45
21297,45199,Melleroy,45
21298,45200,Ménestreau-en-Villette,45
21299,45201,Mérinville,45
21300,45202,Messas,45
21301,45203,Meung-sur-Loire,45
21302,45204,Mézières-lez-Cléry,45
21303,45205,Mézières-en-Gâtinais,45
21304,45206,Mignères,45
21305,45207,Mignerette,45
21306,45208,Montargis,45
21313,45209,Montbarrois,45
21314,45210,Montbouy,45
21315,45212,Montcresson,45
21316,45213,Montereau,45
21317,45214,Montigny,45
21318,45215,Montliard,45
21319,45216,Mormant-sur-Vernisson,45
21320,45217,Morville-en-Beauce,45
21321,45218,Le Moulinet-sur-Solin,45
21322,45219,Moulon,45
21323,45220,Nancray-sur-Rimarde,45
21324,45222,Nargis,45
21325,45223,Nesploy,45
21326,45224,Neuville-aux-Bois,45
21327,45225,La Neuville-sur-Essonne,45
21328,45226,Neuvy-en-Sullias,45
21329,45227,Nevoy,45
21330,45228,Nibelle,45
21331,45229,Nogent-sur-Vernisson,45
21332,45230,Noyers,45
21333,45231,Oison,45
21334,45232,Olivet,45
21343,45233,Ondreville-sur-Essonne,45
21344,45234,Orléans,45
21389,45235,Ormes,45
21390,45237,Orville,45
21391,45238,Ousson-sur-Loire,45
21392,45239,Oussoy-en-Gâtinais,45
21393,45240,Outarville,45
21394,45241,Ouvrouer-les-Champs,45
21395,45242,Ouzouer-des-Champs,45
21396,45243,Ouzouer-sous-Bellegarde,45
21397,45244,Ouzouer-sur-Loire,45
21398,45245,Ouzouer-sur-Trézée,45
21399,45246,Pannecières,45
21400,45247,Pannes,45
21401,45248,Patay,45
21402,45249,Paucourt,45
21403,45250,Pers-en-Gâtinais,45
21404,45251,Pierrefitte-ès-Bois,45
21405,45252,Pithiviers,45
21411,45253,Pithiviers-le-Vieil,45
21412,45254,Poilly-lez-Gien,45
21413,45255,Préfontaines,45
21414,45256,Presnoy,45
21415,45257,Pressigny-les-Pins,45
21416,45258,Puiseaux,45
21417,45259,Quiers-sur-Bézonde,45
21418,45260,Ramoulu,45
21419,45261,Rebréchien,45
21420,45262,Rouvray-Sainte-Croix,45
21421,45263,Rouvres-Saint-Jean,45
21422,45264,Rozières-en-Beauce,45
21423,45265,Rozoy-le-Vieil,45
21424,45266,Ruan,45
21425,45268,Saint-Aignan-le-Jaillard,45
21426,45269,Saint-Ay,45
21427,45270,Saint-Benoît-sur-Loire,45
21428,45271,Saint-Brisson-sur-Loire,45
21429,45272,Saint-Cyr-en-Val,45
21430,45273,Saint-Denis-de-l'Hôtel,45
21431,45274,Saint-Denis-en-Val,45
21434,45275,Saint-Firmin-des-Bois,45
21435,45276,Saint-Firmin-sur-Loire,45
21436,45277,Saint-Florent,45
21437,45278,Sainte-Geneviève-des-Bois,45
21438,45279,Saint-Germain-des-Prés,45
21439,45280,Saint-Gondon,45
21440,45281,Saint-Hilaire-les-Andrésis,45
21441,45282,Saint-Hilaire-Saint-Mesmin,45
21442,45283,Saint-Hilaire-sur-Puiseaux,45
21443,45284,Saint-Jean-de-Braye,45
21453,45285,Saint-Jean-de-la-Ruelle,45
21461,45286,Saint-Jean-le-Blanc,45
21465,45288,Saint-Loup-des-Vignes,45
21466,45289,Saint-Lyé-la-Forêt,45
21467,45290,Saint-Martin-d'Abbat,45
21468,45291,Saint-Martin-sur-Ocre,45
21469,45292,Saint-Maurice-sur-Aveyron,45
21470,45293,Saint-Maurice-sur-Fessard,45
21471,45294,Saint-Michel,45
21472,45296,Saint-Péravy-la-Colombe,45
21473,45297,Saint-Père-sur-Loire,45
21474,45298,Saint-Pryvé-Saint-Mesmin,45
21476,45299,Saint-Sigismond,45
21477,45300,Sandillon,45
21478,45301,Santeau,45
21479,45302,Saran,45
21485,45303,Sceaux-du-Gâtinais,45
21486,45305,Seichebrières,45
21487,45306,La Selle-en-Hermoy,45
21488,45307,La Selle-sur-le-Bied,45
21489,45308,Semoy,45
21490,45309,Sennely,45
21491,45310,Sermaises,45
21492,45311,Sigloy,45
21493,45312,Solterre,45
21494,45313,Sougy,45
21495,45314,Sully-la-Chapelle,45
21496,45315,Sully-sur-Loire,45
21497,45316,Sury-aux-Bois,45
21498,45317,Tavers,45
21499,45320,Thignonville,45
21500,45321,Thimory,45
21501,45322,Thorailles,45
21502,45323,Thou,45
21503,45324,Tigy,45
21504,45325,Tivernon,45
21505,45326,Tournoisis,45
21506,45327,Traînou,45
21507,45328,Treilles-en-Gâtinais,45
21508,45329,Triguères,45
21509,45330,Trinay,45
21510,45331,Vannes-sur-Cosson,45
21511,45332,Varennes-Changy,45
21512,45333,Vennecy,45
21513,45334,Vieilles-Maisons-sur-Joudry,45
21514,45335,Vienne-en-Val,45
21515,45336,Viglain,45
21516,45337,Villamblain,45
21517,45338,Villemandeur,45
21518,45339,Villemoutiers,45
21519,45340,Villemurlin,45
21520,45341,Villeneuve-sur-Conie,45
21521,45342,Villereau,45
21522,45343,Villevoques,45
21523,45344,Villorceau,45
21524,45345,Vimory,45
21525,45346,Vitry-aux-Loges,45
21526,45347,Vrigny,45
21527,45348,Yèvre-la-Ville,45
21528,46001,Albas,46
21529,46002,Albiac,46
21530,46003,Alvignac,46
21531,46004,Anglars,46
21532,46005,Anglars-Juillac,46
21533,46006,Anglars-Nozac,46
21534,46007,Arcambal,46
21535,46008,Les Arques,46
21536,46009,Assier,46
21537,46010,Aujols,46
21538,46011,Autoire,46
21539,46012,Aynac,46
21540,46013,Bach,46
21541,46015,Bagnac-sur-Célé,46
21542,46016,Baladou,46
21543,46017,Bannes,46
21544,46018,Le Bastit,46
21545,46020,Beauregard,46
21546,46021,Béduer,46
21547,46022,Bélaye,46
21548,46023,Belfort-du-Quercy,46
21549,46024,Belmont-Bretenoux,46
21550,46026,Belmont-Sainte-Foi,46
21551,46027,Berganty,46
21552,46028,Bétaille,46
21553,46029,Biars-sur-Cère,46
21554,46030,Bio,46
21555,46031,Blars,46
21556,46032,Boissières,46
21557,46033,Porte-du-Quercy,46
21558,46034,Le Bourg,46
21559,46035,Boussac,46
21560,46036,Le Bouyssou,46
21561,46037,Bouziès,46
21562,46038,Bretenoux,46
21563,46039,Brengues,46
21564,46040,Cabrerets,46
21565,46041,Cadrieu,46
21566,46042,Cahors,46
21575,46043,Cahus,46
21576,46044,Caillac,46
21577,46045,Cajarc,46
21578,46046,Calamane,46
21579,46047,Calès,46
21580,46049,Calvignac,46
21581,46050,Cambayrac,46
21582,46051,Cambes,46
21583,46052,Camboulit,46
21584,46053,Camburat,46
21585,46054,Caniac-du-Causse,46
21586,46055,Capdenac,46
21587,46056,Carayac,46
21588,46057,Cardaillac,46
21589,46058,Carennac,46
21590,46059,Carlucet,46
21591,46060,Carnac-Rouffiac,46
21592,46061,Cassagnes,46
21593,46062,Castelfranc,46
21594,46063,Castelnau Montratier-Sainte Alauzie,46
21595,46064,Catus,46
21596,46065,Cavagnac,46
21597,46066,Cazals,46
21598,46068,Cénevières,46
21599,46069,Cézac,46
21600,46070,Cieurac,46
21601,46072,Concorès,46
21602,46073,Concots,46
21603,46074,Condat,46
21604,46075,Corn,46
21605,46076,Cornac,46
21606,46078,Couzou,46
21607,46079,Cras,46
21608,46080,Crayssac,46
21609,46081,Crégols,46
21610,46082,Cremps,46
21611,46083,Cressensac-Sarrazac,46
21612,46084,Creysse,46
21613,46085,Cuzac,46
21614,46086,Cuzance,46
21615,46087,Dégagnac,46
21616,46088,Douelle,46
21617,46089,Duravel,46
21618,46090,Durbans,46
21619,46091,Escamps,46
21620,46092,Esclauzels,46
21621,46093,Espagnac-Sainte-Eulalie,46
21622,46094,Espédaillac,46
21623,46095,Espère,46
21624,46096,Espeyroux,46
21625,46097,Estal,46
21626,46098,Fajoles,46
21627,46100,Faycelles,46
21628,46101,Felzins,46
21629,46102,Figeac,46
21633,46103,Saint-Paul-Flaugnac,46
21634,46104,Flaujac-Gare,46
21635,46105,Flaujac-Poujols,46
21636,46106,Floirac,46
21637,46107,Floressas,46
21638,46108,Fons,46
21639,46109,Fontanes,46
21640,46111,Fourmagnac,46
21641,46112,Francoulès,46
21642,46113,Frayssinet,46
21643,46114,Frayssinet-le-Gélat,46
21644,46115,Frayssinhes,46
21645,46116,Frontenac,46
21646,46117,Gagnac-sur-Cère,46
21647,46118,Gignac,46
21648,46119,Gigouzac,46
21649,46120,Gindou,46
21650,46121,Ginouillac,46
21651,46122,Gintrac,46
21652,46123,Girac,46
21653,46124,Glanes,46
21654,46125,Gorses,46
21655,46126,Goujounac,46
21656,46127,Gourdon,46
21657,46128,Gramat,46
21658,46129,Gréalou,46
21659,46130,Grézels,46
21660,46131,Grèzes,46
21661,46132,Issendolus,46
21662,46133,Issepts,46
21663,46134,Les Junies,46
21664,46135,Labastide-du-Haut-Mont,46
21665,46136,Labastide-du-Vert,46
21666,46137,Labastide-Marnhac,46
21667,46138,Cœur de Causse,46
21668,46139,Labathude,46
21669,46140,Laburgade,46
21670,46142,Lacapelle-Cabanac,46
21671,46143,Lacapelle-Marival,46
21672,46144,Lacave,46
21673,46145,Lachapelle-Auzac,46
21674,46146,Ladirat,46
21675,46147,Lagardelle,46
21676,46148,Lalbenque,46
21677,46149,Lamagdelaine,46
21678,46151,Lamothe-Cassel,46
21679,46152,Lamothe-Fénelon,46
21680,46153,Lanzac,46
21681,46154,Laramière,46
21682,46155,Larnagol,46
21683,46156,Bellefont-La Rauze,46
21684,46157,Larroque-Toirac,46
21685,46159,Latouille-Lentillac,46
21686,46160,Latronquière,46
21687,46161,Lauresses,46
21688,46162,Lauzès,46
21689,46163,Laval-de-Cère,46
21690,46164,Lavercantière,46
21691,46165,Lavergne,46
21692,46167,Lentillac-du-Causse,46
21693,46168,Lentillac-Saint-Blaise,46
21694,46169,Léobard,46
21695,46170,Leyme,46
21696,46171,Lherm,46
21697,46172,Lhospitalet,46
21698,46173,Limogne-en-Quercy,46
21699,46174,Linac,46
21700,46175,Lissac-et-Mouret,46
21701,46176,Livernon,46
21702,46177,Loubressac,46
21703,46178,Loupiac,46
21704,46179,Lugagnac,46
21705,46180,Lunan,46
21706,46181,Lunegarde,46
21707,46182,Luzech,46
21708,46183,Marcilhac-sur-Célé,46
21709,46184,Marminiac,46
21710,46185,Martel,46
21711,46186,Masclat,46
21712,46187,Mauroux,46
21713,46188,Maxou,46
21714,46189,Mayrinhac-Lentour,46
21715,46190,Mechmont,46
21716,46191,Mercuès,46
21717,46192,Meyronne,46
21718,46193,Miers,46
21719,46194,Milhac,46
21720,46195,Molières,46
21721,46196,Montamel,46
21722,46197,Le Montat,46
21723,46198,Montbrun,46
21724,46199,Montcabrier,46
21725,46200,Montcléra,46
21726,46201,Montcuq-en-Quercy-Blanc,46
21727,46202,Montdoumerc,46
21728,46203,Montet-et-Bouxal,46
21729,46204,Montfaucon,46
21730,46205,Montgesty,46
21731,46206,Montlauzun,46
21732,46207,Montredon,46
21733,46208,Montvalent,46
21734,46209,Nadaillac-de-Rouge,46
21735,46210,Nadillac,46
21736,46211,Nuzéjouls,46
21737,46212,Orniac,46
21738,46213,Padirac,46
21739,46214,Parnac,46
21740,46215,Payrac,46
21741,46216,Payrignac,46
21742,46217,Pern,46
21743,46218,Pescadoires,46
21744,46219,Peyrilles,46
21745,46220,Pinsac,46
21746,46221,Planioles,46
21747,46222,Pomarède,46
21748,46223,Pontcirq,46
21749,46224,Pradines,46
21750,46225,Prayssac,46
21751,46226,Prendeignes,46
21752,46227,Promilhanes,46
21753,46228,Prudhomat,46
21754,46229,Puybrun,46
21755,46230,Puyjourdes,46
21756,46231,Puy-l'Évêque,46
21757,46232,Le Vignon-en-Quercy,46
21758,46233,Quissac,46
21759,46234,Rampoux,46
21760,46235,Reilhac,46
21761,46236,Reilhaguet,46
21762,46237,Reyrevignes,46
21763,46238,Rignac,46
21764,46239,Le Roc,46
21765,46240,Rocamadour,46
21766,46241,Rouffilhac,46
21767,46242,Rudelle,46
21768,46243,Rueyres,46
21769,46244,Sabadel-Latronquière,46
21770,46245,Sabadel-Lauzès,46
21771,46246,Saignes,46
21772,46247,Saillac,46
21773,46249,Saint-Bressou,46
21774,46250,Saint-Caprais,46
21775,46251,Saint-Céré,46
21776,46252,Les Pechs du Vers,46
21777,46253,Saint-Chamarand,46
21778,46254,Saint-Chels,46
21779,46255,Saint-Cirgues,46
21780,46256,Saint-Cirq-Lapopie,46
21781,46257,Saint-Cirq-Madelon,46
21782,46258,Saint-Cirq-Souillaguet,46
21783,46259,Saint-Clair,46
21784,46260,Sainte-Colombe,46
21785,46262,Lendou-en-Quercy,46
21786,46263,Barguelonne-en-Quercy,46
21787,46264,Saint-Denis-Catus,46
21788,46265,Saint-Denis-lès-Martel,46
21789,46266,Saint-Félix,46
21790,46267,Saint-Germain-du-Bel-Air,46
21791,46268,Saint Géry-Vers,46
21792,46269,Saint-Hilaire,46
21793,46270,Saint-Jean-de-Laur,46
21794,46271,Saint-Jean-Lespinasse,46
21795,46272,Saint-Jean-Mirabel,46
21796,46273,Saint-Laurent-les-Tours,46
21797,46276,Saint-Martin-Labouval,46
21798,46277,Saint-Martin-le-Redon,46
21799,46279,Saint-Maurice-en-Quercy,46
21800,46280,Saint-Médard,46
21801,46281,Saint-Médard-de-Presque,46
21802,46282,Saint-Médard-Nicourby,46
21803,46283,Saint-Michel-de-Bannières,46
21804,46284,Saint-Michel-Loubéjou,46
21805,46286,Saint-Paul-de-Vern,46
21806,46288,Saint-Perdoux,46
21807,46289,Saint-Pierre-Toirac,46
21808,46290,Saint-Projet,46
21809,46292,Saint-Simon,46
21810,46293,Saint-Sozy,46
21811,46294,Saint-Sulpice,46
21812,46295,Saint-Vincent-du-Pendit,46
21813,46296,Saint-Vincent-Rive-d'Olt,46
21814,46297,Salviac,46
21815,46299,Sauliac-sur-Célé,46
21816,46301,Sauzet,46
21817,46302,Sénaillac-Latronquière,46
21818,46303,Sénaillac-Lauzès,46
21819,46304,Séniergues,46
21820,46305,Sérignac,46
21821,46306,Sonac,46
21822,46307,Soturac,46
21823,46308,Soucirac,46
21824,46309,Souillac,46
21825,46310,Soulomès,46
21826,46311,Sousceyrac-en-Quercy,46
21827,46312,Strenquels,46
21828,46313,Tauriac,46
21829,46314,Terrou,46
21830,46315,Teyssieu,46
21831,46316,Thédirac,46
21832,46317,Thégra,46
21833,46318,Thémines,46
21834,46319,Théminettes,46
21835,46320,Tour-de-Faure,46
